"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
3	1	3	-161	0	0	0	0	0	0	0	1	"""s1:1→1, 3→0"""	""
3	1	3	-46	0	0	0	0	0	0	1	0	"""s1:1→1, 3→0"""	""
3	1	3	-18	0	0	0	0	0	1	0	0	"""s1:1→1, 3→0"""	""
3	1	3	9	0	0	0	0	1	0	0	0	"""s1:1→1, 3→0"""	""
3	1	3	35	0	0	0	1	0	0	0	0	"""s1:1→1, 3→0"""	""
3	1	3	59	0	0	1	0	0	0	0	0	"""s1:1→0, 3→1"""	""
3	1	3	78	0	1	0	0	0	0	0	0	"""s1:1→0, 3→0"""	"""s1:2→1"""
3	1	3	79	0	1	0	0	0	0	0	0	"""s1:1→0, 3→1"""	""
3	1	7	71	0	2	0	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→1, 3→0"""	""
3	1	8	51	0	1	1	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→1, 3→0"""	""
3	1	8	70	0	2	0	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→0, 3→0"""	"""s2:2→1"""
3	1	8	78	1	1	0	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→1, 3→0"""	"""s2:4→1"""
3	1	8	79	0	1	0	0	0	0	0	0	"""s1:1→1, 3→1"""	""
3	1	9	27	0	1	0	1	0	0	0	0	"""s1:1→1, 3→0 / s2:1→0, 3→1"""	""
3	1	9	31	0	0	2	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→1, 3→0"""	""
3	1	9	50	0	1	1	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→0, 3→0"""	"""s2:2→1"""
3	1	9	59	0	0	1	0	0	0	0	0	"""s1:1→1, 3→1"""	""
3	1	9	71	0	2	0	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→0, 3→1"""	""
3	1	9	78	0	1	0	0	0	0	0	0	"""s1:1→0, 3→1"""	"""s1:2→1"""
3	1	10	1	0	1	0	0	1	0	0	0	"""s1:1→1, 3→0 / s2:1→0, 3→1"""	""
3	1	10	7	0	0	1	1	0	0	0	0	"""s1:1→1, 3→0 / s2:3→1"""	""
3	1	10	26	0	1	0	1	0	0	0	0	"""s1:1→1, 3→0 / s2:1→0, 3→0"""	"""s2:2→1"""
3	1	10	35	0	0	0	1	0	0	0	0	"""s1:1→1, 3→1"""	""
3	1	10	51	0	1	1	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→0, 3→1"""	""
3	1	10	55	0	4	0	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→0, 3→1 / s3:1→1, 3→0 / s4:1→1, 3→0"""	""
3	1	10	59	0	0	1	0	0	0	0	0	"""s1:1→2, 3→2"""	""
3	1	10	61	1	3	0	0	0	0	0	0	"""s1:1→0, 3→1 / s2:1→0, 3→0 / s3:1→1, 3→0 / s4:1→0, 3→1"""	"""s2:2→1 / s4:6→1"""
3	1	10	62	0	3	0	0	0	0	0	0	"{""s1:1→0, 3→0 / s2:1→1, 3→2 / s3:1→3, 3→2"", ""s1:1→0, 3→0 / s2:1→2, 3→2 / s3:1→2, 3→2"", ""s1:1→0, 3→1 / s2:1→0, 3→0 / s3:1→1, 3→0"", ""s1:1→0, 3→1 / s2:1→0, 3→0 / s3:1→1, 3→1"", ""s1:1→0, 3→1 / s2:1→0, 3→1 / s3:1→1, 3→0"", ""s1:1→0, 3→2 / s2:1→1, 3→0 / s3:1→3, 3→2"", ""s1:1→1, 3→1 / s2:1→1, 3→3 / s3:1→1, 3→0"", ""s1:1→1, 3→2 / s2:1→1, 3→2 / s3:1→1""}"	"{""s1:2→1"", ""s1:2→1"", ""s2:2→1"", ""s2:2→1"", ""s3:2→1"", ""s2:2→1"", ""s3:2→1"", ""s3:2→1""}"
