"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
61	1	62	179	0	0	0	0	0	0	0	1	"""s1:1→1, 61→0"""	""""""
61	1	63	171	0	1	0	0	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	63	189	0	0	0	0	0	1	1	0	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	63	216	0	0	0	0	1	0	1	0	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	63	217	0	0	0	0	0	2	0	0	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	63	242	0	0	0	1	0	0	1	0	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	63	244	0	0	0	0	1	1	0	0	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	64	161	0	0	0	0	0	0	2	0	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	64	171	0	1	0	0	0	0	0	1	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	64	179	0	0	0	0	0	0	0	1	"""s1:1→1, 61→1"""	""""""
61	1	64	189	0	0	0	0	0	1	1	0	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	64	244	0	0	0	0	1	1	0	0	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	65	127	0	0	0	1	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	65	151	0	0	1	0	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	67	74	0	0	0	0	0	1	0	1	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	67	101	0	0	0	0	1	0	0	1	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	67	242	0	0	0	1	0	0	1	0	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	68	74	0	0	0	0	0	1	0	1	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	69	46	0	0	0	0	0	0	1	1	"""s1:1→1, 61→0 / s2:61→1"""	""""""
61	1	69	163	0	2	0	0	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1 / s3:61→1"""	""""""
61	1	70	143	0	1	1	0	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1 / s3:61→1"""	""""""
61	1	71	119	0	1	0	1	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1 / s3:61→1"""	""""""
61	1	71	123	0	0	2	0	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1 / s3:61→1"""	""""""
61	1	72	-69	0	0	0	0	0	0	0	2	"""s1:1→0, 61→1 / s2:1→1"""	""""""
61	1	72	93	0	1	0	0	1	0	0	1	"""s1:1→1, 61→0 / s2:61→1 / s3:61→1"""	""""""
61	1	119	135	0	2	1	0	0	0	0	1	"""s1:1→1, 61→0 / s2:61→1 / s3:61→1 / s4:61→1"""	""""""
61	2	62	240	0	1	0	0	0	0	0	0	"""s1:∅"""	"""s1:4→1"""
61	2	66	231	0	2	0	0	0	0	0	0	"""s1:∅ / s2:∅"""	"""s1:4→1 / s2:1→1"""
61	3	62	240	0	1	0	0	0	0	0	0	"""s1:∅"""	"""s1:4→1"""
61	3	65	231	0	2	0	0	0	0	0	0	"""s1:∅ / s2:∅"""	"""s1:4→1 / s2:1→1"""
61	5	62	240	0	1	0	0	0	0	0	0	"""s1:∅"""	"""s1:61→1"""
61	5	63	231	0	2	0	0	0	0	0	0	"""s1:∅ / s2:∅"""	"""s1:61→1 / s2:1→1"""
61	5	64	231	0	2	0	0	0	0	0	0	"""s1:∅ / s2:∅"""	"""s1:61→1 / s2:4→1"""
