"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
91	1	92	165	0	0	0	0	0	0	0	1	"s1:1→1"	""
91	3	92	165	0	0	0	0	0	0	0	1	"s1:1→1"	""
91	8	92	165	0	0	0	0	0	0	0	1	"s1:91→1"	""
91	8	95	156	0	1	0	0	0	0	0	1	"s1:91→1"	"s2:1→1"
91	8	96	147	0	2	0	0	0	0	0	1	"s1:91→1"	"s2:4→1 / s3:1→1"
91	9	92	271	0	0	0	0	0	0	1	0	"s1:91→1"	""
91	9	93	219	0	0	0	1	0	0	1	0	"s1:91→1 / s2:1→1"	""
91	9	93	243	0	0	1	0	0	0	1	0	"s1:91→1 / s2:1→1"	""
91	9	93	247	0	0	0	1	0	1	0	0	"s1:91→1 / s2:1→1"	""
91	12	92	156	0	1	0	0	0	0	0	0	""	"s1:1→1"
91	28	92	263	0	0	0	0	0	0	1	0	"s1:91→1"	""
91	30	92	165	0	0	0	0	0	0	0	1	"s1:1→1"	""
91	31	92	262	0	0	0	0	0	0	1	0	"s1:1→1"	""
91	35	92	251	0	0	0	0	0	0	1	0	"s1:91→1"	""
91	38	92	251	0	0	0	0	0	0	1	0	"s1:91→1"	""
91	38	93	242	0	1	0	0	0	0	1	0	"s1:91→1"	"s2:1→1"
91	45	92	251	0	0	0	0	0	0	1	0	"s1:1→1"	""
91	45	93	242	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:91→1"
91	46	92	251	0	0	0	0	0	0	1	0	"s1:1→1"	""
91	46	96	242	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:91→1"
