"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
69	1	70	209	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	1	70	237	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	1	70	264	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	1	71	208	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:69→1"
69	1	71	263	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→1, 66→1, s1:1→1 / s2:1→1, 66→2}"	"{s2:69→1, s2:69→1}"
69	1	72	263	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	"s2:69→1"
69	1	73	236	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:69→1"
69	2	70	217	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	2	70	245	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	2	70	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	2	71	209	0	1	0	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	2	71	237	0	1	0	0	0	1	0	0	"s1:1→1 / s2:69→1"	""
69	2	75	237	0	1	0	0	0	1	0	0	"s1:1→1 / s2:67→1"	""
69	3	70	217	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	3	70	245	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	3	70	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	3	71	208	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:69→1"
69	3	72	236	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:69→1"
69	4	70	265	0	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1, 69→1}"	""
69	4	71	187	0	0	0	0	2	0	0	0	"s1:69→1 / s2:1→1"	""
69	4	71	213	0	0	0	1	1	0	0	0	"s1:1→1 / s2:69→1"	""
69	4	71	239	0	0	0	2	0	0	0	0	"s1:69→1 / s2:1→1"	""
69	4	72	237	0	0	1	0	1	0	0	0	"s1:1→1 / s2:69→1"	""
69	4	73	237	0	0	1	0	1	0	0	0	"s1:69→1 / s2:1→1"	""
69	9	70	208	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	9	70	236	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	9	70	263	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	9	71	206	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:69→1"
69	9	72	261	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	"s2:69→1"
69	9	74	234	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:69→1"
69	16	70	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	18	70	154	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	19	70	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	20	70	269	0	1	0	0	0	0	0	0	""	"{s1:4→1, s1:69→1}"
69	20	73	260	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
69	21	70	269	0	1	0	0	0	0	0	0	""	"s1:4→1"
69	21	73	260	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
69	22	70	245	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	22	70	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	23	70	154	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	24	70	269	0	1	0	0	0	0	0	0	""	"{s1:4→1, s1:69→1}"
69	24	73	260	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
69	24	75	269	0	1	0	0	0	0	0	0	""	"s1:68→1"
69	25	70	269	0	1	0	0	0	0	0	0	""	"{s1:4→1, s1:69→1}"
69	25	73	260	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
69	27	70	126	0	0	0	0	0	0	0	1	"s1:1→1"	""
69	27	70	241	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	27	70	269	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	27	71	213	0	0	1	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	27	71	233	0	1	0	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	27	71	241	0	0	1	0	0	1	0	0	"s1:1→1 / s2:69→1"	""
69	27	74	118	0	1	0	0	0	0	0	1	"s1:1→1 / s2:69→1"	""
69	27	75	98	0	0	1	0	0	0	0	1	"s1:1→1 / s2:69→1"	""
69	27	75	117	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:69→1 / s3:67→1, s1:1→1 / s2:69→1 / s3:67→1, 69→1}"	"{s3:71→1, s3:71→1}"
69	27	76	110	0	2	0	0	0	0	0	1	"s1:1→1 / s2:69→1 / s3:69→1"	""
69	27	76	118	0	1	0	0	0	0	0	1	"s1:1→1 / s2:69→2"	""
69	27	77	117	1	1	0	0	0	0	0	1	"s1:1→1 / s2:69→1 / s3:69→1"	"s3:71→1"
69	27	78	118	0	1	0	0	0	0	0	1	"s1:1→1 / s2:69→3"	""
69	28	70	239	0	0	0	0	1	0	0	0	"s1:69→1"	""
69	28	70	265	0	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1, 69→1, s1:69→1}"	""
69	28	71	187	0	0	0	1	1	0	0	0	"s1:69→1 / s2:1→1"	""
69	28	71	211	0	0	1	0	1	0	0	0	"s1:69→1 / s2:1→1"	""
69	28	71	213	0	0	0	2	0	0	0	0	"s1:69→1 / s2:1→1"	""
69	28	71	231	0	1	0	0	1	0	0	0	"s1:69→1 / s2:1→1"	""
69	28	71	237	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:69→1, s1:69→1 / s2:1→1}"	""
69	29	70	245	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	29	70	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	29	71	236	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:69→1"
69	30	70	245	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	30	70	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	34	70	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	34	74	269	0	1	0	0	0	0	0	0	""	"s1:68→1"
69	35	70	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	36	70	118	0	0	0	0	0	0	0	1	"s1:1→1"	""
69	36	70	233	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	36	70	261	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	36	71	232	1	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1 / s2:1→1, 66→1, s1:1→1 / s2:1→1, 66→1, 68→1, s1:1→1 / s2:1→1, 68→1}"	"{s2:69→1, s2:69→1, s2:69→1, s2:69→1}"
69	36	71	260	1	0	0	0	0	1	0	0	"{s1:1→1 / s2:1→1, 66→1, s1:1→1 / s2:1→1, 68→1}"	"{s2:69→1, s2:69→1}"
69	36	73	117	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:69→1"
69	36	73	260	1	0	0	0	0	1	0	0	"s1:1→1 / s2:1→1"	"s2:69→1"
69	36	74	232	1	0	0	0	0	0	1	0	"s1:1→1 / s2:1→1"	"s2:69→1"
69	36	75	110	0	1	0	0	0	0	0	1	"s1:1→1 / s2:68→1"	""
69	36	75	117	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:66→1, s1:1→1 / s2:66→1, 68→1, s1:1→1 / s2:68→1}"	"{s2:69→1, s2:69→1, s2:69→1}"
69	37	70	237	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	37	70	263	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	37	76	262	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:2→1"
69	41	70	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	42	70	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	42	75	269	0	1	0	0	0	0	0	0	""	"s1:68→1"
69	43	70	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	44	70	231	0	0	0	0	1	0	0	0	"s1:69→1"	""
69	44	70	257	0	0	0	1	0	0	0	0	"s1:69→1"	""
69	44	73	230	1	0	0	0	1	0	0	0	"s1:69→1"	"s2:1→1"
69	44	77	273	0	1	1	0	0	0	0	0	"s1:69→1 / s2:69→1"	""
69	47	70	238	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	47	70	266	0	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1, 69→1}"	""
69	47	71	186	0	0	0	1	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	47	71	210	0	0	1	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	47	71	214	0	0	0	1	0	1	0	0	"s1:1→1 / s2:69→1"	""
69	47	71	215	0	0	0	0	2	0	0	0	"s1:69→1 / s2:1→1"	""
69	47	71	230	0	1	0	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	47	71	238	0	0	0	0	0	0	1	0	"s1:1→1, 69→1"	""
69	47	71	238	0	0	1	0	0	1	0	0	"s1:1→1 / s2:69→1"	""
69	47	71	241	0	0	0	1	1	0	0	0	"s1:1→1 / s2:69→1"	""
69	47	72	160	0	0	0	0	1	0	1	0	"s1:1→1 / s2:69→1"	""
69	47	72	161	0	0	0	0	0	2	0	0	"s1:69→1 / s2:1→1"	""
69	47	72	188	0	0	0	0	1	1	0	0	"s1:1→1 / s2:69→1"	""
69	47	73	133	0	0	0	0	0	1	1	0	"s1:1→1 / s2:69→1"	""
69	47	75	105	0	0	0	0	0	0	2	0	"s1:69→1 / s2:1→1"	""
69	48	70	230	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	48	70	256	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	48	77	272	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
69	51	70	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	52	70	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	52	75	269	0	1	0	0	0	0	0	0	""	"s1:2→1"
69	53	70	269	0	0	1	0	0	0	0	0	"s1:69→1"	""
69	54	70	254	0	0	0	0	0	0	0	1	"s1:69→1"	""
69	54	72	245	0	1	0	0	0	0	0	1	"s1:69→1"	"s2:1→1"
69	54	73	245	0	1	0	0	0	0	0	1	"s1:69→1"	"s2:3→1"
69	56	70	213	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	56	70	241	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	56	70	268	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	56	71	205	0	1	0	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	56	71	213	0	0	1	0	0	1	0	0	"s1:1→1 / s2:69→1"	""
69	56	71	233	0	1	0	0	0	1	0	0	"s1:1→1 / s2:69→1"	""
69	56	72	185	0	0	1	0	0	0	1	0	"s1:1→1 / s2:69→1"	""
69	56	72	240	0	0	1	0	1	0	0	0	"s1:1→1 / s2:69→1"	""
69	59	70	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	60	70	268	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	61	70	268	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	62	74	273	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""
69	63	70	254	0	0	0	0	0	0	0	1	"s1:69→1"	""
69	63	72	245	0	1	0	0	0	0	0	1	"s1:69→1"	"s2:1→1"
69	64	71	223	0	0	0	0	0	1	0	1	"s1:1→1 / s2:69→1"	""
69	64	71	250	0	0	0	0	1	0	0	1	"s1:1→1 / s2:69→1"	""
69	64	72	195	0	0	0	0	0	0	1	1	"s1:1→1 / s2:69→1"	""
69	64	75	80	0	0	0	0	0	0	0	2	"s1:69→1 / s2:1→1"	""
69	65	70	254	0	0	0	0	0	0	0	1	"s1:1→1"	""
