"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
13	1	13	0	0	0	0	0	0	0	0	1	"""s1:13→1"""	""
13	1	13	115	0	0	0	0	0	0	1	0	"""s1:13→1"""	""
13	1	13	143	0	0	0	0	0	1	0	0	"""s1:13→1"""	""
13	1	13	170	0	0	0	0	1	0	0	0	"{""s1:1→0, 13→1"", ""s1:1→1, 13→0""}"	""
13	1	13	196	0	0	0	1	0	0	0	0	"{""s1:1→0, 13→1"", ""s1:1→1, 13→0""}"	""
13	1	13	212	0	1	1	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→0"", ""s1:1→1, 13→0 / s2:1→0, 13→1""}"	""
13	1	13	219	1	0	1	0	0	0	0	0	"""s1:1→0, 13→1 / s2:1→0, 13→0"""	"""s2:2→1"""
13	1	13	220	0	0	1	0	0	0	0	0	"{""s1:1→0, 13→1"", ""s1:1→1, 13→0""}"	""
13	1	13	239	1	1	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→0"", ""s1:1→1, 13→0 / s2:1→0, 13→1""}"	"{""s2:14→1"", ""s2:14→1""}"
13	1	13	240	0	1	0	0	0	0	0	0	"{""s1:1→0, 13→1"", ""s1:1→1, 13→0"", ""s1:1→1, 13→1""}"	""
13	1	13	247	1	0	0	0	0	0	0	0	"{""s1:1→0, 13→0"", ""s1:1→0, 13→1""}"	"{""s1:2→1"", ""s1:2→1""}"
13	1	14	188	0	1	0	1	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→0"", ""s1:1→1, 13→0 / s2:13→1""}"	""
13	1	14	192	0	0	2	0	0	0	0	0	"""s1:1→0, 13→1 / s2:1→1, 13→0"""	""
13	1	14	195	1	0	0	1	0	0	0	0	"""s1:1→0, 13→1 / s2:1→0, 13→0"""	"""s2:2→1"""
13	1	14	220	0	0	1	0	0	0	0	0	"""s1:1→1, 13→1"""	""
