"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
129	2	129	248	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:129→1"""	""""""
129	2	129	268	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:129→1"""	""""""
129	2	130	268	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:129→2"""	""""""
129	2	130	268	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:129→3"""	""""""
129	2	130	260	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:129→1 / s3:129→1"""	""""""
129	2	130	267	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:129→1 / s3:127→0, 129→1"""	"""s3:131→1"""
129	2	130	267	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:129→1 / s3:127→1, 129→0"""	"""s3:131→1"""
129	2	130	267	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:129→1 / s3:127→1, 129→1"""	"""s3:131→1"""
129	4	129	268	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
129	4	130	260	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:128→1"""	""""""
129	4	129	267	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→0, 128→0"""	"""s2:129→1"""
129	4	130	267	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→0, 128→1"""	"""s2:129→1"""
129	4	130	267	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→1, 128→0"""	"""s2:129→1"""
129	4	130	267	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→1, 128→1"""	"""s2:129→1"""
129	7	129	255	0	0	0	0	0	0	2	0	"""s1:1→0, 129→1 / s2:1→1"""	""""""
