"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
82	1	83	153	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
82	1	83	268	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
82	1	84	267	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 79→1"""	"""s2:82→1"""
82	1	84	267	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 79→2"""	"""s2:82→1"""
82	1	85	152	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:79→0"""	"""s2:82→1"""
82	1	86	267	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 79→0"""	"""s2:82→1"""
82	1	87	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:79→1 / s3:∅"""	"""s3:82→1"""
82	1	87	145	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:79→1"""	""""""
82	1	87	152	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:79→1"""	"""s2:82→1"""
82	1	87	152	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:79→2"""	"""s2:82→1"""
82	1	87	152	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:79→3"""	"""s2:82→1"""
82	1	87	152	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:79→4"""	"""s2:82→1"""
82	1	87	152	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:79→5"""	"""s2:82→1"""
82	2	83	161	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
82	2	85	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→0, 82→1"""	""""""
82	2	86	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→1, 82→0"""	""""""
82	2	87	145	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:80→0, 82→1 / s3:80→1"""	""""""
82	2	87	152	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→0, 82→1 / s3:80→1"""	"""s3:84→1"""
82	2	87	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→1, 82→1"""	""""""
82	2	88	152	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→1, 82→0 / s3:82→1"""	"""s3:84→1"""
82	2	91	152	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→0, 82→1 / s3:80→2"""	"""s3:84→1"""
82	2	109	152	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→1, 82→0 / s3:82→3"""	"""s3:84→1"""
82	2	110	152	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:80→0, 82→1 / s3:80→3"""	"""s3:84→1"""
82	3	83	161	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
82	3	85	152	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:81→0"""	"""s2:82→1"""
82	3	88	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:81→1"""	""""""
82	4	83	268	0	0	0	0	0	0	1	0	"""s1:82→1"""	""""""
82	4	84	216	0	0	0	1	0	0	1	0	"""s1:82→1 / s2:1→1"""	""""""
82	4	84	218	0	0	0	0	1	1	0	0	"""s1:82→1 / s2:1→1"""	""""""
82	4	84	244	0	0	0	1	0	1	0	0	"""s1:82→1 / s2:1→1"""	""""""
82	4	84	245	0	0	0	0	2	0	0	0	"""s1:1→0, 82→1 / s2:1→1"""	""""""
82	4	85	190	0	0	0	0	1	0	1	0	"""s1:82→1 / s2:1→1"""	""""""
82	4	85	240	0	0	1	0	0	0	1	0	"""s1:82→1 / s2:1→1"""	""""""
82	5	83	152	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
82	5	83	267	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
82	5	84	265	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 80→1"""	"""s2:82→1"""
82	5	86	150	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:80→0"""	"""s2:82→1"""
82	5	86	265	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 80→0"""	"""s2:82→1"""
