"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
5	1	6	51	0	0	0	0	1	0	0	0	"""s1:1→1, 5→0"""	""
5	1	6	77	0	0	0	1	0	0	0	0	"""s1:1→1, 5→0"""	""
5	1	6	101	0	0	1	0	0	0	0	0	"""s1:1→0, 3→0, 5→1"""	""
5	1	6	121	0	1	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→1"""	""
5	1	6	128	1	0	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→0"""	"""s1:2→1"""
5	1	8	113	0	2	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0"""	""
5	1	9	93	0	1	1	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0"""	""
5	1	9	100	1	0	1	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0"""	"""s2:2→1"""
5	1	9	120	1	1	0	0	0	0	0	0	"{""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0"", ""s1:1→1, 3→0, 5→0 / s2:1→0, 3→0, 5→0""}"	"{""s2:2→1"", ""s2:6→1"", ""s2:2→1""}"
5	1	9	121	0	1	0	0	0	0	0	0	"""s1:1→1, 3→0, 5→1"""	""
5	1	9	127	2	0	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→0 / s2:1→0, 3→0, 5→0"""	"""s1:4→1 / s2:2→1"""
5	1	10	69	0	1	0	1	0	0	0	0	"""s1:1→1, 5→0 / s2:3→0, 5→1"""	""
5	1	10	73	0	0	2	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0"""	""
5	1	10	76	1	0	0	1	0	0	0	0	"""s1:1→1, 5→0 / s2:3→0, 5→0"""	"""s2:4→1"""
5	1	10	93	0	1	1	0	0	0	0	0	"""s1:1→1, 3→0, 5→0 / s2:1→0, 3→0, 5→1"""	""
5	1	10	100	1	0	1	0	0	0	0	0	"{""s1:1→1, 3→0, 5→0 / s2:1→0, 3→0, 5→0"", ""s1:1→1, 3→0, 5→0 / s2:1→0, 3→0, 5→0""}"	"{""s2:2→1"", ""s2:4→1""}"
5	1	10	111	2	2	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0 / s3:1→0, 3→0, 5→0 / s4:1→0, 3→0, 5→0"""	"""s3:4→1 / s4:2→1"""
5	1	10	112	1	2	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0 / s3:1→0, 3→0, 5→0"""	"""s3:2→1"""
5	1	10	117	3	1	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→0, 3→0, 5→0 / s4:1→0, 3→0, 5→0"""	"""s2:4→1 / s3:2→1 / s4:2→1"""
5	1	10	118	2	1	0	0	0	0	0	0	"{""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→0, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→1, 3→0, 5→0"", ""s1:1→1, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→0, 3→0, 5→0""}"	"{""s2:2→1 / s3:2→1"", ""s2:4→1 / s3:4→1"", ""s2:2→1 / s3:2→1""}"
5	1	10	118	3	1	0	0	0	0	0	0	"""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→0, 3→0, 5→0 / s4:1→1, 3→0, 5→0"""	"""s2:4→1 / s3:2→1 / s4:6→1"""
5	1	10	119	2	1	0	0	0	0	0	0	"{""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→0, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→1, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→1, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→1, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0 / s3:1→1, 3→0, 5→0"", ""s1:1→1, 3→0, 5→0 / s2:1→0, 3→0, 5→1 / s3:1→0, 3→0, 5→0"", ""s1:1→1, 3→0, 5→1 / s2:1→0, 3→0, 5→0 / s3:1→0, 3→0, 5→0""}"	"{""s2:4→1 / s3:2→1"", ""s2:2→1 / s3:4→1"", ""s2:2→1 / s3:6→1"", ""s2:4→1 / s3:6→1"", ""s2:6→1 / s3:4→1"", ""s2:4→1 / s3:2→1"", ""s2:4→1 / s3:2→1""}"
5	1	10	120	1	1	0	0	0	0	0	0	"{""s1:1→0, 3→0, 5→1 / s2:1→0, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→0"", ""s1:1→0, 3→0, 5→1 / s2:1→1, 3→0, 5→1"", ""s1:1→0, 3→0, 5→1 / s2:1→1, 3→1, 5→0"", ""s1:1→1, 3→0, 5→0 / s2:1→0, 3→0, 5→1"", ""s1:1→1, 3→0, 5→1 / s2:1→0, 3→0, 5→0""}"	"{""s2:4→1"", ""s2:2→1"", ""s2:4→1"", ""s2:2→1"", ""s2:6→1"", ""s2:6→1"", ""s2:2→1""}"
5	1	10	121	0	1	0	0	0	0	0	0	"{""s1:1→1, 3→1, 5→1"", ""s1:1→2, 3→1, 5→2""}"	""
