"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
117	3	117	218	0	0	1	0	0	0	0	1	"s1:1→1 / s2:117→1"	""
117	3	117	238	0	1	0	0	0	0	0	1	"s1:1→1 / s2:117→1"	""
117	3	117	246	0	0	0	0	0	0	0	1	"s1:1→1"	""
117	3	119	230	0	2	0	0	0	0	0	1	"s1:1→1 / s2:117→1 / s3:117→1"	""
117	3	119	237	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:117→1 / s3:115→1, s1:1→1 / s2:117→1 / s3:115→1, 117→1, s1:1→1 / s2:117→1 / s3:117→1}"	"{s3:119→1, s3:119→1, s3:119→1}"
117	3	119	238	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:117→2, s1:1→1 / s2:117→3}"	""
117	7	117	237	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:117→1"
117	7	117	238	0	0	0	0	0	0	0	1	"s1:1→1"	""
117	7	119	230	0	1	0	0	0	0	0	1	"s1:1→1 / s2:116→1"	""
117	7	119	237	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:114→1, s1:1→1 / s2:114→1, 116→1, s1:1→1 / s2:116→1}"	"{s2:117→1, s2:117→1, s2:117→1}"
117	13	117	225	0	0	0	0	0	0	2	0	"s1:117→1 / s2:1→1"	""
117	13	117	253	0	0	0	0	0	1	1	0	"s1:1→1 / s2:117→1"	""
