"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
33	1	33	119	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
33	1	33	147	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
33	1	33	174	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
33	1	33	200	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
33	1	33	223	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0, 30→0"""	"""s2:33→1"""
33	1	33	224	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
33	1	33	244	0	1	0	0	0	0	0	0	"""s1:1→1, 30→0"""	""""""
33	1	33	251	1	0	0	0	0	0	0	0	"""s1:1→0, 30→0"""	"""s1:33→1"""
33	1	33	251	1	0	0	0	0	0	0	0	"""s1:1→1, 30→0"""	"""s1:33→1"""
33	1	34	199	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→0, 30→0"""	"""s2:33→1"""
33	1	34	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→1 / s2:1→1"""	"""s2:33→1"""
33	1	34	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→1 / s2:1→1"""	"""s2:34→1"""
33	1	34	243	1	1	0	0	0	0	0	0	"""s1:1→2, 30→1 / s2:1→0"""	"""s2:33→1"""
33	1	34	244	0	1	0	0	0	0	0	0	"""s1:1→1, 30→1"""	""""""
33	1	34	244	0	1	0	0	0	0	0	0	"""s1:1→2, 30→1"""	""""""
33	1	34	251	1	0	0	0	0	0	0	0	"""s1:1→2, 30→1"""	"""s1:33→1"""
33	1	34	251	1	0	0	0	0	0	0	0	"""s1:1→3, 30→1"""	"""s1:33→1"""
33	1	34	251	1	0	0	0	0	0	0	0	"""s1:1→3, 30→2"""	"""s1:33→1"""
33	1	35	173	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→0, 30→0"""	"""s2:33→1"""
33	1	35	223	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 30→1"""	"""s2:33→1"""
33	1	35	223	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→2, 30→2"""	"""s2:33→1"""
33	1	35	223	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→2, 30→3"""	"""s2:33→1"""
33	1	35	235	1	2	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→1, 30→1 / s3:1→1"""	"""s3:33→1"""
33	1	35	236	0	2	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→1, 30→1"""	""""""
33	1	35	242	2	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→1, 30→0 / s3:1→1, 30→1"""	"""s2:33→1 / s3:34→1"""
33	1	35	242	2	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→1, 30→0 / s3:1→3, 30→2"""	"""s2:33→1 / s3:34→1"""
33	1	35	242	2	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→2, 30→1 / s3:1→3, 30→2"""	"""s2:33→1 / s3:34→1"""
33	1	35	242	2	1	0	0	0	0	0	0	"""s1:1→2, 30→1 / s2:1→1 / s3:1→1"""	"""s2:34→1 / s3:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→1, 30→0"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→1, 30→1"""	"""s2:34→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→2, 30→1"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→2, 30→2"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→2, 30→2"""	"""s2:34→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→2, 30→3"""	"""s2:34→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→3, 30→1"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→3, 30→2"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→0 / s2:1→3, 30→2"""	"""s2:34→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→1, 30→1 / s2:1→0"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→2, 30→1 / s2:1→1"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→2, 30→1 / s2:1→1"""	"""s2:34→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→2, 30→1 / s2:1→2"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→3, 30→1 / s2:1→1"""	"""s2:33→1"""
33	1	35	243	1	1	0	0	0	0	0	0	"""s1:1→3, 30→1 / s2:1→2"""	"""s2:33→1"""
33	1	35	244	0	1	0	0	0	0	0	0	"""s1:1→3, 30→1"""	""""""
33	1	35	244	0	1	0	0	0	0	0	0	"""s1:1→4, 30→1"""	""""""
33	1	35	251	1	0	0	0	0	0	0	0	"""s1:1→1, 30→1"""	"""s1:33→1"""
33	1	35	251	1	0	0	0	0	0	0	0	"""s1:1→2, 30→0"""	"""s1:33→1"""
33	1	35	251	1	0	0	0	0	0	0	0	"""s1:1→2, 30→2"""	"""s1:33→1"""
33	1	35	251	1	0	0	0	0	0	0	0	"""s1:1→2, 30→3"""	"""s1:33→1"""
33	1	35	251	1	0	0	0	0	0	0	0	"""s1:1→4, 30→1"""	"""s1:33→1"""
33	1	36	146	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:30→0"""	"""s2:33→1"""
33	1	36	199	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 30→1"""	"""s2:33→1"""
33	1	36	199	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 30→2"""	"""s2:33→1"""
33	1	36	199	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 30→3"""	"""s2:33→1"""
33	1	36	199	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→2, 30→2"""	"""s2:33→1"""
33	1	36	199	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→2, 30→3"""	"""s2:33→1"""
33	1	36	215	1	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 30→1 / s3:1→1"""	"""s3:33→1"""
33	1	36	216	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 30→1"""	""""""
33	1	36	223	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 30→0"""	"""s2:33→1"""
33	1	36	223	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→2, 30→1"""	"""s2:33→1"""
