"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
104	3	104	163	0	0	0	1	0	0	0	1	"""s1:104→1 / s2:1→1"""	""""""
104	3	104	187	0	0	1	0	0	0	0	1	"""s1:104→1 / s2:1→1"""	""""""
104	3	104	207	0	1	0	0	0	0	0	1	"""s1:104→1 / s2:1→1"""	""""""
104	3	104	215	0	0	0	0	0	0	0	1	"""s1:104→1"""	""""""
104	3	107	199	0	2	0	0	0	0	0	1	"{""s1:104→1 / s2:1→1 / s3:1→1"", ""s1:104→1 / s2:1→1 / s3:1→2""}"	"{"""", """"}"
104	3	107	206	1	1	0	0	0	0	0	1	"{""s1:104→1 / s2:1→1 / s3:1→1"", ""s1:104→1 / s2:1→1 / s3:1→2"", ""s1:104→1 / s2:1→1 / s3:1→3"", ""s1:104→1 / s2:1→1 / s3:1→4"", ""s1:104→1 / s2:1→1 / s3:1→5""}"	"{""s3:106→1"", ""s3:106→1"", ""s3:106→1"", ""s3:106→1"", ""s3:106→1""}"
104	3	107	207	0	1	0	0	0	0	0	1	"{""s1:104→1 / s2:1→2"", ""s1:104→1 / s2:1→3"", ""s1:104→1 / s2:1→4"", ""s1:104→1 / s2:1→5""}"	"{"""", """", """", """"}"
104	8	104	206	1	0	0	0	0	0	0	1	"""s1:104→1 / s2:2→0"""	"""s2:1→1"""
104	8	104	207	0	0	0	0	0	0	0	1	"""s1:104→1"""	""""""
104	8	107	198	1	1	0	0	0	0	0	1	"""s1:104→1 / s2:2→1 / s3:2→0"""	"""s3:1→1"""
104	8	107	199	0	1	0	0	0	0	0	1	"{""s1:104→1 / s2:2→1"", ""s1:104→1 / s2:2→2""}"	"{"""", """"}"
104	8	107	206	1	0	0	0	0	0	0	1	"{""s1:104→1 / s2:2→1"", ""s1:104→1 / s2:2→2"", ""s1:104→1 / s2:2→3"", ""s1:104→1 / s2:2→4"", ""s1:104→1 / s2:2→5""}"	"{""s2:1→1"", ""s2:1→1"", ""s2:1→1"", ""s2:1→1"", ""s2:1→1""}"
104	9	104	206	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
104	9	107	198	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:102→1"""	""""""
104	9	107	204	1	0	0	0	0	0	0	1	"{""s1:1→1 / s2:102→0"", ""s1:1→1 / s2:102→1"", ""s1:1→1 / s2:102→2""}"	"{""s2:103→1"", ""s2:103→1"", ""s2:103→1""}"
104	18	104	249	0	0	0	1	0	0	1	0	"""s1:104→1 / s2:1→1"""	""""""
104	18	104	273	0	0	1	0	0	0	1	0	"""s1:104→1 / s2:1→1"""	""""""
104	18	106	271	1	0	1	0	0	0	1	0	"""s1:104→1 / s2:1→1 / s3:1→0"""	"""s3:2→1"""
