"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
51	1	52	207	0	0	0	1	0	0	0	0	"""s1:1→1, 51→0"""	""
51	1	52	231	0	0	1	0	0	0	0	0	"{""s1:1→0, 51→1"", ""s1:1→1, 51→1""}"	""
51	1	52	251	0	1	0	0	0	0	0	0	"{""s1:1→0, 51→1"", ""s1:1→1, 51→1""}"	""
51	1	53	179	0	0	1	1	0	0	0	0	"""s1:1→1, 51→0 / s2:51→1"""	""
51	1	53	199	0	1	0	1	0	0	0	0	"""s1:1→1, 51→0 / s2:51→1"""	""
51	1	53	203	0	0	2	0	0	0	0	0	"""s1:1→0, 51→1 / s2:1→1"""	""
51	1	53	207	0	0	0	1	0	0	0	0	"""s1:1→1, 51→1"""	""
51	1	53	223	0	1	1	0	0	0	0	0	"""s1:1→0, 51→1 / s2:1→1"""	""
51	1	53	243	0	2	0	0	0	0	0	0	"{""s1:1→0, 51→1 / s2:1→3, 51→2"", ""s1:1→1, 51→0 / s2:1→1, 51→2"", ""s1:1→1, 51→1 / s2:1→1, 51→1"", ""s1:1→1, 51→1 / s2:1→2, 51→2""}"	""
51	1	53	250	1	1	0	0	0	0	0	0	"{""s1:1→0, 51→1 / s2:1→1, 51→0"", ""s1:1→0, 51→1 / s2:1→2, 51→1"", ""s1:1→0, 51→1 / s2:1→3, 51→2"", ""s1:1→1, 51→1 / s2:1→1, 51→0"", ""s1:1→1, 51→1 / s2:1→1, 51→1"", ""s1:1→1, 51→1 / s2:1→1, 51→2"", ""s1:1→1, 51→1 / s2:1→2, 51→2"", ""s1:1→1, 51→1 / s2:1→2, 51→3""}"	"{""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1""}"
51	1	53	251	0	1	0	0	0	0	0	0	"{""s1:1→1, 51→2"", ""s1:1→2, 51→2"", ""s1:1→2, 51→3""}"	""
51	1	54	243	0	2	0	0	0	0	0	0	"{""s1:1→0, 51→1 / s2:1→1, 51→1"", ""s1:1→0, 51→1 / s2:1→2, 51→1"", ""s1:1→0, 51→1 / s2:1→2, 51→2"", ""s1:1→1, 51→1 / s2:1→1, 51→2""}"	""
51	1	54	250	1	1	0	0	0	0	0	0	"{""s1:1→0, 51→1 / s2:1→1, 51→1"", ""s1:1→0, 51→1 / s2:1→2, 51→2"", ""s1:1→0, 51→1 / s2:1→2, 51→3"", ""s1:1→1, 51→1 / s2:1→0, 51→1"", ""s1:1→1, 51→1 / s2:1→1, 51→3""}"	"{""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1"", ""s2:52→1""}"
51	1	55	155	0	0	0	2	0	0	0	0	"""s1:1→0, 51→1 / s2:1→1"""	""
51	1	55	222	1	1	1	0	0	0	0	0	"""s1:1→0, 51→1 / s2:1→1 / s3:1→1, 51→1"""	"""s3:53→1"""
51	1	55	243	0	2	0	0	0	0	0	0	"""s1:1→0, 51→1 / s2:1→1, 51→2"""	""
51	1	55	248	2	1	0	0	0	0	0	0	"""s1:1→0, 51→1 / s2:1→1, 51→0 / s3:1→3, 51→2"""	"""s2:52→1 / s3:52→1"""
51	1	55	250	1	1	0	0	0	0	0	0	"{""s1:1→0, 51→1 / s2:1→1, 51→2"", ""s1:1→1, 51→1 / s2:1→1, 51→4""}"	"{""s2:52→1"", ""s2:52→1""}"
51	1	55	251	0	1	0	0	0	0	0	0	"{""s1:1→1, 51→3"", ""s1:1→1, 51→4""}"	""
