"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
97	9	98	269	0	0	0	0	0	0	0	1	"{s1:1→1, s1:1→1, 97→1}"	""
97	9	99	191	0	0	0	0	1	0	0	1	"s1:97→1 / s2:1→1"	""
97	9	99	217	0	0	0	1	0	0	0	1	"s1:1→1 / s2:97→1"	""
97	9	99	241	0	0	1	0	0	0	0	1	"s1:1→1 / s2:97→1"	""
97	9	100	164	0	0	0	0	0	1	0	1	"s1:1→1 / s2:97→1"	""
97	9	100	251	0	0	0	0	0	0	2	0	"s1:97→1 / s2:1→1"	""
97	9	102	136	0	0	0	0	0	0	1	1	"s1:1→1 / s2:97→1"	""
97	9	106	21	0	0	0	0	0	0	0	2	"s1:97→1 / s2:1→1"	""
97	11	98	192	0	0	0	0	0	0	0	1	"s1:97→1"	""
97	11	99	184	0	1	0	0	0	0	0	1	"s1:97→1 / s2:2→1"	""
97	11	101	176	0	2	0	0	0	0	0	1	"s1:97→1 / s2:2→1 / s3:1→1"	""
97	11	106	184	0	1	0	0	0	0	0	1	"s1:97→1 / s2:1→1, 2→1"	""
97	15	98	21	0	0	0	0	0	0	0	1	"s1:1→1"	""
97	15	98	136	0	0	0	0	0	0	1	0	"s1:1→1"	""
97	15	98	164	0	0	0	0	0	1	0	0	"s1:1→1"	""
97	15	98	191	0	0	0	0	1	0	0	0	"s1:1→1"	""
97	15	98	217	0	0	0	1	0	0	0	0	"s1:1→1"	""
97	15	98	241	0	0	1	0	0	0	0	0	"s1:1→1"	""
97	15	98	261	0	1	0	0	0	0	0	0	"s1:1→1"	""
97	15	103	253	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
97	15	105	209	0	1	0	1	0	0	0	0	"s1:1→1 / s2:1→1"	""
97	15	105	233	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
97	15	105	241	0	0	1	0	0	0	0	0	"s1:1→2"	""
97	15	105	245	0	3	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	""
97	15	105	260	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s2:98→1"
97	15	105	261	0	1	0	0	0	0	0	0	"s1:1→2"	""
97	15	106	183	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	""
97	15	106	213	0	0	2	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
97	15	106	225	0	2	1	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	""
97	15	106	232	1	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s3:99→1"
97	15	106	233	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→2"	""
97	15	106	244	1	3	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s4:100→1"
97	15	106	245	0	3	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→2, s1:1→1 / s2:1→1 / s3:1→3}"	""
97	15	106	250	2	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:1→1 / s2:1→1 / s3:1→1 / s4:1→2}"	"{s3:99→1 / s4:99→1, s3:99→1 / s4:99→1}"
97	15	106	251	2	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s3:99→1 / s4:98→1"
