"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
128	1	128	223	0	0	0	1	0	0	0	1	"""s1:128→1 / s2:1→1"""	""""""
128	1	128	247	0	0	1	0	0	0	0	1	"""s1:128→1 / s2:1→1"""	""""""
128	1	129	259	0	2	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→1"""	""""""
128	1	129	259	0	2	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→2"""	""""""
128	1	129	266	1	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→1"""	"""s3:130→1"""
128	1	129	266	1	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→2"""	"""s3:130→1"""
128	1	129	266	1	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→3"""	"""s3:130→1"""
128	1	129	266	1	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→4"""	"""s3:130→1"""
128	1	129	266	1	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→1 / s3:1→5"""	"""s3:130→1"""
128	1	129	267	0	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→2"""	""""""
128	1	129	267	0	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→3"""	""""""
128	1	129	267	0	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→4"""	""""""
128	1	129	267	0	1	0	0	0	0	0	1	"""s1:128→1 / s2:1→5"""	""""""
128	3	128	266	1	0	0	0	0	0	0	1	"""s1:128→1 / s2:2→0"""	"""s2:1→1"""
128	3	128	267	0	0	0	0	0	0	0	1	"""s1:128→1"""	""""""
128	3	129	258	1	1	0	0	0	0	0	1	"""s1:128→1 / s2:2→1 / s3:2→0"""	"""s3:1→1"""
128	3	129	259	0	1	0	0	0	0	0	1	"""s1:128→1 / s2:2→1"""	""""""
128	3	129	259	0	1	0	0	0	0	0	1	"""s1:128→1 / s2:2→2"""	""""""
128	3	129	266	1	0	0	0	0	0	0	1	"""s1:128→1 / s2:2→1"""	"""s2:1→1"""
128	3	129	266	1	0	0	0	0	0	0	1	"""s1:128→1 / s2:2→2"""	"""s2:1→1"""
128	3	129	266	1	0	0	0	0	0	0	1	"""s1:128→1 / s2:2→3"""	"""s2:1→1"""
128	3	129	266	1	0	0	0	0	0	0	1	"""s1:128→1 / s2:2→4"""	"""s2:1→1"""
128	3	129	266	1	0	0	0	0	0	0	1	"""s1:128→1 / s2:2→5"""	"""s2:1→1"""
128	4	128	266	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
128	4	129	258	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:126→1"""	""""""
128	4	129	264	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→0"""	"""s2:127→1"""
128	4	129	264	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→1"""	"""s2:127→1"""
128	4	129	264	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:126→2"""	"""s2:127→1"""
