"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
86	7	87	250	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
86	7	90	241	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:86→1"""
86	9	87	240	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
86	9	87	268	0	0	0	0	0	1	0	0	"""s1:1→1"""	""
86	9	90	239	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:83→0"""	"""s2:86→1"""
86	11	87	248	0	0	0	0	0	0	1	0	"""s1:86→1"""	""
86	11	88	240	0	1	0	0	0	0	1	0	"""s1:86→1 / s2:1→1, 2→0"""	""
86	11	89	240	0	1	0	0	0	0	1	0	"""s1:86→1 / s2:1→0, 2→1"""	""
86	13	87	163	0	0	0	0	0	0	0	1	"""s1:86→1"""	""
86	14	87	250	0	0	0	0	0	0	1	0	"""s1:86→1"""	""
86	16	87	183	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
86	16	88	175	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:86→1"""	""
86	16	88	220	0	0	0	0	1	0	1	0	"""s1:1→1 / s2:86→1"""	""
86	16	89	155	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:86→1"""	""
86	16	89	248	0	0	0	0	1	1	0	0	"""s1:1→1 / s2:86→1"""	""
86	16	90	131	0	0	0	1	0	0	0	1	"""s1:1→1 / s2:86→1"""	""
86	16	90	246	0	0	0	1	0	0	1	0	"""s1:1→1 / s2:86→1"""	""
86	16	92	105	0	0	0	0	1	0	0	1	"""s1:1→1 / s2:86→1"""	""
86	16	95	147	0	1	1	0	0	0	0	1	"""s1:1→1 / s2:86→1 / s3:86→1"""	""
86	16	95	167	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:86→1 / s3:86→1"""	""
86	17	87	163	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
86	17	90	154	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:∅"""	"""s2:86→1"""
86	18	87	163	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
86	19	87	250	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
86	19	88	241	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:86→1"""
86	20	87	250	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
86	20	89	241	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:86→1"""
