"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
43	1	44	45	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
43	1	44	160	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
43	1	44	188	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
43	1	44	215	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
43	1	44	241	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
43	1	44	265	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
43	1	51	265	0	0	1	0	0	0	0	0	"""s1:1→2"""	""""""
43	1	52	237	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	1	52	207	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	1	51	233	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	1	50	257	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	1	52	257	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	""""""
43	1	53	257	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	""""""
43	1	52	249	0	2	1	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
43	1	52	269	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
43	1	52	269	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→2"""	""""""
43	1	52	269	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→3"""	""""""
43	1	52	261	0	4	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1"""	""""""
43	1	52	256	1	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	"""s3:45→1"""
43	1	52	268	1	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s4:46→1"""
43	2	44	45	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
43	2	44	160	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
43	2	44	188	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
43	2	44	215	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
43	2	44	241	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
43	2	44	265	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
43	2	51	265	0	0	1	0	0	0	0	0	"""s1:1→2"""	""""""
43	2	52	237	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	2	53	207	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	2	51	233	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	2	51	257	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
43	2	52	257	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	""""""
43	2	53	257	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	""""""
43	2	52	249	0	2	1	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
43	2	52	269	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
43	2	52	269	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→2"""	""""""
43	2	52	269	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→3"""	""""""
43	2	52	261	0	4	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1"""	""""""
43	2	52	256	1	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	"""s3:45→1"""
43	2	52	268	1	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s4:46→1"""
43	3	48	225	0	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→1"""	""""""
43	3	44	225	0	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0"""	""""""
43	3	45	225	0	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→1"""	""""""
43	3	45	225	0	1	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→1"""	""""""
43	3	49	225	0	1	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→0"""	""""""
43	3	47	217	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0"""	""""""
43	3	45	217	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→1"""	""""""
43	3	44	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→0"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→1"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→2"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→3"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→4"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→4, 40→0"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→5"""	"""s1:43→1"""
43	3	48	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→4, 40→0"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→1"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→0"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→2, 40→1"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→1"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→2, 40→2"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→3, 40→1"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→2"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→2, 40→1"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→3, 40→2"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→2, 40→2"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→3, 40→1"""	"""s1:43→1"""
43	3	45	232	1	0	0	0	0	0	0	0	"""s1:1→2, 2→2, 40→1"""	"""s1:43→1"""
43	3	46	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→2, 40→0"""	"""s1:43→1"""
43	3	46	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→2"""	"""s1:43→1"""
43	3	46	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→2, 40→0"""	"""s1:43→1"""
43	3	46	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→2, 40→3"""	"""s1:43→1"""
43	3	46	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→4, 40→1"""	"""s1:43→1"""
43	3	46	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→3"""	"""s1:43→1"""
43	3	47	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→3, 40→0"""	"""s1:43→1"""
43	3	47	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→3"""	"""s1:43→1"""
43	3	47	232	1	0	0	0	0	0	0	0	"""s1:1→1, 2→3, 40→0"""	"""s1:43→1"""
43	3	47	232	1	0	0	0	0	0	0	0	"""s1:1→2, 2→2, 40→0"""	"""s1:43→1"""
43	3	47	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→4"""	"""s1:43→1"""
43	3	47	232	1	0	0	0	0	0	0	0	"""s1:1→2, 2→3, 40→0"""	"""s1:43→1"""
43	3	49	232	1	0	0	0	0	0	0	0	"""s1:1→0, 2→5, 40→0"""	"""s1:43→1"""
43	3	48	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 40→1 / s2:1→0, 2→0"""	"""s2:43→1"""
43	3	48	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→2"""	"""s2:43→1"""
43	3	48	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→4, 40→0"""	"""s2:43→1"""
43	3	48	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→5, 40→0"""	"""s2:43→1"""
43	3	48	224	1	1	0	0	0	0	0	0	"""s1:1→1, 2→0, 40→0 / s2:2→1, 40→0"""	"""s2:44→1"""
43	3	49	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0"""	"""s2:44→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→1"""	"""s2:44→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→2"""	"""s2:44→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→3, 40→2"""	"""s2:44→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→0, 40→0"""	"""s2:43→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0"""	"""s2:43→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→1"""	"""s2:43→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→3, 40→2"""	"""s2:43→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→1 / s2:1→1"""	"""s2:44→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→1 / s2:1→1"""	"""s2:43→1"""
43	3	45	224	1	1	0	0	0	0	0	0	"""s1:1→1, 2→1, 40→1 / s2:∅"""	"""s2:43→1"""
43	3	50	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→0"""	"""s2:44→1"""
43	3	52	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→2"""	"""s2:44→1"""
43	3	46	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→1"""	"""s2:44→1"""
43	3	46	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→3, 40→1"""	"""s2:44→1"""
43	3	46	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→0"""	"""s2:43→1"""
43	3	46	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→3, 40→1"""	"""s2:43→1"""
43	3	46	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→4, 40→1"""	"""s2:43→1"""
43	3	46	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→1 / s2:1→0"""	"""s2:43→1"""
43	3	51	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→3, 40→0"""	"""s2:44→1"""
43	3	51	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→4, 40→0"""	"""s2:44→1"""
43	3	51	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→5, 40→0"""	"""s2:44→1"""
43	3	47	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→2, 40→3"""	"""s2:44→1"""
43	3	47	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→4, 40→1"""	"""s2:44→1"""
43	3	47	224	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→3, 40→0"""	"""s2:43→1"""
43	3	47	224	1	1	0	0	0	0	0	0	"""s1:1→1, 2→0, 40→0 / s2:2→2, 40→0"""	"""s2:43→1"""
43	3	47	224	1	1	0	0	0	0	0	0	"""s1:1→1, 2→0, 40→0 / s2:2→2, 40→2"""	"""s2:43→1"""
43	3	49	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→2, 40→0"""	"""s2:44→1 / s3:43→1"""
43	3	48	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→3, 40→0"""	"""s2:44→1 / s3:43→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→1 / s3:1→2, 40→1"""	"""s2:44→1 / s3:43→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→1 / s3:1→3, 40→1"""	"""s2:44→1 / s3:43→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→1 / s3:1→3, 40→2"""	"""s2:44→1 / s3:43→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→0, 40→0 / s3:1→1, 40→1"""	"""s2:43→1 / s3:44→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→1, 40→1"""	"""s2:43→1 / s3:44→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→2, 40→1"""	"""s2:43→1 / s3:44→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→2, 40→2"""	"""s2:43→1 / s3:44→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→3, 40→1"""	"""s2:43→1 / s3:44→1"""
43	3	46	223	2	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 40→0 / s2:1→1, 40→0 / s3:1→3, 40→2"""	"""s2:43→1 / s3:44→1"""
43	4	44	233	0	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1"""	""""""
43	4	44	233	0	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→1"""	""""""
43	4	48	233	0	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→1, 43→1"""	""""""
43	4	45	233	0	1	0	0	0	0	0	0	"""s1:1→1, 2→0, 41→1, 43→0"""	""""""
43	4	45	233	0	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→1, 43→1"""	""""""
43	4	45	233	0	1	0	0	0	0	0	0	"""s1:1→1, 2→1, 41→1, 43→1"""	""""""
43	4	49	233	0	1	0	0	0	0	0	0	"""s1:1→1, 2→1, 41→0, 43→0"""	""""""
43	4	47	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→0, 41→1"""	""""""
43	4	46	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→0"""	""""""
43	4	46	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→1, 43→0 / s2:1→1, 2→1, 43→1"""	""""""
43	4	45	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→1, 2→0, 41→0"""	""""""
43	4	45	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→1"""	""""""
43	4	45	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→1, 2→1, 41→1"""	""""""
43	4	45	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→1 / s2:1→1, 41→1"""	""""""
43	4	48	225	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→0 / s2:1→1, 41→0, 43→0"""	""""""
43	4	46	217	0	3	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→0 / s3:1→1, 41→1"""	""""""
43	4	47	217	0	3	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→1, 43→0 / s2:1→0, 2→1, 43→0 / s3:1→1, 43→1"""	""""""
43	4	49	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→0, 41→1"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→0"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→2, 41→1"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→1, 2→1, 41→1"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→1, 2→1, 41→2"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→3, 41→2"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→1, 2→2, 41→2"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→1, 43→0 / s2:1→0, 2→1, 43→1"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→1, 43→0 / s2:1→0, 2→2, 43→2"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→1 / s2:1→0, 41→1"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→1 / s2:1→1, 41→1"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→1 / s2:1→1, 41→2"""	"""s2:44→1"""
43	4	45	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1, 41→0, 43→1 / s2:1→2, 41→2"""	"""s2:44→1"""
43	4	50	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→0, 41→2"""	"""s2:44→1"""
43	4	46	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→1"""	"""s2:44→1"""
43	4	46	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→2"""	"""s2:44→1"""
43	4	46	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→2, 41→2"""	"""s2:44→1"""
43	4	46	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→2, 41→3"""	"""s2:44→1"""
43	4	46	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→1, 2→1, 41→3"""	"""s2:44→1"""
43	4	51	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→0, 41→3"""	"""s2:44→1"""
43	4	51	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→0, 41→4"""	"""s2:44→1"""
43	4	51	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→0, 41→5"""	"""s2:44→1"""
43	4	47	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→3"""	"""s2:44→1"""
43	4	48	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→4"""	"""s2:44→1"""
43	4	48	232	1	1	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→1, 43→0 / s2:1→0, 2→0, 43→1"""	"""s2:44→1"""
43	4	46	224	1	2	0	0	0	0	0	0	"""s1:1→0, 2→0, 41→0, 43→1 / s2:1→0, 2→1, 41→1 / s3:1→1"""	"""s3:44→1"""
43	5	44	45	0	0	0	0	0	0	0	1	"""s1:43→1"""	""""""
43	5	44	160	0	0	0	0	0	0	1	0	"""s1:43→1"""	""""""
43	5	44	188	0	0	0	0	0	1	0	0	"""s1:43→1"""	""""""
43	5	44	215	0	0	0	0	1	0	0	0	"""s1:43→1"""	""""""
43	5	44	241	0	0	0	1	0	0	0	0	"""s1:43→1"""	""""""
43	5	44	265	0	0	1	0	0	0	0	0	"""s1:43→1"""	""""""
43	5	51	265	0	0	1	0	0	0	0	0	"""s1:43→2"""	""""""
43	5	51	237	0	0	2	0	0	0	0	0	"""s1:43→1 / s2:43→1"""	""""""
43	5	50	36	0	1	0	0	0	0	0	1	"""s1:43→1 / s2:∅"""	"""s2:4→1"""
43	5	47	151	0	1	0	0	0	0	1	0	"""s1:43→1 / s2:∅"""	"""s2:4→1"""
43	5	46	179	0	1	0	0	0	1	0	0	"""s1:43→1 / s2:∅"""	"""s2:4→1"""
43	5	45	179	0	1	0	0	0	1	0	0	"""s1:43→1 / s2:∅"""	"""s2:1→1"""
43	5	53	207	0	1	0	0	1	0	0	0	"""s1:43→1 / s2:43→1"""	""""""
43	5	45	206	0	1	0	0	1	0	0	0	"""s1:43→1 / s2:43→0"""	"""s2:4→1"""
43	5	52	233	0	1	0	1	0	0	0	0	"""s1:43→1 / s2:43→1"""	""""""
43	5	47	232	0	1	0	1	0	0	0	0	"""s1:43→1 / s2:43→0"""	"""s2:4→1"""
43	5	47	232	0	1	0	1	0	0	0	0	"""s1:43→1 / s2:43→1"""	"""s2:4→1"""
43	5	45	232	0	1	0	1	0	0	0	0	"""s1:43→1 / s2:43→0"""	"""s2:1→1"""
43	5	50	257	0	1	1	0	0	0	0	0	"""s1:43→1 / s2:43→1"""	""""""
43	5	52	257	0	1	1	0	0	0	0	0	"""s1:43→1 / s2:43→2"""	""""""
43	5	53	257	0	1	1	0	0	0	0	0	"""s1:43→1 / s2:43→3"""	""""""
43	5	46	256	0	1	1	0	0	0	0	0	"""s1:43→1 / s2:43→1"""	"""s2:4→1"""
43	5	52	27	0	2	0	0	0	0	0	1	"""s1:43→1 / s2:∅ / s3:∅"""	"""s2:4→1 / s3:1→1"""
43	5	48	142	0	2	0	0	0	0	1	0	"""s1:43→1 / s2:∅ / s3:∅"""	"""s2:4→1 / s3:1→1"""
43	5	47	170	0	2	0	0	0	1	0	0	"""s1:43→1 / s2:∅ / s3:∅"""	"""s2:4→1 / s3:1→1"""
43	5	52	249	0	2	1	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1"""	""""""
43	5	52	269	0	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1"""	""""""
43	5	52	269	0	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→2"""	""""""
43	5	52	269	0	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→3"""	""""""
43	5	59	268	0	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1"""	"""s3:4→1"""
43	5	58	268	0	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1"""	"""s3:1→1"""
43	5	46	267	0	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1"""	"""s2:4→1 / s3:1→1"""
43	5	52	261	0	4	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1 / s4:43→1"""	""""""
43	5	52	256	1	1	1	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1"""	"""s3:45→1"""
43	5	52	268	1	3	0	0	0	0	0	0	"""s1:43→1 / s2:43→1 / s3:43→1 / s4:43→1"""	"""s4:46→1"""
43	6	44	151	0	0	0	0	0	0	1	0	"""s1:43→1"""	""""""
43	6	44	179	0	0	0	0	0	1	0	0	"""s1:43→1"""	""""""
43	6	44	206	0	0	0	0	1	0	0	0	"""s1:43→1"""	""""""
43	6	44	232	0	0	0	1	0	0	0	0	"""s1:1→1, 43→0"""	""""""
43	6	44	232	0	0	0	1	0	0	0	0	"""s1:1→0, 43→1"""	""""""
43	6	45	232	0	0	0	1	0	0	0	0	"""s1:1→1, 43→1"""	""""""
43	6	49	99	0	0	0	1	0	0	1	0	"""s1:43→1 / s2:1→1"""	""""""
43	6	48	127	0	0	0	1	0	1	0	0	"""s1:43→1 / s2:1→1"""	""""""
43	6	47	154	0	0	0	1	1	0	0	0	"""s1:43→1 / s2:1→1"""	""""""
43	6	46	180	0	0	0	2	0	0	0	0	"""s1:1→0, 43→1 / s2:1→1"""	""""""
43	6	44	256	0	0	1	0	0	0	0	0	"""s1:1→0, 43→1"""	""""""
43	6	44	256	0	0	1	0	0	0	0	0	"""s1:1→1, 43→0"""	""""""
43	6	44	256	0	0	1	0	0	0	0	0	"""s1:1→1, 43→1"""	""""""
43	6	52	256	0	0	1	0	0	0	0	0	"""s1:1→0, 43→2"""	""""""
43	6	45	256	0	0	1	0	0	0	0	0	"""s1:1→1, 43→2"""	""""""
