"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
100	20	100	162	0	0	0	1	0	0	0	1	"""s1:1→1 / s2:100→1"""	""""""
100	20	100	186	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:100→1"""	""""""
100	20	100	206	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1"""	""""""
100	20	100	212	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:100→0"""	"""s2:99→1"""
100	20	100	214	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
100	20	103	196	1	2	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→1 / s4:100→0"""	"""s4:99→1"""
100	20	103	198	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→1"""	""""""
100	20	103	198	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→2"""	""""""
100	20	103	203	2	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→1 / s4:100→0"""	"""s3:102→1 / s4:99→1"""
100	20	103	203	2	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→2 / s4:∅"""	"""s3:102→1 / s4:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→0"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→1"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→2"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→3"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→4"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→5"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→2 / s3:100→0"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→2 / s3:100→1"""	"""s3:99→1"""
100	20	103	204	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→3 / s3:100→0"""	"""s3:99→1"""
100	20	103	205	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→1"""	"""s3:102→1"""
100	20	103	205	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→2"""	"""s3:102→1"""
100	20	103	205	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→3"""	"""s3:102→1"""
100	20	103	205	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→4"""	"""s3:102→1"""
100	20	103	205	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→5"""	"""s3:102→1"""
100	20	103	206	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→2"""	""""""
100	20	103	206	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→3"""	""""""
100	20	103	206	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→4"""	""""""
100	20	103	206	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:100→5"""	""""""
100	20	103	212	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:100→1"""	"""s2:99→1"""
100	20	103	212	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:100→2"""	"""s2:99→1"""
100	20	103	212	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:100→3"""	"""s2:99→1"""
100	20	103	212	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:100→4"""	"""s2:99→1"""
100	20	103	212	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:100→5"""	"""s2:99→1"""
100	20	104	184	1	0	1	0	0	0	0	1	"""s1:1→1 / s2:100→1 / s3:100→0"""	"""s3:99→1"""
100	21	100	194	0	0	0	0	0	0	2	0	"""s1:1→0, 100→1 / s2:1→1"""	""""""
100	21	100	222	0	0	0	0	0	1	1	0	"""s1:1→0, 100→1 / s2:1→1"""	""""""
100	21	100	222	0	0	0	0	0	1	1	0	"""s1:1→1, 100→0 / s2:100→1"""	""""""
100	21	100	249	0	0	0	0	1	0	1	0	"""s1:1→0, 100→1 / s2:1→1"""	""""""
100	21	100	249	0	0	0	0	1	0	1	0	"""s1:1→1, 100→0 / s2:100→1"""	""""""
100	21	100	250	0	0	0	0	0	2	0	0	"""s1:1→0, 100→1 / s2:1→1"""	""""""
100	35	100	268	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:100→1"""	""""""
100	35	102	267	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:100→1 / s3:∅"""	"""s3:97→1"""
