"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
92	7	93	185	0	0	0	0	0	0	0	1	"""s1:92→1"""	""""""
92	7	97	133	0	0	0	1	0	0	0	1	"""s1:92→1 / s2:1→1"""	""""""
92	7	94	248	0	0	0	1	0	0	1	0	"""s1:92→1 / s2:1→1"""	""""""
92	7	96	157	0	0	1	0	0	0	0	1	"""s1:92→1 / s2:1→1"""	""""""
92	7	95	177	0	1	0	0	0	0	0	1	"""s1:92→1 / s2:1→1"""	""""""
92	7	101	169	0	2	0	0	0	0	0	1	"""s1:92→1 / s2:1→1 / s3:1→1"""	""""""
92	11	93	272	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
92	11	96	244	0	0	1	0	0	0	1	0	"""s1:1→1 / s2:92→1"""	""""""
92	13	93	133	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
92	13	93	157	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
92	13	93	177	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
92	13	99	177	0	1	0	0	0	0	0	0	"""s1:1→2"""	""""""
92	13	100	177	0	1	0	0	0	0	0	0	"""s1:1→3"""	""""""
92	13	101	177	0	1	0	0	0	0	0	0	"""s1:1→4"""	""""""
92	13	101	177	0	1	0	0	0	0	0	0	"""s1:1→5"""	""""""
92	13	99	169	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
92	13	101	169	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	""""""
92	13	100	176	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	"""s2:93→1"""
92	13	101	176	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	"""s2:93→1"""
92	13	101	176	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	"""s2:93→1"""
92	13	101	176	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→4"""	"""s2:93→1"""
92	13	101	176	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→5"""	"""s2:93→1"""
92	22	93	177	0	0	0	0	0	0	0	1	"""s1:92→1"""	""""""
92	22	98	169	0	1	0	0	0	0	0	1	"""s1:92→1 / s2:2→1"""	""""""
92	22	101	169	0	1	0	0	0	0	0	1	"""s1:92→1 / s2:2→2"""	""""""
92	22	94	176	1	0	0	0	0	0	0	1	"""s1:92→1 / s2:2→0"""	"""s2:1→1"""
92	22	99	176	1	0	0	0	0	0	0	1	"""s1:92→1 / s2:2→1"""	"""s2:1→1"""
92	22	101	176	1	0	0	0	0	0	0	1	"""s1:92→1 / s2:2→2"""	"""s2:1→1"""
92	22	101	176	1	0	0	0	0	0	0	1	"""s1:92→1 / s2:2→3"""	"""s2:1→1"""
92	22	101	176	1	0	0	0	0	0	0	1	"""s1:92→1 / s2:2→4"""	"""s2:1→1"""
92	22	101	176	1	0	0	0	0	0	0	1	"""s1:92→1 / s2:2→5"""	"""s2:1→1"""
92	22	99	168	1	1	0	0	0	0	0	1	"""s1:92→1 / s2:2→1 / s3:2→0"""	"""s3:1→1"""
92	23	93	176	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
92	23	98	168	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:90→1"""	""""""
92	23	97	174	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→0"""	"""s2:91→1"""
92	23	98	174	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→1"""	"""s2:91→1"""
92	23	98	174	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→2"""	"""s2:91→1"""
92	24	93	264	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
92	35	98	169	0	1	0	0	0	0	0	0	"""s1:2→1"""	""""""
92	35	98	169	0	1	0	0	0	0	0	0	"""s1:2→2"""	""""""
92	35	93	176	1	0	0	0	0	0	0	0	"""s1:2→0"""	"""s1:1→1"""
92	35	98	176	1	0	0	0	0	0	0	0	"""s1:2→1"""	"""s1:1→1"""
92	35	98	176	1	0	0	0	0	0	0	0	"""s1:2→2"""	"""s1:1→1"""
92	35	98	176	1	0	0	0	0	0	0	0	"""s1:2→3"""	"""s1:1→1"""
92	35	98	176	1	0	0	0	0	0	0	0	"""s1:2→4"""	"""s1:1→1"""
92	35	98	176	1	0	0	0	0	0	0	0	"""s1:2→5"""	"""s1:1→1"""
92	35	98	168	1	1	0	0	0	0	0	0	"""s1:2→1 / s2:2→0"""	"""s2:1→1"""
92	43	93	271	0	0	0	0	0	0	1	0	"""s1:92→1"""	""""""
92	43	94	219	0	0	0	1	0	0	1	0	"""s1:92→1 / s2:1→1"""	""""""
92	43	95	247	0	0	0	1	0	1	0	0	"""s1:92→1 / s2:1→1"""	""""""
92	43	96	243	0	0	1	0	0	0	1	0	"""s1:92→1 / s2:1→1"""	""""""
