"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
96	6	97	240	0	0	0	0	0	0	0	1	"""s1:96→1"""	""""""
96	6	98	188	0	0	0	1	0	0	0	1	"""s1:96→1 / s2:1→1"""	""""""
96	6	98	212	0	0	1	0	0	0	0	1	"""s1:96→1 / s2:1→1"""	""""""
96	6	98	222	0	0	0	0	0	0	2	0	"""s1:1→0, 96→1 / s2:1→1"""	""""""
96	6	98	232	0	1	0	0	0	0	0	1	"""s1:96→1 / s2:1→1"""	""""""
96	6	98	250	0	0	0	0	0	1	1	0	"""s1:1→0, 96→1 / s2:1→1"""	""""""
96	6	99	162	0	0	0	0	1	0	0	1	"""s1:96→1 / s2:1→1"""	""""""
96	6	99	250	0	0	0	0	0	1	1	0	"""s1:1→1, 96→0 / s2:96→1"""	""""""
96	6	100	135	0	0	0	0	0	1	0	1	"""s1:96→1 / s2:1→1"""	""""""
96	6	101	107	0	0	0	0	0	0	1	1	"""s1:96→1 / s2:1→1"""	""""""
96	7	97	272	0	0	0	0	0	0	1	0	"""s1:96→1"""	""""""
96	7	98	220	0	0	0	1	0	0	1	0	"""s1:96→1 / s2:1→1"""	""""""
96	7	98	248	0	0	0	1	0	1	0	0	"""s1:96→1 / s2:1→1"""	""""""
96	7	99	244	0	0	1	0	0	0	1	0	"""s1:96→1 / s2:1→1"""	""""""
96	15	97	189	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
96	15	99	181	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:96→1"""	""""""
96	15	101	188	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:96→0"""	"""s2:93→1"""
96	15	102	180	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:96→1 / s3:∅"""	"""s3:93→1"""
96	15	102	188	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:96→1"""	"""s2:93→1"""
96	15	106	188	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:96→2"""	"""s2:93→1"""
96	15	129	188	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:96→3"""	"""s2:93→1"""
96	16	97	188	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
96	17	97	107	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
96	17	97	135	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
96	17	97	162	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
96	17	97	188	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
96	17	97	212	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
96	17	97	232	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
96	17	103	204	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
96	17	103	224	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
96	17	103	232	0	1	0	0	0	0	0	0	"""s1:1→2"""	""""""
96	17	104	231	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	"""s2:97→1"""
96	17	105	212	0	0	1	0	0	0	0	0	"""s1:1→2"""	""""""
96	17	105	216	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
96	17	105	223	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	"""s3:98→1"""
96	17	105	223	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→2"""	"""s3:98→1"""
96	17	105	223	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→3"""	"""s3:98→1"""
96	17	105	223	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→4"""	"""s3:98→1"""
96	17	105	223	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→5"""	"""s3:98→1"""
96	17	105	223	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→2 / s3:1→1"""	"""s3:97→1"""
96	17	105	224	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	""""""
96	17	105	224	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	""""""
96	17	105	224	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→4"""	""""""
96	17	105	224	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→5"""	""""""
96	17	105	224	0	2	0	0	0	0	0	0	"""s1:1→2 / s2:1→2"""	""""""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→2"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→3"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→4"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→5"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→2 / s3:1→2"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→2 / s3:1→3"""	"""s2:97→1 / s3:97→1"""
96	17	105	229	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→2 / s3:1→4"""	"""s2:97→1 / s3:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→4"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→5"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→2 / s2:1→1"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→2 / s2:1→2"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→2 / s2:1→3"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→2 / s2:1→4"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→2 / s2:1→5"""	"""s2:97→1"""
96	17	105	231	1	1	0	0	0	0	0	0	"""s1:1→3 / s2:1→1"""	"""s2:97→1"""
96	17	105	232	0	1	0	0	0	0	0	0	"""s1:1→3"""	""""""
96	17	105	232	0	1	0	0	0	0	0	0	"""s1:1→4"""	""""""
96	17	105	232	0	1	0	0	0	0	0	0	"""s1:1→5"""	""""""
96	21	98	248	0	0	0	0	2	0	0	0	"""s1:1→0, 96→1 / s2:1→1"""	""""""
96	34	97	264	0	0	0	0	0	0	1	0	"""s1:96→1"""	""""""
96	35	97	263	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
