"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
42	1	43	131	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
42	1	43	159	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
42	1	43	186	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
42	1	43	212	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
42	1	43	236	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
42	1	43	256	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
42	1	48	248	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
42	1	49	255	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	"""s2:43→1"""
42	1	49	256	0	1	0	0	0	0	0	0	"""s1:1→2"""	""""""
42	1	50	228	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
42	1	50	236	0	0	1	0	0	0	0	0	"""s1:1→2"""	""""""
42	1	50	240	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
42	1	50	256	0	1	0	0	0	0	0	0	"""s1:1→3"""	""""""
42	1	51	247	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	"""s3:44→1"""
42	1	51	247	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→2"""	"""s3:44→1"""
42	1	51	247	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→3"""	"""s3:44→1"""
42	1	51	247	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→4"""	"""s3:44→1"""
42	1	51	247	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→5"""	"""s3:44→1"""
42	1	51	247	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→2 / s3:1→1"""	"""s3:43→1"""
42	1	51	248	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	""""""
42	1	51	248	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	""""""
42	1	51	248	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→4"""	""""""
42	1	51	248	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→5"""	""""""
42	1	51	248	0	2	0	0	0	0	0	0	"""s1:1→2 / s2:1→2"""	""""""
