"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
37	1	37	119	0	0	0	0	0	0	0	1	"""s1:1→1, 37→0"""	""""""
37	1	37	226	0	1	0	0	0	0	1	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	37	234	0	0	0	0	0	0	1	0	"""s1:1→1, 37→0"""	""""""
37	1	37	234	0	0	1	0	0	1	0	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	37	237	0	0	0	1	1	0	0	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	37	262	0	0	0	0	0	1	0	0	"""s1:1→1, 37→0"""	""""""
37	1	37	262	0	0	0	0	0	1	0	0	"""s1:1→1, 37→1"""	""""""
37	1	38	206	0	0	1	0	0	0	1	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	38	210	0	0	0	1	0	1	0	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	38	211	0	0	0	0	2	0	0	0	"""s1:1→0, 37→1 / s2:1→1"""	""""""
37	1	38	234	0	0	0	0	0	0	1	0	"""s1:1→1, 37→1"""	""""""
37	1	39	182	0	0	0	1	0	0	1	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	39	184	0	0	0	0	1	1	0	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	39	225	1	1	0	0	0	0	1	0	"""s1:1→1, 37→0 / s2:37→1 / s3:1→1, 37→3"""	"""s3:39→1"""
37	1	40	156	0	0	0	0	1	0	1	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	40	157	0	0	0	0	0	2	0	0	"""s1:1→0, 37→1 / s2:1→1"""	""""""
37	1	40	203	0	1	0	0	2	0	0	0	"""s1:1→0, 37→1 / s2:1→1 / s3:1→1, 37→1"""	""""""
37	1	40	225	1	1	0	0	0	0	1	0	"""s1:1→1, 37→0 / s2:37→1 / s3:1→1, 37→2"""	"""s3:39→1"""
37	1	40	225	1	1	0	0	0	0	1	0	"""s1:1→1, 37→0 / s2:37→1 / s3:1→1, 37→4"""	"""s3:39→1"""
37	1	41	111	0	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	41	129	0	0	0	0	0	1	1	0	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	42	91	0	0	1	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	42	101	0	0	0	0	0	0	2	0	"""s1:1→0, 37→1 / s2:1→1"""	""""""
37	1	42	119	0	0	0	0	0	0	0	1	"""s1:1→1, 37→1"""	""""""
37	1	42	229	0	1	0	1	1	0	0	0	"""s1:1→1, 37→0 / s2:37→1 / s3:1→1, 37→1"""	""""""
37	1	43	67	0	0	0	1	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	43	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1"""	""""""
37	1	43	110	1	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1"""	"""s3:39→1"""
37	1	43	111	0	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→2"""	""""""
37	1	43	111	0	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→3"""	""""""
37	1	43	111	0	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→4"""	""""""
37	1	43	111	0	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→5"""	""""""
37	1	44	41	0	0	0	0	1	0	0	1	"""s1:1→1, 37→0 / s2:37→1"""	""""""
37	1	44	83	0	1	1	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1"""	""""""
37	1	44	83	0	1	1	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2"""	""""""
37	1	44	83	0	1	1	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→3"""	""""""
37	1	44	87	0	4	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1 / s5:37→1"""	""""""
37	1	44	91	0	0	1	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→2"""	""""""
37	1	44	94	1	3	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1 / s5:37→1"""	"""s5:41→1"""
37	1	44	95	0	3	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1"""	""""""
37	1	44	95	0	3	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→2"""	""""""
37	1	44	95	0	3	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→3"""	""""""
37	1	44	100	2	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1 / s5:37→1"""	"""s4:40→1 / s5:40→1"""
37	1	44	100	2	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1 / s5:37→2"""	"""s4:40→1 / s5:40→1"""
37	1	44	101	2	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1 / s5:37→1"""	"""s4:40→1 / s5:39→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1"""	"""s4:40→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→2"""	"""s4:40→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→3"""	"""s4:40→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→4"""	"""s4:40→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→5"""	"""s4:40→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→1"""	"""s4:39→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→1"""	"""s4:40→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→2"""	"""s4:39→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→3"""	"""s4:39→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→4"""	"""s4:39→1"""
37	1	44	102	1	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→3 / s4:37→1"""	"""s4:39→1"""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→3"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→4"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→5"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→2 / s3:37→2"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→2 / s3:37→3"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→2 / s3:37→4"""	""""""
37	1	44	103	0	2	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→3 / s3:37→3"""	""""""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→1"""	"""s3:39→1 / s4:39→1"""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→2"""	"""s3:39→1 / s4:39→1"""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→3"""	"""s3:39→1 / s4:39→1"""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→4"""	"""s3:39→1 / s4:39→1"""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→1 / s4:37→5"""	"""s3:39→1 / s4:39→1"""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→2"""	"""s3:39→1 / s4:39→1"""
37	1	44	108	2	1	0	0	0	0	0	1	"""s1:1→1, 37→0 / s2:37→1 / s3:37→2 / s4:37→3"""	"""s3:39→1 / s4:39→1"""
