"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
77	1	78	248	0	0	0	0	1	0	0	0	"""s1:1→1"""	""
77	1	84	273	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:2→1"""
77	2	78	248	0	0	0	0	1	0	0	0	"""s1:1→1"""	""
77	2	84	273	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:2→1"""
77	3	78	265	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
77	4	78	273	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
77	5	78	248	0	0	0	0	1	0	0	0	"""s1:77→1"""	""
77	5	79	239	0	1	0	0	1	0	0	0	"""s1:77→1 / s2:∅"""	"""s2:4→1"""
77	5	84	273	1	0	0	1	0	0	0	0	"""s1:77→1 / s2:∅"""	"""s2:76→1"""
77	6	78	273	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
77	9	78	264	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
77	13	78	181	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
77	13	79	173	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:77→1"""	""
77	13	79	191	0	0	0	0	0	1	1	0	"""s1:1→0, 77→1 / s2:1→1"""	""
77	13	79	218	0	0	0	0	1	0	1	0	"{""s1:1→0, 77→1 / s2:1→1"", ""s1:1→1, 77→0 / s2:77→1""}"	""
77	13	79	219	0	0	0	0	0	2	0	0	"""s1:1→0, 77→1 / s2:1→1"""	""
77	13	79	244	0	0	0	1	0	0	1	0	"""s1:1→0, 77→1 / s2:1→1"""	""
77	13	79	246	0	0	0	0	1	1	0	0	"""s1:1→1, 77→0 / s2:77→1"""	""
77	13	80	191	0	0	0	0	0	1	1	0	"""s1:1→1, 77→0 / s2:77→1"""	""
77	13	80	244	0	0	0	1	0	0	1	0	"""s1:1→1, 77→0 / s2:77→1"""	""
77	13	81	129	0	0	0	1	0	0	0	1	"""s1:1→1 / s2:77→1"""	""
77	13	81	153	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:77→1"""	""
77	13	81	163	0	0	0	0	0	0	2	0	"""s1:1→0, 77→1 / s2:1→1"""	""
77	13	81	246	0	0	0	0	1	1	0	0	"""s1:1→0, 77→1 / s2:1→1"""	""
77	13	82	103	0	0	0	0	1	0	0	1	"""s1:1→1 / s2:77→1"""	""
77	13	83	76	0	0	0	0	0	1	0	1	"""s1:1→1 / s2:77→1"""	""
77	13	85	48	0	0	0	0	0	0	1	1	"""s1:1→1 / s2:77→1"""	""
77	13	85	165	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:77→1 / s3:77→1"""	""
77	13	86	145	0	1	1	0	0	0	0	1	"""s1:1→1 / s2:77→1 / s3:77→1"""	""
77	14	78	248	0	0	0	0	1	0	0	0	"""s1:1→1"""	""
77	14	83	273	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:2→1"""
77	21	78	269	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
77	21	81	241	0	0	1	1	0	0	0	0	"""s1:1→1 / s2:77→1"""	""
77	25	79	198	0	0	0	0	0	0	1	1	"""s1:77→1 / s2:1→1"""	""
77	25	79	226	0	0	0	0	0	1	0	1	"""s1:77→1 / s2:1→1"""	""
77	25	79	253	0	0	0	0	1	0	0	1	"""s1:77→1 / s2:1→1"""	""
77	27	78	219	0	0	0	0	0	0	1	0	"""s1:77→1"""	""
77	27	78	247	0	0	0	0	0	1	0	0	"""s1:77→1"""	""
77	27	79	211	0	1	0	0	0	0	1	0	"""s1:77→1 / s2:1→1, 2→0"""	""
77	27	80	239	0	1	0	0	0	1	0	0	"""s1:77→1 / s2:1→1, 2→0"""	""
77	36	78	219	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
77	36	78	247	0	0	0	0	0	1	0	0	"""s1:1→1"""	""
77	36	79	210	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:76→0"""	"""s2:77→1"""
77	36	79	238	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:76→0"""	"""s2:77→1"""
77	37	78	218	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
77	37	78	246	0	0	0	0	0	1	0	0	"""s1:1→1"""	""
77	37	78	273	0	0	0	0	1	0	0	0	"""s1:1→1"""	""
77	39	78	268	0	0	0	0	1	0	0	0	"""s1:77→1"""	""
77	39	79	216	0	0	0	1	1	0	0	0	"""s1:77→1 / s2:1→1"""	""
77	39	80	240	0	0	1	0	1	0	0	0	"""s1:77→1 / s2:1→1"""	""
77	39	81	242	0	0	0	2	0	0	0	0	"""s1:1→0, 77→1 / s2:1→1"""	""
77	43	78	218	0	0	0	0	0	0	1	0	"""s1:77→1"""	""
77	43	78	246	0	0	0	0	0	1	0	0	"""s1:77→1"""	""
77	43	78	273	0	0	0	0	1	0	0	0	"""s1:77→1"""	""
77	43	79	210	0	1	0	0	0	0	1	0	"""s1:77→1 / s2:1→1"""	""
77	43	81	238	0	1	0	0	0	1	0	0	"""s1:77→1 / s2:1→1"""	""
