"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
107	1	107	273	0	1	0	0	0	0	1	0	"""s1:107→1 / s2:∅"""	"""s2:1→1"""
107	1	109	264	0	2	0	0	0	0	1	0	"""s1:107→1 / s2:∅ / s3:∅"""	"""s2:4→1 / s3:1→1"""
107	2	107	223	0	0	0	0	0	0	2	0	"""s1:1→0, 107→1 / s2:1→1"""	""""""
107	2	107	251	0	0	0	0	0	1	1	0	"""s1:1→1, 107→0 / s2:107→1"""	""""""
107	3	107	164	0	0	0	0	1	0	0	1	"""s1:107→1 / s2:1→1"""	""""""
107	3	107	190	0	0	0	1	0	0	0	1	"""s1:107→1 / s2:1→1"""	""""""
107	3	107	214	0	0	1	0	0	0	0	1	"""s1:107→1 / s2:1→1"""	""""""
107	3	107	234	0	1	0	0	0	0	0	1	"""s1:107→1 / s2:1→1"""	""""""
107	3	107	241	1	0	0	0	0	0	0	1	"""s1:107→1 / s2:1→0"""	"""s2:2→1"""
107	3	107	242	0	0	0	0	0	0	0	1	"""s1:107→1"""	""""""
107	3	109	225	1	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s4:109→1"""
107	3	109	225	1	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s4:110→1"""
107	3	109	225	1	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s4:2→1"""
107	3	109	225	1	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→2 / s4:∅"""	"""s4:2→1"""
107	3	109	226	0	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→1"""	""""""
107	3	109	226	0	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→2"""	""""""
107	3	109	226	0	2	0	0	0	0	0	1	"""s1:107→1 / s2:1→1 / s3:1→3"""	""""""
