"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
46	1	47	63	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
46	1	47	178	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
46	1	47	206	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
46	1	47	233	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
46	1	47	259	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
46	1	54	255	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
46	1	54	55	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:43→1"""	""""""
46	1	51	170	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:43→1"""	""""""
46	1	56	225	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 43→0"""	""""""
46	1	49	225	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 43→1"""	""""""
46	1	54	251	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 43→0"""	""""""
46	1	48	251	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 43→1"""	""""""
46	1	55	267	0	2	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 43→0 / s3:1→1, 43→0"""	""""""
46	1	53	62	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:43→0"""	"""s2:46→1"""
46	1	54	62	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:43→1"""	"""s2:46→1"""
46	1	54	62	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:43→2"""	"""s2:46→1"""
46	1	54	62	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:43→3"""	"""s2:46→1"""
46	1	54	62	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:43→4"""	"""s2:46→1"""
46	1	54	62	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:43→5"""	"""s2:46→1"""
46	1	48	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→0, 43→0"""	"""s2:46→1"""
46	1	52	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→0, 43→1"""	"""s2:46→1"""
46	1	52	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 43→0"""	"""s2:46→1"""
46	1	53	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→0, 43→2"""	"""s2:46→1"""
46	1	50	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 43→1"""	"""s2:46→1"""
46	1	50	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 43→2"""	"""s2:46→1"""
46	1	50	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 43→3"""	"""s2:46→1"""
46	1	50	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 43→4"""	"""s2:46→1"""
46	1	54	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→0, 43→3"""	"""s2:46→1"""
46	1	54	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→0, 43→4"""	"""s2:46→1"""
46	1	54	177	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→0, 43→5"""	"""s2:46→1"""
46	1	48	205	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:1→0, 43→0"""	"""s2:46→1"""
46	1	51	205	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:1→1, 43→0"""	"""s2:46→1"""
46	1	49	205	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:1→1, 43→1"""	"""s2:46→1"""
46	1	49	205	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:1→1, 43→2"""	"""s2:46→1"""
46	1	49	205	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:1→1, 43→3"""	"""s2:46→1"""
46	1	49	205	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:1→1, 43→4"""	"""s2:46→1"""
46	1	48	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→0, 43→0"""	"""s2:46→1"""
46	1	48	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 43→1"""	"""s2:46→1"""
46	1	48	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 43→2"""	"""s2:46→1"""
46	1	48	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→2, 43→2"""	"""s2:46→1"""
46	1	48	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→2, 43→3"""	"""s2:46→1"""
46	1	50	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 43→0"""	"""s2:46→1"""
46	1	50	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→3, 43→1"""	"""s2:46→1"""
46	1	52	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→2, 43→0"""	"""s2:46→1"""
46	1	49	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→2, 43→1"""	"""s2:46→1"""
46	1	49	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 43→3"""	"""s2:46→1"""
46	1	49	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→3, 43→2"""	"""s2:46→1"""
46	1	53	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→3, 43→0"""	"""s2:46→1"""
46	1	54	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→4, 43→0"""	"""s2:46→1"""
46	1	51	232	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→4, 43→1"""	"""s2:46→1"""
46	1	49	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 43→0"""	"""s2:46→1"""
46	1	49	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→3, 43→1"""	"""s2:46→1"""
46	1	48	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 43→1"""	"""s2:46→1"""
46	1	48	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→2, 43→1"""	"""s2:46→1"""
46	1	48	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→2, 43→2"""	"""s2:46→1"""
46	1	48	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→2, 43→3"""	"""s2:46→1"""
46	1	48	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→3, 43→2"""	"""s2:46→1"""
46	1	51	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→2, 43→0"""	"""s2:46→1"""
46	1	52	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→3, 43→0"""	"""s2:46→1"""
46	1	53	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→4, 43→0"""	"""s2:46→1"""
46	1	53	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→5, 43→0"""	"""s2:46→1"""
46	1	50	258	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:1→4, 43→1"""	"""s2:46→1"""
46	1	54	54	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:43→1 / s3:∅"""	"""s3:46→1"""
46	1	51	169	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:43→1 / s3:1→0"""	"""s3:46→1"""
46	2	47	71	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
46	2	47	186	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
46	2	47	214	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
46	2	47	241	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
46	2	47	267	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
46	2	54	263	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
46	2	53	63	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1"""	""""""
46	2	52	63	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→1, 46→0"""	""""""
46	2	54	63	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→1, 46→1"""	""""""
46	2	49	178	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1"""	""""""
46	2	48	178	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→1, 46→0"""	""""""
46	2	56	178	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→1, 46→1"""	""""""
46	2	48	206	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:44→0, 46→1"""	""""""
46	2	50	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→0, 44→0, 46→1"""	""""""
46	2	50	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 44→0, 46→1"""	""""""
46	2	48	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→0, 44→1, 46→0"""	""""""
46	2	55	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 44→0, 46→0"""	""""""
46	2	49	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 44→1, 46→1"""	""""""
46	2	55	259	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 44→0, 46→0"""	""""""
46	2	49	259	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 44→0, 46→1"""	""""""
46	2	48	259	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 44→1, 46→1"""	""""""
46	2	54	55	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1 / s3:44→1"""	""""""
46	2	50	170	0	2	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1 / s3:44→1"""	""""""
46	2	54	62	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1 / s3:44→1"""	"""s3:48→1"""
46	2	54	62	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1 / s3:44→2"""	"""s3:48→1"""
46	2	54	62	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1 / s3:44→3"""	"""s3:48→1"""
46	2	55	62	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1 / s3:44→4"""	"""s3:48→1"""
46	2	55	62	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:44→0, 46→1 / s3:44→5"""	"""s3:48→1"""
46	2	56	177	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→0, 44→1"""	"""s3:48→1"""
46	2	81	177	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→1"""	"""s3:48→1"""
46	2	50	177	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→2"""	"""s3:48→1"""
46	2	50	177	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→3"""	"""s3:48→1"""
46	2	50	177	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→4"""	"""s3:48→1"""
46	2	80	177	1	1	0	0	0	0	1	0	"""s1:1→1 / s2:44→1, 46→0 / s3:1→1, 46→1"""	"""s3:48→1"""
46	2	49	205	1	1	0	0	0	1	0	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→2"""	"""s3:48→1"""
46	2	49	205	1	1	0	0	0	1	0	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→3"""	"""s3:48→1"""
46	2	49	205	1	1	0	0	0	1	0	0	"""s1:1→1 / s2:44→0, 46→1 / s3:1→1, 44→4"""	"""s3:48→1"""
46	3	47	71	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
46	3	47	186	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
46	3	47	214	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
46	3	47	241	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
46	3	47	267	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
46	3	55	263	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
46	3	54	63	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:45→1"""	""""""
46	3	53	62	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:45→0"""	"""s2:46→1"""
46	3	55	178	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:45→1"""	""""""
46	3	48	177	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:45→0"""	"""s2:46→1"""
46	3	48	205	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:45→0"""	"""s2:46→1"""
46	3	55	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 45→0"""	""""""
46	3	49	233	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 45→1"""	""""""
46	3	50	232	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→0, 45→0"""	"""s2:46→1"""
46	3	54	259	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 45→0"""	""""""
46	3	48	259	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 45→1"""	""""""
46	3	49	258	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1, 45→0"""	"""s2:46→1"""
46	4	47	178	0	0	0	0	0	0	1	0	"""s1:46→1"""	""""""
46	4	47	206	0	0	0	0	0	1	0	0	"""s1:46→1"""	""""""
46	4	47	233	0	0	0	0	1	0	0	0	"""s1:1→1, 46→0"""	""""""
46	4	47	233	0	0	0	0	1	0	0	0	"""s1:1→0, 46→1"""	""""""
46	4	47	233	0	0	0	0	1	0	0	0	"""s1:1→1, 46→1"""	""""""
46	4	51	100	0	0	0	0	1	0	1	0	"""s1:46→1 / s2:1→1"""	""""""
46	4	51	128	0	0	0	0	1	1	0	0	"""s1:46→1 / s2:1→1"""	""""""
46	4	49	155	0	0	0	0	2	0	0	0	"""s1:1→0, 46→1 / s2:1→1"""	""""""
46	4	47	259	0	0	0	1	0	0	0	0	"""s1:1→1, 46→0"""	""""""
46	4	47	259	0	0	0	1	0	0	0	0	"""s1:1→0, 46→1"""	""""""
46	4	47	259	0	0	0	1	0	0	0	0	"""s1:1→1, 46→1"""	""""""
46	4	51	126	0	0	0	1	0	0	1	0	"""s1:46→1 / s2:1→1"""	""""""
46	4	50	154	0	0	0	1	0	1	0	0	"""s1:46→1 / s2:1→1"""	""""""
