"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
29	1	29	128	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
29	1	29	154	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
29	1	29	178	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
29	1	29	198	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
29	1	29	205	1	0	0	0	0	0	0	0	"""s1:1→0"""	"""s1:2→1"""
29	1	33	197	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→0"""	"""s2:2→1"""
29	1	34	177	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0"""	"""s2:2→1"""
29	1	34	205	1	0	0	0	0	0	0	0	"""s1:1→1"""	"""s1:2→1"""
29	1	35	153	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:2→1"""
29	1	35	189	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→0"""	"""s3:2→1"""
29	1	35	190	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
29	1	35	196	2	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→0 / s3:1→1"""	"""s2:2→1 / s3:30→1"""
29	1	35	197	1	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→1"", ""s1:1→1 / s2:1→1"", ""s1:1→1 / s2:1→2"", ""s1:1→2 / s2:1→0""}"	"{""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:2→1""}"
29	1	35	198	0	1	0	0	0	0	0	0	"""s1:1→2"""	""""""
29	1	35	205	1	0	0	0	0	0	0	0	"{""s1:1→2"", ""s1:1→3"", ""s1:1→4"", ""s1:1→5""}"	"{""s1:2→1"", ""s1:2→1"", ""s1:2→1"", ""s1:2→1""}"
29	1	36	170	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
29	1	36	177	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	"""s2:2→1"""
29	1	36	182	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
29	1	36	189	1	2	0	0	0	0	0	0	"{""s1:1→1 / s2:1→1 / s3:1→1"", ""s1:1→1 / s2:1→1 / s3:1→1"", ""s1:1→1 / s2:1→2 / s3:∅""}"	"{""s3:2→1"", ""s3:31→1"", ""s3:2→1""}"
29	1	36	190	0	2	0	0	0	0	0	0	"{""s1:1→1 / s2:1→2"", ""s1:1→1 / s2:1→3""}"	"{"""", """"}"
29	1	36	195	2	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→1 / s3:1→1"", ""s1:1→1 / s2:1→1 / s3:1→2""}"	"{""s2:30→1 / s3:30→1"", ""s2:30→1 / s3:30→1""}"
29	1	36	196	2	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→0 / s3:1→2"", ""s1:1→1 / s2:1→0 / s3:1→3"", ""s1:1→1 / s2:1→1 / s3:1→1""}"	"{""s2:2→1 / s3:30→1"", ""s2:2→1 / s3:30→1"", ""s2:30→1 / s3:2→1""}"
29	1	36	197	1	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→2"", ""s1:1→1 / s2:1→3"", ""s1:1→1 / s2:1→3"", ""s1:1→1 / s2:1→4"", ""s1:1→1 / s2:1→4"", ""s1:1→1 / s2:1→5"", ""s1:1→1 / s2:1→5"", ""s1:1→2 / s2:1→1"", ""s1:1→2 / s2:1→1"", ""s1:1→2 / s2:1→2"", ""s1:1→2 / s2:1→3"", ""s1:1→2 / s2:1→4"", ""s1:1→3 / s2:1→0"", ""s1:1→3 / s2:1→1"", ""s1:1→4 / s2:1→0""}"	"{""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1""}"
29	1	36	198	0	1	0	0	0	0	0	0	"{""s1:1→3"", ""s1:1→4"", ""s1:1→5""}"	"{"""", """", """"}"
29	1	37	196	2	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→0 / s3:1→4"", ""s1:1→1 / s2:1→0 / s3:1→5""}"	"{""s2:2→1 / s3:30→1"", ""s2:2→1 / s3:30→1""}"
29	1	37	197	1	1	0	0	0	0	0	0	"""s1:1→5 / s2:1→0"""	"""s2:2→1"""
29	2	29	128	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
29	2	29	154	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
29	2	29	178	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
29	2	29	198	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
29	2	29	205	1	0	0	0	0	0	0	0	"""s1:1→0"""	"""s1:2→1"""
29	2	33	197	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→0"""	"""s2:2→1"""
29	2	34	177	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0"""	"""s2:2→1"""
29	2	34	205	1	0	0	0	0	0	0	0	"""s1:1→1"""	"""s1:2→1"""
29	2	35	153	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:2→1"""
29	2	35	189	1	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→0"""	"""s3:2→1"""
29	2	35	190	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
29	2	35	197	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	"""s2:2→1"""
29	2	35	205	1	0	0	0	0	0	0	0	"{""s1:1→2"", ""s1:1→3"", ""s1:1→4""}"	"{""s1:2→1"", ""s1:2→1"", ""s1:2→1""}"
29	2	36	170	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
29	2	36	177	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	"""s2:2→1"""
29	2	36	189	1	2	0	0	0	0	0	0	"{""s1:1→1 / s2:1→1 / s3:1→1"", ""s1:1→1 / s2:1→1 / s3:1→1"", ""s1:1→1 / s2:1→2 / s3:∅""}"	"{""s3:2→1"", ""s3:31→1"", ""s3:2→1""}"
29	2	36	190	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→2"""	""""""
29	2	36	195	2	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→1 / s3:1→1"", ""s1:1→1 / s2:1→1 / s3:1→2""}"	"{""s2:30→1 / s3:30→1"", ""s2:30→1 / s3:30→1""}"
29	2	36	196	2	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→0 / s3:1→1"", ""s1:1→1 / s2:1→0 / s3:1→2"", ""s1:1→1 / s2:1→1 / s3:1→1""}"	"{""s2:2→1 / s3:30→1"", ""s2:2→1 / s3:30→1"", ""s2:30→1 / s3:2→1""}"
29	2	36	197	1	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→1"", ""s1:1→1 / s2:1→2"", ""s1:1→1 / s2:1→2"", ""s1:1→1 / s2:1→3"", ""s1:1→1 / s2:1→3"", ""s1:1→1 / s2:1→4"", ""s1:1→1 / s2:1→4"", ""s1:1→1 / s2:1→5"", ""s1:1→1 / s2:1→5"", ""s1:1→2 / s2:1→0"", ""s1:1→2 / s2:1→1"", ""s1:1→2 / s2:1→1"", ""s1:1→2 / s2:1→2"", ""s1:1→2 / s2:1→3"", ""s1:1→2 / s2:1→4"", ""s1:1→3 / s2:1→0"", ""s1:1→3 / s2:1→1""}"	"{""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:2→1"", ""s2:30→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1""}"
29	2	36	198	0	1	0	0	0	0	0	0	"{""s1:1→2"", ""s1:1→3"", ""s1:1→4"", ""s1:1→5""}"	"{"""", """", """", """"}"
29	2	36	205	1	0	0	0	0	0	0	0	"""s1:1→5"""	"""s1:2→1"""
29	2	37	182	0	3	0	0	0	0	0	0	"""s1:1→1 / s2:1→1 / s3:1→1"""	""""""
29	2	37	190	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→3"""	""""""
29	2	37	196	2	1	0	0	0	0	0	0	"{""s1:1→1 / s2:1→0 / s3:1→3"", ""s1:1→1 / s2:1→0 / s3:1→4"", ""s1:1→1 / s2:1→0 / s3:1→5""}"	"{""s2:2→1 / s3:30→1"", ""s2:2→1 / s3:30→1"", ""s2:2→1 / s3:30→1""}"
29	2	37	197	1	1	0	0	0	0	0	0	"{""s1:1→4 / s2:1→0"", ""s1:1→5 / s2:1→0""}"	"{""s2:2→1"", ""s2:2→1""}"
29	3	34	153	1	0	0	0	0	0	0	0	"""s1:∅"""	"""s1:3→1"""
29	4	29	145	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
29	4	29	169	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
29	4	29	189	0	1	0	0	0	0	0	0	"""s1:1→1, 26→0"""	""""""
29	4	29	196	1	0	0	0	0	0	0	0	"""s1:1→0, 26→0"""	"""s1:29→1"""
29	4	30	188	1	1	0	0	0	0	0	0	"""s1:1→1, 26→0 / s2:1→0, 26→0"""	"""s2:29→1"""
29	4	31	168	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0, 26→0"""	"""s2:29→1"""
29	4	31	196	1	0	0	0	0	0	0	0	"""s1:1→1, 26→0"""	"""s1:29→1"""
29	4	32	144	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:26→0"""	"""s2:29→1"""
29	4	32	187	2	1	0	0	0	0	0	0	"""s1:1→1, 26→1 / s2:1→0 / s3:1→1"""	"""s2:29→1 / s3:30→1"""
29	4	32	188	1	1	0	0	0	0	0	0	"{""s1:1→1, 26→0 / s2:1→0, 26→1"", ""s1:1→1, 26→0 / s2:1→1, 26→1"", ""s1:1→1, 26→0 / s2:1→1, 26→2"", ""s1:1→1, 26→0 / s2:1→2, 26→2"", ""s1:1→1, 26→0 / s2:1→2, 26→3"", ""s1:1→1, 26→1 / s2:1→0"", ""s1:1→1, 26→1 / s2:1→1"", ""s1:1→1, 26→1 / s2:1→1"", ""s1:1→2, 26→1 / s2:1→0""}"	"{""s2:30→1"", ""s2:29→1"", ""s2:30→1"", ""s2:29→1"", ""s2:30→1"", ""s2:29→1"", ""s2:29→1"", ""s2:30→1"", ""s2:29→1""}"
29	4	32	189	0	1	0	0	0	0	0	0	"{""s1:1→1, 26→1"", ""s1:1→2, 26→1""}"	"{"""", """"}"
29	4	32	196	1	0	0	0	0	0	0	0	"{""s1:1→1, 26→1"", ""s1:1→2, 26→1"", ""s1:1→2, 26→2"", ""s1:1→3, 26→1"", ""s1:1→3, 26→2""}"	"{""s1:29→1"", ""s1:29→1"", ""s1:29→1"", ""s1:29→1"", ""s1:29→1""}"
29	4	33	161	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:26→1"""	""""""
29	4	33	168	1	0	1	0	0	0	0	0	"{""s1:1→1 / s2:1→1, 26→1"", ""s1:1→1 / s2:1→1, 26→2"", ""s1:1→1 / s2:1→1, 26→3"", ""s1:1→1 / s2:1→1, 26→4""}"	"{""s2:29→1"", ""s2:29→1"", ""s2:29→1"", ""s2:29→1""}"
29	4	33	180	1	2	0	0	0	0	0	0	"{""s1:1→1, 26→0 / s2:1→1, 26→1 / s3:1→0"", ""s1:1→1, 26→0 / s2:1→1, 26→1 / s3:1→1""}"	"{""s3:29→1"", ""s3:29→1""}"
29	4	33	181	0	2	0	0	0	0	0	0	"{""s1:1→1, 26→0 / s2:1→1, 26→1"", ""s1:1→1, 26→0 / s2:1→2, 26→1""}"	"{"""", """"}"
29	4	33	185	3	1	0	0	0	0	0	0	"""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→0, 26→1 / s4:1→1, 26→2"""	"""s2:29→1 / s3:30→1 / s4:30→1"""
29	4	33	186	2	1	0	0	0	0	0	0	"{""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→1, 26→2"", ""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→1, 26→3"", ""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→2, 26→3""}"	"{""s2:30→1 / s3:30→1"", ""s2:30→1 / s3:30→1"", ""s2:30→1 / s3:30→1""}"
29	4	33	187	2	1	0	0	0	0	0	0	"{""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→0, 26→1"", ""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→1, 26→1"", ""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→1, 26→2"", ""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→1, 26→3"", ""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→2, 26→2"", ""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→2, 26→3"", ""s1:1→1, 26→0 / s2:1→0, 26→0 / s3:1→3, 26→2"", ""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→1, 26→1"", ""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→1, 26→2"", ""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→2, 26→2"", ""s1:1→1, 26→0 / s2:1→0, 26→1 / s3:1→2, 26→3"", ""s1:1→1, 26→0 / s2:1→1, 26→0 / s3:1→1, 26→1"", ""s1:1→1, 26→0 / s2:1→1, 26→1 / s3:1→1, 26→1"", ""s1:1→1, 26→0 / s2:1→1, 26→1 / s3:1→1, 26→2"", ""s1:1→1, 26→1 / s2:1→1 / s3:1→1""}"	"{""s2:29→1 / s3:30→1"", ""s2:29→1 / s3:30→1"", ""s2:29→1 / s3:30→1"", ""s2:29→1 / s3:30→1"", ""s2:29→1 / s3:30→1"", ""s2:29→1 / s3:30→1"", ""s2:29→1 / s3:30→1"", ""s2:30→1 / s3:29→1"", ""s2:30→1 / s3:29→1"", ""s2:30→1 / s3:29→1"", ""s2:30→1 / s3:29→1"", ""s2:29→1 / s3:30→1"", ""s2:30→1 / s3:29→1"", ""s2:29→1 / s3:30→1"", ""s2:30→1 / s3:29→1""}"
