"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
99	2	100	194	0	0	0	0	0	0	0	1	"s1:1→1"	""
99	2	101	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:99→1"
99	8	100	194	0	0	0	0	0	0	0	1	"s1:99→1"	""
99	12	100	194	0	0	0	0	0	0	0	1	"s1:1→1"	""
99	12	102	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:99→1"
99	12	109	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:98→1"
99	13	100	194	0	0	0	0	0	0	0	1	"s1:1→1"	""
99	13	102	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:99→1"
99	14	101	248	0	0	0	1	0	0	1	0	"s1:1→1 / s2:99→1"	""
99	15	101	221	0	0	0	0	1	0	1	0	"s1:99→1 / s2:1→1"	""
99	15	101	247	0	0	0	1	0	0	1	0	"s1:99→1 / s2:1→1"	""
99	15	109	249	0	0	0	0	1	1	0	0	"s1:99→1 / s2:1→1"	""
99	30	101	230	0	0	0	0	0	0	0	2	"s1:99→1 / s2:1→1"	""
99	31	100	271	0	0	0	0	0	0	1	0	"s1:1→1"	""
99	32	102	249	0	0	0	0	2	0	0	0	"s1:99→1 / s2:1→1"	""
