"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
74	1	75	247	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	1	75	271	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
74	2	75	247	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	2	75	271	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
74	4	75	247	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	4	75	271	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
74	4	77	238	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	4	79	238	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:∅"""	"""s2:68→1"""
74	6	78	273	0	2	0	0	0	0	0	0	"""s1:73→0 / s2:73→0"""	"""s1:4→1 / s2:1→1"""
74	7	75	220	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	7	75	248	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
74	7	76	211	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	7	78	239	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	8	79	272	0	2	0	0	0	0	0	0	"""s1:72→0 / s2:72→0"""	"""s1:4→1 / s2:1→1"""
74	9	75	210	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	9	75	238	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
74	9	75	265	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
74	9	76	209	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:71→0"""	"""s2:74→1"""
74	9	76	264	1	0	0	0	1	0	0	0	"{""s1:1→1 / s2:1→1, 71→1"", ""s1:1→1 / s2:1→1, 71→2""}"	"{""s2:74→1"", ""s2:74→1""}"
74	9	77	264	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 71→0"""	"""s2:74→1"""
74	9	81	237	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:71→0"""	"""s2:74→1"""
74	10	75	247	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	10	75	271	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
74	11	75	218	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	11	75	246	0	0	0	0	0	1	0	0	"""s1:74→1"""	""""""
74	11	75	273	0	0	0	0	1	0	0	0	"""s1:74→1"""	""""""
74	11	76	210	0	1	0	0	0	0	1	0	"""s1:74→1 / s2:1→0, 2→1"""	""""""
74	11	76	238	0	1	0	0	0	1	0	0	"""s1:74→1 / s2:1→1, 2→0"""	""""""
74	11	77	238	0	1	0	0	0	1	0	0	"""s1:74→1 / s2:1→0, 2→1"""	""""""
74	12	75	133	0	0	0	0	0	0	0	1	"""s1:74→1"""	""""""
74	12	75	248	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	13	75	220	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	13	75	248	0	0	0	0	0	1	0	0	"""s1:74→1"""	""""""
74	14	75	105	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	14	75	133	0	0	0	0	0	1	0	0	"""s1:74→1"""	""""""
74	14	75	160	0	0	0	0	1	0	0	0	"""s1:74→1"""	""""""
74	14	75	186	0	0	0	1	0	0	0	0	"""s1:74→1"""	""""""
74	14	75	210	0	0	1	0	0	0	0	0	"""s1:74→1"""	""""""
74	14	75	230	0	1	0	0	0	0	0	0	"""s1:74→1"""	""""""
74	14	81	202	0	1	1	0	0	0	0	0	"""s1:74→1 / s2:74→1"""	""""""
74	14	81	222	0	2	0	0	0	0	0	0	"""s1:74→1 / s2:74→1"""	""""""
74	14	81	229	1	1	0	0	0	0	0	0	"""s1:74→1 / s2:74→1"""	"""s2:75→1"""
74	14	81	230	0	1	0	0	0	0	0	0	"""s1:74→2"""	""""""
74	14	82	214	0	3	0	0	0	0	0	0	"""s1:74→1 / s2:74→1 / s3:74→1"""	""""""
74	14	82	229	1	1	0	0	0	0	0	0	"""s1:74→1 / s2:74→2"""	"""s2:75→1"""
74	14	83	210	0	0	1	0	0	0	0	0	"""s1:74→2"""	""""""
74	14	83	221	1	2	0	0	0	0	0	0	"{""s1:74→1 / s2:74→1 / s3:74→1"", ""s1:74→1 / s2:74→1 / s3:74→2"", ""s1:74→1 / s2:74→1 / s3:74→3"", ""s1:74→1 / s2:74→1 / s3:74→4"", ""s1:74→1 / s2:74→1 / s3:74→5"", ""s1:74→1 / s2:74→2 / s3:74→1""}"	"{""s3:76→1"", ""s3:76→1"", ""s3:76→1"", ""s3:76→1"", ""s3:76→1"", ""s3:75→1""}"
74	14	83	222	0	2	0	0	0	0	0	0	"{""s1:74→1 / s2:74→2"", ""s1:74→1 / s2:74→3"", ""s1:74→1 / s2:74→4"", ""s1:74→1 / s2:74→5"", ""s1:74→2 / s2:74→2""}"	"{"""", """", """", """", """"}"
74	14	83	227	2	1	0	0	0	0	0	0	"{""s1:74→1 / s2:74→1 / s3:74→1"", ""s1:74→1 / s2:74→1 / s3:74→2"", ""s1:74→1 / s2:74→1 / s3:74→3"", ""s1:74→1 / s2:74→1 / s3:74→4"", ""s1:74→1 / s2:74→1 / s3:74→5"", ""s1:74→1 / s2:74→2 / s3:74→2"", ""s1:74→1 / s2:74→2 / s3:74→3"", ""s1:74→1 / s2:74→2 / s3:74→4""}"	"{""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1""}"
74	14	83	229	1	1	0	0	0	0	0	0	"{""s1:74→1 / s2:74→3"", ""s1:74→1 / s2:74→4"", ""s1:74→1 / s2:74→5"", ""s1:74→2 / s2:74→1"", ""s1:74→2 / s2:74→2"", ""s1:74→2 / s2:74→3"", ""s1:74→2 / s2:74→4"", ""s1:74→2 / s2:74→5"", ""s1:74→3 / s2:74→1""}"	"{""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1""}"
74	14	83	230	0	1	0	0	0	0	0	0	"{""s1:74→3"", ""s1:74→4"", ""s1:74→5""}"	"{"""", """", """"}"
74	16	75	153	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
74	16	75	268	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	16	76	216	0	0	0	1	0	0	1	0	"""s1:1→1 / s2:74→1"""	""""""
74	16	76	218	0	0	0	0	1	1	0	0	"""s1:1→1 / s2:74→1"""	""""""
74	16	77	190	0	0	0	0	1	0	1	0	"""s1:1→1 / s2:74→1"""	""""""
74	16	77	244	0	0	0	1	0	1	0	0	"""s1:1→1 / s2:74→1"""	""""""
74	16	78	125	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:74→1"""	""""""
74	16	78	145	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1"""	""""""
74	16	78	240	0	0	1	0	0	0	1	0	"""s1:1→1 / s2:74→1"""	""""""
74	16	78	245	0	0	0	0	2	0	0	0	"""s1:1→0, 74→1 / s2:1→1"""	""""""
74	16	80	101	0	0	0	1	0	0	0	1	"""s1:1→1 / s2:74→1"""	""""""
74	16	81	75	0	0	0	0	1	0	0	1	"""s1:1→1 / s2:74→1"""	""""""
74	16	81	137	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1"""	""""""
74	16	82	117	0	1	1	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1"""	""""""
74	16	83	129	0	3	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1"""	""""""
74	16	83	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1"""	"""s3:76→1"""
74	16	83	145	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→2"""	""""""
74	16	86	136	1	2	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1"""	"""s4:77→1"""
74	16	86	137	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→2"""	""""""
74	16	91	142	2	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1"""	"""s3:76→1 / s4:76→1"""
74	16	91	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→2 / s3:74→1"""	"""s3:76→1"""
74	16	91	145	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→3"""	""""""
74	16	92	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→2"""	"""s3:76→1"""
74	16	94	137	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→3"""	""""""
74	16	101	145	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→4"""	""""""
74	16	103	142	2	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→1 / s4:74→2"""	"""s3:76→1 / s4:76→1"""
74	16	107	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→3"""	"""s3:76→1"""
74	16	115	145	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→5"""	""""""
74	16	126	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→4"""	"""s3:76→1"""
74	16	150	144	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:74→1 / s3:74→5"""	"""s3:76→1"""
74	17	75	133	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
74	17	75	248	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	17	77	239	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	17	79	124	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	18	75	133	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
74	18	75	248	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	19	75	220	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	19	75	248	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
74	19	76	211	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	19	76	239	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	20	75	220	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	20	75	248	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
74	20	76	211	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	20	82	239	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:∅"""	"""s2:74→1"""
74	21	75	267	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
74	21	76	215	0	0	0	1	1	0	0	0	"""s1:1→1 / s2:74→1"""	""""""
74	21	76	239	0	0	1	0	1	0	0	0	"""s1:1→1 / s2:74→1"""	""""""
74	21	79	241	0	0	0	2	0	0	0	0	"""s1:1→0, 74→1 / s2:1→1"""	""""""
74	24	75	218	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	24	75	246	0	0	0	0	0	1	0	0	"""s1:74→1"""	""""""
74	24	75	273	0	0	0	0	1	0	0	0	"""s1:74→1"""	""""""
74	24	76	209	0	1	0	0	0	0	1	0	"""s1:74→1 / s2:2→0"""	"""s2:1→1"""
74	24	76	237	0	1	0	0	0	1	0	0	"""s1:74→1 / s2:2→0"""	"""s2:1→1"""
74	25	75	105	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	25	75	133	0	0	0	0	0	1	0	0	"""s1:74→1"""	""""""
74	25	75	160	0	0	0	0	1	0	0	0	"""s1:74→1"""	""""""
74	25	75	186	0	0	0	1	0	0	0	0	"""s1:74→1"""	""""""
74	25	75	210	0	0	1	0	0	0	0	0	"""s1:74→1"""	""""""
74	25	75	230	0	1	0	0	0	0	0	0	"""s1:74→1"""	""""""
74	25	80	222	0	2	0	0	0	0	0	0	"""s1:74→1 / s2:74→1"""	""""""
74	25	82	202	0	1	1	0	0	0	0	0	"""s1:74→1 / s2:74→1"""	""""""
74	25	82	229	1	1	0	0	0	0	0	0	"{""s1:74→1 / s2:74→1"", ""s1:74→1 / s2:74→2""}"	"{""s2:75→1"", ""s2:75→1""}"
74	25	82	230	0	1	0	0	0	0	0	0	"""s1:74→2"""	""""""
74	25	83	210	0	0	1	0	0	0	0	0	"""s1:74→2"""	""""""
74	25	83	214	0	3	0	0	0	0	0	0	"""s1:74→1 / s2:74→1 / s3:74→1"""	""""""
74	25	83	221	1	2	0	0	0	0	0	0	"{""s1:74→1 / s2:74→1 / s3:74→1"", ""s1:74→1 / s2:74→1 / s3:74→2"", ""s1:74→1 / s2:74→1 / s3:74→3"", ""s1:74→1 / s2:74→1 / s3:74→4"", ""s1:74→1 / s2:74→1 / s3:74→5"", ""s1:74→1 / s2:74→2 / s3:74→1""}"	"{""s3:76→1"", ""s3:76→1"", ""s3:76→1"", ""s3:76→1"", ""s3:76→1"", ""s3:75→1""}"
74	25	83	222	0	2	0	0	0	0	0	0	"{""s1:74→1 / s2:74→2"", ""s1:74→1 / s2:74→3"", ""s1:74→1 / s2:74→4"", ""s1:74→1 / s2:74→5"", ""s1:74→2 / s2:74→2""}"	"{"""", """", """", """", """"}"
74	25	83	227	2	1	0	0	0	0	0	0	"{""s1:74→1 / s2:74→1 / s3:74→1"", ""s1:74→1 / s2:74→1 / s3:74→2"", ""s1:74→1 / s2:74→1 / s3:74→3"", ""s1:74→1 / s2:74→1 / s3:74→4"", ""s1:74→1 / s2:74→1 / s3:74→5"", ""s1:74→1 / s2:74→2 / s3:74→2"", ""s1:74→1 / s2:74→2 / s3:74→3"", ""s1:74→1 / s2:74→2 / s3:74→4""}"	"{""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1"", ""s2:75→1 / s3:75→1""}"
74	25	83	229	1	1	0	0	0	0	0	0	"{""s1:74→1 / s2:74→3"", ""s1:74→1 / s2:74→4"", ""s1:74→1 / s2:74→5"", ""s1:74→2 / s2:74→1"", ""s1:74→2 / s2:74→2"", ""s1:74→2 / s2:74→3"", ""s1:74→2 / s2:74→4"", ""s1:74→2 / s2:74→5"", ""s1:74→3 / s2:74→1""}"	"{""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1"", ""s2:75→1""}"
74	25	83	230	0	1	0	0	0	0	0	0	"{""s1:74→3"", ""s1:74→4"", ""s1:74→5""}"	"{"""", """", """"}"
74	30	75	209	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
74	30	75	237	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
74	30	75	264	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
74	30	76	207	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:72→0"""	"""s2:74→1"""
74	30	76	235	1	0	0	0	0	1	0	0	"""s1:1→1 / s2:72→0"""	"""s2:74→1"""
74	30	77	262	1	0	0	0	1	0	0	0	"""s1:1→1 / s2:1→1, 72→0"""	"""s2:74→1"""
74	37	75	153	0	1	0	0	0	0	0	0	"""s1:74→1"""	""""""
74	39	75	246	0	0	0	0	1	0	0	0	"""s1:74→1"""	""""""
74	39	75	272	0	0	0	1	0	0	0	0	"""s1:74→1"""	""""""
74	39	76	238	0	1	0	0	1	0	0	0	"""s1:74→1 / s2:1→1, 2→0"""	""""""
74	49	76	224	0	0	0	0	0	1	0	1	"""s1:74→1 / s2:1→1"""	""""""
74	49	76	251	0	0	0	0	1	0	0	1	"""s1:74→1 / s2:1→1"""	""""""
74	49	77	196	0	0	0	0	0	0	1	1	"""s1:74→1 / s2:1→1"""	""""""
74	50	76	224	0	0	0	0	1	0	0	1	"""s1:74→1 / s2:1→1"""	""""""
74	50	77	250	0	0	0	1	0	0	0	1	"""s1:74→1 / s2:1→1"""	""""""
74	51	75	246	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
74	51	75	272	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	51	76	237	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:73→0"""	"""s2:74→1"""
74	52	75	245	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
74	52	75	271	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	53	75	265	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
74	54	75	214	0	0	0	0	0	0	1	0	"""s1:74→1"""	""""""
74	54	75	242	0	0	0	0	0	1	0	0	"""s1:74→1"""	""""""
74	54	75	269	0	0	0	0	1	0	0	0	"""s1:74→1"""	""""""
