"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
84	1	85	210	0	0	0	0	0	0	0	1	"""s1:84→1"""	""""""
84	1	86	182	0	0	1	0	0	0	0	1	"""s1:84→1 / s2:1→1"""	""""""
84	1	86	202	0	1	0	0	0	0	0	1	"""s1:84→1 / s2:1→1"""	""""""
84	1	86	220	0	0	0	0	0	1	1	0	"""s1:1→0, 84→1 / s2:1→1"""	""""""
84	1	86	220	0	0	0	0	0	1	1	0	"""s1:1→1, 84→0 / s2:84→1"""	""""""
84	1	86	247	0	0	0	0	1	0	1	0	"""s1:1→0, 84→1 / s2:1→1"""	""""""
84	1	86	247	0	0	0	0	1	0	1	0	"""s1:1→1, 84→0 / s2:84→1"""	""""""
84	1	87	192	0	0	0	0	0	0	2	0	"""s1:1→0, 84→1 / s2:1→1"""	""""""
84	1	88	158	0	0	0	1	0	0	0	1	"""s1:84→1 / s2:1→1"""	""""""
84	1	89	132	0	0	0	0	1	0	0	1	"""s1:84→1 / s2:1→1"""	""""""
84	1	90	77	0	0	0	0	0	0	1	1	"""s1:84→1 / s2:1→1"""	""""""
84	1	90	105	0	0	0	0	0	1	0	1	"""s1:84→1 / s2:1→1"""	""""""
84	1	90	248	0	0	0	0	0	2	0	0	"""s1:1→0, 84→1 / s2:1→1"""	""""""
84	2	85	159	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
84	2	86	273	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 84→0"""	"""s2:81→1"""
84	2	86	273	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 84→1"""	"""s2:81→1"""
84	2	86	273	1	0	0	0	0	0	1	0	"""s1:1→1 / s2:1→1, 84→2"""	"""s2:81→1"""
84	2	88	151	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:84→1"""	""""""
84	2	89	150	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:84→1 / s3:∅"""	"""s3:81→1"""
84	2	89	158	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:84→0"""	"""s2:81→1"""
84	2	89	158	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:84→1"""	"""s2:81→1"""
84	2	89	158	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:84→2"""	"""s2:81→1"""
84	2	90	158	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:84→3"""	"""s2:81→1"""
84	2	90	158	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:84→4"""	"""s2:81→1"""
84	2	91	158	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:84→5"""	"""s2:81→1"""
84	3	85	158	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
84	3	85	273	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
84	9	85	242	0	0	0	0	0	0	1	0	"""s1:84→1"""	""""""
84	9	85	270	0	0	0	0	0	1	0	0	"""s1:84→1"""	""""""
84	9	86	190	0	0	0	1	0	0	1	0	"""s1:84→1 / s2:1→1"""	""""""
84	9	86	214	0	0	1	0	0	0	1	0	"""s1:84→1 / s2:1→1"""	""""""
84	9	86	218	0	0	0	1	0	1	0	0	"""s1:84→1 / s2:1→1"""	""""""
84	9	86	234	0	1	0	0	0	0	1	0	"""s1:84→1 / s2:1→1"""	""""""
84	9	86	245	0	0	0	1	1	0	0	0	"""s1:84→1 / s2:1→1"""	""""""
84	9	89	242	0	0	1	0	0	1	0	0	"""s1:84→1 / s2:1→1"""	""""""
84	12	85	248	0	0	0	0	0	0	1	0	"""s1:84→1"""	""""""
84	12	86	240	0	1	0	0	0	0	1	0	"""s1:84→1 / s2:1→1, 2→0"""	""""""
84	18	85	248	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
84	18	86	239	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:83→0"""	"""s2:84→1"""
84	19	85	247	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
84	19	87	239	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:84→1"""	""""""
84	20	85	247	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
84	21	86	218	0	0	0	0	2	0	0	0	"""s1:1→0, 84→1 / s2:1→1"""	""""""
84	21	86	244	0	0	0	1	1	0	0	0	"""s1:1→0, 84→1 / s2:1→1"""	""""""
84	21	86	244	0	0	0	1	1	0	0	0	"""s1:1→1, 84→0 / s2:84→1"""	""""""
84	25	85	133	0	0	0	0	1	0	0	0	"""s1:84→1"""	""""""
84	25	85	159	0	0	0	1	0	0	0	0	"""s1:84→1"""	""""""
84	25	85	183	0	0	1	0	0	0	0	0	"""s1:84→1"""	""""""
84	25	85	203	0	1	0	0	0	0	0	0	"""s1:84→1"""	""""""
84	25	85	210	1	0	0	0	0	0	0	0	"""s1:84→0"""	"""s1:83→1"""
84	25	88	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→0"""	"""s2:83→1"""
84	25	89	182	1	0	1	0	0	0	0	0	"""s1:84→1 / s2:84→0"""	"""s2:83→1"""
84	25	90	158	1	0	0	1	0	0	0	0	"""s1:84→1 / s2:∅"""	"""s2:83→1"""
84	25	90	195	0	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→1"""	""""""
84	25	90	210	1	0	0	0	0	0	0	0	"""s1:84→1"""	"""s1:83→1"""
84	25	91	194	1	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→0"""	"""s3:83→1"""
84	25	91	201	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→0"""	"""s2:85→1 / s3:83→1"""
84	25	91	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→1"""	"""s2:83→1"""
84	25	91	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→2"""	"""s2:83→1"""
84	25	91	210	1	0	0	0	0	0	0	0	"""s1:84→2"""	"""s1:83→1"""
84	25	91	210	1	0	0	0	0	0	0	0	"""s1:84→3"""	"""s1:83→1"""
84	25	92	175	0	1	1	0	0	0	0	0	"""s1:84→1 / s2:84→1"""	""""""
84	25	92	182	1	0	1	0	0	0	0	0	"""s1:84→1 / s2:84→1"""	"""s2:83→1"""
84	25	92	194	1	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→1"""	"""s3:83→1"""
84	25	92	201	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→1"""	"""s2:85→1 / s3:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→1"""	"""s2:85→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→3"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→4"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→5"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→2 / s2:84→0"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→2 / s2:84→1"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→2 / s2:84→2"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→2 / s2:84→3"""	"""s2:83→1"""
84	25	92	202	1	1	0	0	0	0	0	0	"""s1:84→2 / s2:84→4"""	"""s2:83→1"""
84	25	92	203	0	1	0	0	0	0	0	0	"""s1:84→2"""	""""""
84	25	92	203	0	1	0	0	0	0	0	0	"""s1:84→3"""	""""""
84	25	92	210	1	0	0	0	0	0	0	0	"""s1:84→4"""	"""s1:83→1"""
84	25	92	210	1	0	0	0	0	0	0	0	"""s1:84→5"""	"""s1:83→1"""
84	25	93	187	0	3	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→1"""	""""""
84	25	93	194	1	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→1"""	"""s3:86→1"""
84	25	93	194	1	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→2 / s3:∅"""	"""s3:83→1"""
84	25	93	195	0	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→2"""	""""""
84	25	93	195	0	2	0	0	0	0	0	0	"""s1:84→1 / s2:84→3"""	""""""
84	25	93	200	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→1"""	"""s2:85→1 / s3:85→1"""
84	25	93	200	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→1 / s3:84→2"""	"""s2:85→1 / s3:85→1"""
84	25	93	201	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→2 / s3:84→0"""	"""s2:85→1 / s3:83→1"""
84	25	93	201	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→3 / s3:84→0"""	"""s2:85→1 / s3:83→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→2"""	"""s2:85→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→3"""	"""s2:85→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→4"""	"""s2:85→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→5"""	"""s2:85→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→2 / s2:84→1"""	"""s2:85→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→3 / s2:84→0"""	"""s2:83→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→3 / s2:84→1"""	"""s2:83→1"""
84	25	93	202	1	1	0	0	0	0	0	0	"""s1:84→4 / s2:84→0"""	"""s2:83→1"""
84	25	93	203	0	1	0	0	0	0	0	0	"""s1:84→4"""	""""""
84	25	93	203	0	1	0	0	0	0	0	0	"""s1:84→5"""	""""""
84	25	94	201	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→4 / s3:84→0"""	"""s2:85→1 / s3:83→1"""
84	25	94	201	2	1	0	0	0	0	0	0	"""s1:84→1 / s2:84→5 / s3:84→0"""	"""s2:85→1 / s3:83→1"""
84	25	94	202	1	1	0	0	0	0	0	0	"""s1:84→5 / s2:84→0"""	"""s2:83→1"""
84	35	85	234	0	0	0	0	0	0	1	0	"""s1:84→1"""	""""""
84	35	85	262	0	0	0	0	0	1	0	0	"""s1:84→1"""	""""""
84	35	87	233	1	0	0	0	0	0	1	0	"""s1:84→1 / s2:2→0"""	"""s2:1→1"""
84	36	89	158	1	0	0	0	0	0	0	0	"""s1:∅"""	"""s1:3→1"""
84	39	85	233	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
84	39	85	261	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
84	40	85	268	0	0	0	0	1	0	0	0	"""s1:1→1"""	""""""
