"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
85	1	86	239	0	0	0	0	0	0	0	1	"""s1:1→1, 85→0"""	""""""
85	1	87	211	0	0	1	0	0	0	0	1	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	87	221	0	0	0	0	0	0	2	0	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	1	87	231	0	1	0	0	0	0	0	1	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	1	87	239	0	0	0	0	0	0	0	1	"""s1:1→1, 85→1"""	""""""
85	1	88	161	0	0	0	0	1	0	0	1	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	88	187	0	0	0	1	0	0	0	1	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	88	231	0	1	0	0	0	0	0	1	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	88	249	0	0	0	0	0	1	1	0	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	89	134	0	0	0	0	0	1	0	1	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	1	89	249	0	0	0	0	0	1	1	0	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	1	90	106	0	0	0	0	0	0	1	1	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	90	134	0	0	0	0	0	1	0	1	"""s1:1→1, 85→0 / s2:85→1"""	""""""
85	1	91	106	0	0	0	0	0	0	1	1	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	1	95	-9	0	0	0	0	0	0	0	2	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	13	86	162	0	0	0	0	0	0	0	1	"""s1:85→1"""	""""""
85	13	88	154	0	1	0	0	0	0	0	1	"""s1:85→1 / s2:1→1, 2→0"""	""""""
85	13	89	154	0	1	0	0	0	0	0	1	"""s1:85→1 / s2:1→0, 2→1"""	""""""
85	13	90	146	0	2	0	0	0	0	0	1	"""s1:85→1 / s2:1→0, 2→1 / s3:1→1"""	""""""
85	13	90	154	0	1	0	0	0	0	0	1	"""s1:85→1 / s2:1→1, 2→1"""	""""""
85	14	86	249	0	0	0	0	0	0	1	0	"""s1:85→1"""	""""""
85	17	86	162	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
85	17	88	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:84→0"""	"""s2:85→1"""
85	17	91	154	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:84→1"""	""""""
85	18	86	161	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
85	18	89	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:85→1"""	""""""
85	19	86	161	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
85	19	90	153	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:84→1"""	""""""
85	20	86	269	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
85	20	87	217	0	0	0	1	0	0	1	0	"""s1:1→1 / s2:85→1"""	""""""
85	20	87	219	0	0	0	0	1	1	0	0	"""s1:1→1 / s2:85→1"""	""""""
85	20	87	241	0	0	1	0	0	0	1	0	"""s1:1→1 / s2:85→1"""	""""""
85	20	87	246	0	0	0	0	2	0	0	0	"""s1:1→0, 85→1 / s2:1→1"""	""""""
85	20	88	191	0	0	0	0	1	0	1	0	"""s1:1→1 / s2:85→1"""	""""""
85	20	88	245	0	0	0	1	0	1	0	0	"""s1:1→1 / s2:85→1"""	""""""
85	21	86	249	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
85	21	87	240	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:85→1"""
85	22	86	249	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
85	25	86	243	0	0	0	0	0	0	1	0	"""s1:85→1"""	""""""
85	25	86	271	0	0	0	0	0	1	0	0	"""s1:85→1"""	""""""
85	25	87	215	0	0	1	0	0	0	1	0	"""s1:85→1 / s2:1→1"""	""""""
85	25	87	243	0	0	1	0	0	1	0	0	"""s1:85→1 / s2:1→1"""	""""""
85	25	89	235	0	1	0	0	0	0	1	0	"""s1:85→1 / s2:1→1"""	""""""
85	26	86	154	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
85	27	86	106	0	0	0	0	0	0	1	0	"""s1:85→1"""	""""""
85	27	86	134	0	0	0	0	0	1	0	0	"""s1:85→1"""	""""""
85	27	86	161	0	0	0	0	1	0	0	0	"""s1:85→1"""	""""""
85	27	86	187	0	0	0	1	0	0	0	0	"""s1:85→1"""	""""""
85	27	86	211	0	0	1	0	0	0	0	0	"""s1:85→1"""	""""""
85	27	86	231	0	1	0	0	0	0	0	0	"""s1:85→1"""	""""""
85	27	91	223	0	2	0	0	0	0	0	0	"""s1:85→1 / s2:85→1"""	""""""
85	27	92	203	0	1	1	0	0	0	0	0	"""s1:85→1 / s2:85→1"""	""""""
85	27	92	231	0	1	0	0	0	0	0	0	"""s1:85→2"""	""""""
85	27	93	230	1	1	0	0	0	0	0	0	"""s1:85→1 / s2:85→1"""	"""s2:86→1"""
85	27	94	211	0	0	1	0	0	0	0	0	"""s1:85→2"""	""""""
85	27	94	215	0	3	0	0	0	0	0	0	"""s1:85→1 / s2:85→1 / s3:85→1"""	""""""
85	27	94	222	1	2	0	0	0	0	0	0	"{""s1:85→1 / s2:85→1 / s3:85→1"", ""s1:85→1 / s2:85→1 / s3:85→2"", ""s1:85→1 / s2:85→1 / s3:85→3"", ""s1:85→1 / s2:85→1 / s3:85→4"", ""s1:85→1 / s2:85→1 / s3:85→5"", ""s1:85→1 / s2:85→2 / s3:85→1""}"	"{""s3:87→1"", ""s3:87→1"", ""s3:87→1"", ""s3:87→1"", ""s3:87→1"", ""s3:86→1""}"
85	27	94	223	0	2	0	0	0	0	0	0	"{""s1:85→1 / s2:85→2"", ""s1:85→1 / s2:85→3"", ""s1:85→1 / s2:85→4"", ""s1:85→1 / s2:85→5"", ""s1:85→2 / s2:85→2""}"	"{"""", """", """", """", """"}"
85	27	94	228	2	1	0	0	0	0	0	0	"{""s1:85→1 / s2:85→1 / s3:85→1"", ""s1:85→1 / s2:85→1 / s3:85→2"", ""s1:85→1 / s2:85→1 / s3:85→3"", ""s1:85→1 / s2:85→1 / s3:85→4"", ""s1:85→1 / s2:85→1 / s3:85→5"", ""s1:85→1 / s2:85→2 / s3:85→2"", ""s1:85→1 / s2:85→2 / s3:85→3"", ""s1:85→1 / s2:85→2 / s3:85→4""}"	"{""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1"", ""s2:86→1 / s3:86→1""}"
