"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
67	1	68	105	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
67	1	68	220	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
67	1	68	248	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
67	1	76	267	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
67	2	68	105	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
67	2	68	220	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
67	2	68	248	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
67	2	76	267	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
67	5	68	105	0	0	0	0	0	0	0	1	"""s1:67→1"""	""""""
67	5	68	220	0	0	0	0	0	0	1	0	"""s1:67→1"""	""""""
67	5	68	248	0	0	0	0	0	1	0	0	"""s1:67→1"""	""""""
67	5	72	96	0	1	0	0	0	0	0	1	"""s1:67→1 / s2:∅"""	"""s2:4→1"""
67	5	73	96	0	1	0	0	0	0	0	1	"""s1:67→1 / s2:∅"""	"""s2:1→1"""
67	5	69	211	0	1	0	0	0	0	1	0	"""s1:67→1 / s2:∅"""	"""s2:4→1"""
67	5	70	239	0	1	0	0	0	1	0	0	"""s1:67→1 / s2:∅"""	"""s2:4→1"""
67	5	69	239	0	1	0	0	0	1	0	0	"""s1:67→1 / s2:∅"""	"""s2:1→1"""
67	5	76	267	0	1	0	0	1	0	0	0	"""s1:67→1 / s2:67→1"""	""""""
67	5	74	87	0	2	0	0	0	0	0	1	"""s1:67→1 / s2:∅ / s3:∅"""	"""s2:4→1 / s3:1→1"""
67	6	68	211	0	0	0	0	0	0	1	0	"""s1:67→1"""	""""""
67	6	68	239	0	0	0	0	0	1	0	0	"""s1:67→1"""	""""""
67	6	68	266	0	0	0	0	1	0	0	0	"""s1:67→1"""	""""""
67	6	70	159	0	0	0	1	0	0	1	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	69	187	0	0	0	1	0	1	0	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	69	214	0	0	0	1	1	0	0	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	69	240	0	0	0	2	0	0	0	0	"""s1:1→0, 67→1 / s2:1→1"""	""""""
67	6	69	183	0	0	1	0	0	0	1	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	69	211	0	0	1	0	0	1	0	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	69	238	0	0	1	0	1	0	0	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	69	203	0	1	0	0	0	0	1	0	"""s1:67→1 / s2:1→1"""	""""""
67	6	73	231	0	1	0	0	0	1	0	0	"""s1:67→1 / s2:1→1"""	""""""
67	10	68	241	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
67	10	68	265	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
67	10	70	233	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:67→1"""	""""""
67	10	69	264	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 67→0"""	"""s2:64→1"""
67	11	68	240	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
67	11	68	264	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
67	14	68	203	0	0	0	0	0	0	1	0	"""s1:67→1"""	""""""
67	14	68	231	0	0	0	0	0	1	0	0	"""s1:67→1"""	""""""
