"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
40	1	40	207	0	1	0	0	0	0	0	0	"""s1:1→0, 2→1"""	""""""
40	1	45	207	0	1	0	0	0	0	0	0	"""s1:1→1, 2→1"""	""""""
40	1	44	199	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→1"""	""""""
40	1	45	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→1"""	"""s2:41→1"""
40	1	46	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→2"""	"""s2:41→1"""
40	1	46	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→3"""	"""s2:41→1"""
40	1	46	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→4"""	"""s2:41→1"""
40	1	46	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→5"""	"""s2:41→1"""
40	2	41	207	0	1	0	0	0	0	0	0	"""s1:1→0, 2→1"""	""""""
40	2	45	207	0	1	0	0	0	0	0	0	"""s1:1→1, 2→1"""	""""""
40	2	44	199	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→1"""	""""""
40	2	45	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→1"""	"""s2:41→1"""
40	2	47	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→2"""	"""s2:41→1"""
40	2	48	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→3"""	"""s2:41→1"""
40	2	48	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→4"""	"""s2:41→1"""
40	2	48	206	1	1	0	0	0	0	0	0	"""s1:1→0, 2→1 / s2:1→5"""	"""s2:41→1"""
40	2	46	206	1	1	0	0	0	0	0	0	"""s1:1→1, 2→0 / s2:2→1"""	"""s2:41→1"""
40	3	46	207	0	1	0	0	0	0	0	0	"""s1:2→1"""	""""""
40	3	41	206	0	1	0	0	0	0	0	0	"""s1:2→0"""	"""s1:1→1"""
40	4	46	207	0	1	0	0	0	0	0	0	"""s1:2→1"""	""""""
40	4	41	206	0	1	0	0	0	0	0	0	"""s1:2→0"""	"""s1:1→1"""
40	5	44	199	0	1	0	0	0	0	0	0	"""s1:37→1"""	""""""
40	5	41	198	0	1	0	0	0	0	0	0	"""s1:37→0"""	"""s1:4→1"""
40	5	43	198	0	1	0	0	0	0	0	0	"""s1:37→1"""	"""s1:4→1"""
40	5	45	189	0	2	0	0	0	0	0	0	"""s1:37→0 / s2:37→0"""	"""s1:4→1 / s2:1→1"""
40	5	43	189	0	2	0	0	0	0	0	0	"""s1:37→0 / s2:37→1"""	"""s1:4→1 / s2:1→1"""
40	5	41	206	1	0	0	0	0	0	0	0	"""s1:37→0"""	"""s1:40→1"""
40	5	45	206	1	0	0	0	0	0	0	0	"""s1:37→1"""	"""s1:40→1"""
40	5	45	206	1	0	0	0	0	0	0	0	"""s1:37→2"""	"""s1:40→1"""
40	5	45	206	1	0	0	0	0	0	0	0	"""s1:37→3"""	"""s1:40→1"""
40	5	45	206	1	0	0	0	0	0	0	0	"""s1:37→4"""	"""s1:40→1"""
40	5	45	206	1	0	0	0	0	0	0	0	"""s1:37→5"""	"""s1:40→1"""
40	5	45	198	1	1	0	0	0	0	0	0	"""s1:37→1 / s2:∅"""	"""s2:40→1"""
40	5	42	197	1	1	0	0	0	0	0	0	"""s1:37→0 / s2:37→0"""	"""s1:4→1 / s2:40→1"""
40	5	43	197	1	1	0	0	0	0	0	0	"""s1:37→1 / s2:∅"""	"""s1:4→1 / s2:40→1"""
40	5	43	188	1	2	0	0	0	0	0	0	"""s1:37→0 / s2:37→1 / s3:∅"""	"""s1:4→1 / s2:1→1 / s3:40→1"""
40	6	41	207	0	1	0	0	0	0	0	0	"""s1:38→0, 40→1"""	""""""
40	6	45	207	0	1	0	0	0	0	0	0	"""s1:38→1, 40→1"""	""""""
40	6	41	206	0	1	0	0	0	0	0	0	"""s1:38→0, 40→0"""	"""s1:4→1"""
40	6	43	206	0	1	0	0	0	0	0	0	"""s1:38→0, 40→1"""	"""s1:4→1"""
40	6	43	206	0	1	0	0	0	0	0	0	"""s1:38→1, 40→1"""	"""s1:4→1"""
40	6	44	199	0	2	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→1"""	""""""
40	6	42	198	0	2	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→0"""	"""s2:4→1"""
40	6	43	198	0	2	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→1"""	"""s2:4→1"""
40	6	44	197	0	2	0	0	0	0	0	0	"""s1:38→0, 40→0 / s2:38→0, 40→0"""	"""s1:4→1 / s2:1→1"""
40	6	43	197	0	2	0	0	0	0	0	0	"""s1:38→0, 40→0 / s2:38→0, 40→1"""	"""s1:4→1 / s2:1→1"""
40	6	43	197	0	2	0	0	0	0	0	0	"""s1:38→0, 40→0 / s2:38→1, 40→1"""	"""s1:4→1 / s2:1→1"""
40	6	43	197	0	2	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→1"""	"""s1:4→1 / s2:1→1"""
40	6	43	189	0	3	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→0 / s3:38→1"""	"""s2:4→1 / s3:1→1"""
40	6	45	206	1	1	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→1"""	"""s2:41→1"""
40	6	47	206	1	1	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→2"""	"""s2:41→1"""
40	6	48	206	1	1	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→3"""	"""s2:41→1"""
40	6	48	206	1	1	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→4"""	"""s2:41→1"""
40	6	48	206	1	1	0	0	0	0	0	0	"""s1:38→0, 40→1 / s2:38→5"""	"""s2:41→1"""
40	6	46	206	1	1	0	0	0	0	0	0	"""s1:38→1, 40→0 / s2:40→1"""	"""s2:41→1"""
40	7	46	207	0	1	0	0	0	0	0	0	"""s1:39→1"""	""""""
40	7	41	206	0	1	0	0	0	0	0	0	"""s1:39→0"""	"""s1:4→1"""
40	7	41	206	0	1	0	0	0	0	0	0	"""s1:39→0"""	"""s1:40→1"""
40	7	43	206	0	1	0	0	0	0	0	0	"""s1:39→1"""	"""s1:4→1"""
40	7	44	197	0	2	0	0	0	0	0	0	"""s1:39→0 / s2:39→0"""	"""s1:4→1 / s2:1→1"""
40	7	43	197	0	2	0	0	0	0	0	0	"""s1:39→0 / s2:39→1"""	"""s1:4→1 / s2:1→1"""
40	7	42	197	0	2	0	0	0	0	0	0	"""s1:39→0 / s2:∅"""	"""s1:40→1 / s2:4→1"""
40	8	44	199	0	1	0	0	0	0	0	0	"""s1:37→1"""	""""""
40	8	41	206	1	0	0	0	0	0	0	0	"""s1:37→0"""	"""s1:40→1"""
40	8	45	206	1	0	0	0	0	0	0	0	"""s1:37→1"""	"""s1:40→1"""
40	8	45	206	1	0	0	0	0	0	0	0	"""s1:37→2"""	"""s1:40→1"""
40	8	45	206	1	0	0	0	0	0	0	0	"""s1:37→3"""	"""s1:40→1"""
40	8	45	206	1	0	0	0	0	0	0	0	"""s1:37→4"""	"""s1:40→1"""
40	8	45	206	1	0	0	0	0	0	0	0	"""s1:37→5"""	"""s1:40→1"""
40	8	45	198	1	1	0	0	0	0	0	0	"""s1:37→1 / s2:∅"""	"""s2:40→1"""
40	9	41	154	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
40	9	41	178	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
40	9	41	198	0	1	0	0	0	0	0	0	"""s1:1→0, 38→0, 40→1"""	""""""
40	9	41	198	0	1	0	0	0	0	0	0	"""s1:1→1, 38→0, 40→0"""	""""""
40	9	45	198	0	1	0	0	0	0	0	0	"""s1:1→0, 38→1, 40→1"""	""""""
40	9	45	198	0	1	0	0	0	0	0	0	"""s1:1→3, 38→0, 40→1"""	""""""
40	9	43	198	0	1	0	0	0	0	0	0	"""s1:1→1, 38→0, 40→1"""	""""""
40	9	43	198	0	1	0	0	0	0	0	0	"""s1:1→1, 38→1, 40→1"""	""""""
40	9	43	198	0	1	0	0	0	0	0	0	"""s1:1→2, 38→1, 40→1"""	""""""
40	9	47	198	0	1	0	0	0	0	0	0	"""s1:1→2, 38→0, 40→0"""	""""""
40	9	44	198	0	1	0	0	0	0	0	0	"""s1:1→2, 38→0, 40→1"""	""""""
40	9	44	198	0	1	0	0	0	0	0	0	"""s1:1→3, 38→1, 40→1"""	""""""
40	9	48	198	0	1	0	0	0	0	0	0	"""s1:1→3, 38→0, 40→0"""	""""""
