"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
19	1	19	121	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
19	1	19	145	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
19	1	19	165	0	1	0	0	0	0	0	0	"""s1:1→0, 19→1"""	""""""
19	1	19	165	0	1	0	0	0	0	0	0	"""s1:1→1, 19→0"""	""""""
19	1	21	157	0	2	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1"""	""""""
19	1	22	137	0	1	1	0	0	0	0	0	"""s1:1→1 / s2:19→1"""	""""""
19	1	22	164	1	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1"""	"""s2:20→1"""
19	1	22	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1"""	"""s2:20→1"""
19	1	22	165	0	1	0	0	0	0	0	0	"""s1:1→1, 19→1"""	""""""
19	1	23	113	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:19→1"""	""""""
19	1	23	156	1	2	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→1"""	"""s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→1"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→2"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→3"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→0"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→1"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→2"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→2, 19→1"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→2, 19→2"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→2, 19→3"""	"""s2:20→1 / s3:16→1"""
19	1	23	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→3, 19→2"""	"""s2:20→1 / s3:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→2"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→3"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→1, 19→0"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→1, 19→1"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→1, 19→2"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→2, 19→1"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→2, 19→2"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→2, 19→3"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→3, 19→2"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→1 / s2:1→1"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→1 / s2:1→2"""	"""s2:16→1"""
19	1	23	164	1	1	0	0	0	0	0	0	"""s1:1→1, 19→1 / s2:1→3"""	"""s2:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→1, 19→0"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→1, 19→1"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→1, 19→2"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→2, 19→0"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→2, 19→1"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→2, 19→2"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→2, 19→3"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→3, 19→0"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→3, 19→1"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→3, 19→2"""	"""s1:16→1"""
19	1	23	172	1	0	0	0	0	0	0	0	"""s1:1→4, 19→1"""	"""s1:16→1"""
19	1	24	136	1	1	1	0	0	0	0	0	"""s1:1→1 / s2:19→1 / s3:1→0"""	"""s3:16→1"""
19	1	24	136	1	1	1	0	0	0	0	0	"""s1:1→1 / s2:19→1 / s3:1→1"""	"""s3:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0, 19→0"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0, 19→1"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→0, 19→2"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 19→0"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 19→1"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 19→2"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 19→3"""	"""s2:16→1"""
19	1	24	144	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 19→4"""	"""s2:16→1"""
19	1	24	155	2	2	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→1 / s4:1→2"""	"""s3:20→1 / s4:16→1"""
19	1	24	156	1	2	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→1"""	"""s3:20→1"""
19	1	24	156	1	2	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→2"""	"""s3:16→1"""
19	1	24	156	1	2	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→3"""	"""s3:16→1"""
19	1	24	156	1	2	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→1, 19→1 / s3:1→1"""	"""s3:16→1"""
19	1	24	157	0	2	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→1, 19→1"""	""""""
19	1	24	162	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→0, 19→1"""	"""s2:20→1 / s3:20→1"""
19	1	24	162	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→1"""	"""s2:20→1 / s3:20→1"""
19	1	24	162	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→2"""	"""s2:20→1 / s3:20→1"""
19	1	24	162	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→3"""	"""s2:20→1 / s3:20→1"""
19	1	24	162	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→2, 19→2"""	"""s2:20→1 / s3:20→1"""
19	1	24	162	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→2, 19→3"""	"""s2:20→1 / s3:20→1"""
19	1	24	163	2	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→4"""	"""s2:20→1 / s3:16→1"""
19	1	24	163	2	1	0	0	0	0	0	0	"""s1:1→0, 19→1 / s2:1→1 / s3:1→5"""	"""s2:20→1 / s3:16→1"""
19	1	24	163	2	1	0	0	0	0	0	0	"""s1:1→1, 19→0 / s2:1→0, 19→1 / s3:1→1, 19→3"""	"""s2:20→1 / s3:16→1"""
