"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
55	1	56	75	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
55	1	56	190	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
55	1	56	218	0	0	0	0	0	1	0	0	"""s1:1→1"""	""
55	1	56	245	0	0	0	0	1	0	0	0	"""s1:1→1"""	""
55	1	56	271	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
55	1	63	267	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""
55	1	64	263	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1"""	""
55	1	65	237	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""
55	2	56	75	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
55	2	56	190	0	0	0	0	0	0	1	0	"""s1:1→1"""	""
55	2	56	218	0	0	0	0	0	1	0	0	"""s1:1→1"""	""
55	2	56	245	0	0	0	0	1	0	0	0	"""s1:1→1"""	""
55	2	56	271	0	0	0	1	0	0	0	0	"""s1:1→1"""	""
55	2	63	263	0	1	0	1	0	0	0	0	"""s1:1→1 / s2:1→1"""	""
55	2	63	267	0	0	2	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""
55	2	65	237	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""
55	3	56	255	0	1	0	0	0	0	0	0	"{""s1:1→0, 2→1, 52→0"", ""s1:1→0, 2→1, 52→1"", ""s1:1→1, 2→1, 52→1""}"	""
55	3	56	262	1	0	0	0	0	0	0	0	"{""s1:1→0, 2→0, 52→0"", ""s1:1→0, 2→1, 52→0"", ""s1:1→0, 2→2, 52→1"", ""s1:1→0, 2→3, 52→1"", ""s1:1→0, 2→3, 52→2"", ""s1:1→1, 2→1, 52→0"", ""s1:1→1, 2→1, 52→1"", ""s1:1→1, 2→1, 52→2"", ""s1:1→1, 2→2, 52→1"", ""s1:1→1, 2→2, 52→2"", ""s1:1→1, 2→3, 52→1"", ""s1:1→2, 2→2, 52→1""}"	"{""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1"", ""s1:55→1""}"
55	3	57	247	0	2	0	0	0	0	0	0	"""s1:1→0, 2→1, 52→0 / s2:1→1, 52→1"""	""
