"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
15	1	61	164	0	1	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→2"""	""""""
15	1	112	164	0	1	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→3"""	""""""
15	1	128	164	0	1	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→4"""	""""""
15	1	135	164	0	1	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→5"""	""""""
15	1	16	192	0	1	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1"""	""""""
15	1	15	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→1"""	""""""
15	1	24	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→0"""	""""""
15	1	19	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→1"""	""""""
15	1	18	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→2"""	""""""
15	1	18	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→4"""	""""""
15	1	18	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→1"""	""""""
15	1	17	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→3"""	""""""
15	1	17	219	0	1	0	0	1	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→1"""	""""""
15	1	26	-29	0	1	0	0	1	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	25	86	0	1	0	0	1	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	49	114	0	1	0	0	1	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	20	141	0	1	0	0	2	0	0	0	"""s1:1→0, 15→1 / s2:1→1 / s3:1→1, 15→1"""	""""""
15	1	23	245	0	1	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→0"""	""""""
15	1	18	245	0	1	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→1"""	""""""
15	1	17	245	0	1	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→2"""	""""""
15	1	17	245	0	1	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→3"""	""""""
15	1	17	245	0	1	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→1"""	""""""
15	1	17	245	0	1	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→1"""	""""""
15	1	25	-3	0	1	0	1	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	24	112	0	1	0	1	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	65	140	0	1	0	1	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	19	167	0	1	0	1	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→1, 15→1"""	""""""
15	1	18	193	0	1	0	2	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1 / s3:1→1, 15→1"""	""""""
15	1	22	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→0, 15→1"""	""""""
15	1	24	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→0, 15→2"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1, 15→1"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→2, 15→1"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→2, 15→2"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→3, 15→2"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→1"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→1"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→2"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→3"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→2, 15→2"""	""""""
15	1	17	269	0	1	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→2, 15→3"""	""""""
15	1	25	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→0, 15→3"""	""""""
15	1	19	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1, 15→2"""	""""""
15	1	20	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1, 15→3"""	""""""
15	1	18	269	0	1	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→2, 15→3"""	""""""
15	1	24	21	0	1	1	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	25	21	0	1	1	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→2"""	""""""
15	1	25	21	0	1	1	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→3"""	""""""
15	1	23	136	0	1	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	78	136	0	1	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→2"""	""""""
15	1	116	136	0	1	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→3"""	""""""
15	1	95	164	0	1	1	0	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	19	191	0	1	1	0	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→1, 15→1"""	""""""
15	1	19	191	0	1	1	0	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→1, 15→2"""	""""""
15	1	24	191	0	1	1	0	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→1, 15→3"""	""""""
15	1	101	217	0	1	1	1	0	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→1, 15→1"""	""""""
15	1	23	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→2"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→3"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→4"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→5"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→2 / s3:15→2"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→2 / s3:15→3"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→2 / s3:15→4"""	""""""
15	1	24	41	0	2	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→3 / s3:15→3"""	""""""
15	1	23	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	81	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→2"""	""""""
15	1	116	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→3"""	""""""
15	1	130	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→4"""	""""""
15	1	136	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→5"""	""""""
15	1	108	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→2 / s3:15→2"""	""""""
15	1	124	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→2 / s3:15→3"""	""""""
15	1	133	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→2 / s3:15→4"""	""""""
15	1	131	156	0	2	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→3 / s3:15→3"""	""""""
15	1	138	184	0	2	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1"""	""""""
15	1	18	211	0	2	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→1 / s3:1→1, 15→2"""	""""""
15	1	105	211	0	2	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→1 / s3:1→1, 15→3"""	""""""
15	1	24	261	0	2	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→0, 15→1 / s3:1→0, 15→1"""	""""""
15	1	40	261	0	2	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→0, 15→1 / s3:1→1, 15→1"""	""""""
15	1	18	261	0	2	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1, 15→1 / s3:1→1, 15→1"""	""""""
15	1	18	261	0	2	1	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→2, 15→1 / s3:1→2, 15→1"""	""""""
15	1	18	261	0	2	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→1 / s3:1→1, 15→1"""	""""""
15	1	18	261	0	2	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→1 / s3:1→1, 15→1"""	""""""
15	1	30	261	0	2	1	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→1 / s3:1→0, 15→1"""	""""""
15	1	25	13	0	2	1	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→1"""	""""""
15	1	38	128	0	2	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→1"""	""""""
15	1	24	33	0	3	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→1"""	""""""
15	1	25	33	0	3	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→2"""	""""""
15	1	25	33	0	3	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→3"""	""""""
15	1	40	148	0	3	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→1"""	""""""
15	1	94	148	0	3	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→2"""	""""""
15	1	120	148	0	3	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→3"""	""""""
15	1	24	273	0	4	0	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→0, 15→1 / s3:1→0, 15→1 / s4:1→0, 15→1"""	""""""
15	1	19	273	0	4	0	0	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1, 15→1 / s3:1→1, 15→1 / s4:1→1, 15→1"""	""""""
15	1	19	273	0	4	0	0	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→1 / s3:1→1, 15→1 / s4:1→1, 15→1"""	""""""
15	1	25	25	0	4	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→1 / s5:15→1"""	""""""
15	1	66	140	0	4	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:15→1 / s4:15→1 / s5:15→1"""	""""""
15	1	26	56	1	0	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→0"""	"""s2:8→1"""
15	1	24	56	1	0	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1"""	"""s2:8→1"""
15	1	23	56	1	0	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→2"""	"""s2:8→1"""
15	1	23	56	1	0	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→3"""	"""s2:8→1"""
15	1	23	56	1	0	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→4"""	"""s2:8→1"""
15	1	23	56	1	0	0	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→5"""	"""s2:8→1"""
15	1	22	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→0, 15→0"""	"""s2:8→1"""
15	1	20	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→0, 15→1"""	"""s2:8→1"""
15	1	20	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→1, 15→2"""	"""s2:8→1"""
15	1	23	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→1, 15→0"""	"""s2:8→1"""
15	1	19	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→0, 15→2"""	"""s2:8→1"""
15	1	19	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→0, 15→3"""	"""s2:8→1"""
15	1	19	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→0, 15→4"""	"""s2:8→1"""
15	1	19	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→1, 15→3"""	"""s2:8→1"""
15	1	19	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→0, 15→5"""	"""s2:8→1"""
15	1	19	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→1, 15→4"""	"""s2:8→1"""
15	1	21	171	1	0	0	0	0	0	1	0	"""s1:1→1, 15→0 / s2:1→1, 15→1"""	"""s2:8→1"""
15	1	21	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→0"""	"""s2:8→1"""
15	1	19	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→1"""	"""s2:8→1"""
15	1	19	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→2"""	"""s2:8→1"""
15	1	19	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→4"""	"""s2:8→1"""
15	1	22	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→0"""	"""s2:8→1"""
15	1	18	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→2"""	"""s2:8→1"""
15	1	18	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→3"""	"""s2:8→1"""
15	1	18	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→3"""	"""s2:8→1"""
15	1	18	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→4"""	"""s2:8→1"""
15	1	20	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→1"""	"""s2:8→1"""
15	1	20	199	1	0	0	0	0	1	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→5"""	"""s2:8→1"""
15	1	20	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→0"""	"""s2:8→1"""
15	1	20	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→1"""	"""s2:8→1"""
15	1	20	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→3, 15→1"""	"""s2:8→1"""
15	1	18	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→1"""	"""s2:8→1"""
15	1	18	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→2"""	"""s2:8→1"""
15	1	18	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→3"""	"""s2:8→1"""
15	1	21	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→0"""	"""s2:8→1"""
15	1	21	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→4, 15→1"""	"""s2:8→1"""
15	1	17	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→2"""	"""s2:8→1"""
15	1	17	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→3"""	"""s2:8→1"""
15	1	17	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→4"""	"""s2:8→1"""
15	1	19	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→1"""	"""s2:8→1"""
15	1	19	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→2"""	"""s2:8→1"""
15	1	19	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→3, 15→2"""	"""s2:8→1"""
15	1	22	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→0"""	"""s2:8→1"""
15	1	22	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→3, 15→0"""	"""s2:8→1"""
15	1	41	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→3"""	"""s2:8→1"""
15	1	23	226	1	0	0	0	1	0	0	0	"""s1:1→1, 15→0 / s2:1→4, 15→0"""	"""s2:8→1"""
15	1	20	148	1	0	0	0	2	0	0	0	"""s1:1→0, 15→1 / s2:1→1 / s3:1→0, 15→0"""	"""s3:8→1"""
15	1	19	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→0"""	"""s2:8→1"""
15	1	19	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→1"""	"""s2:8→1"""
15	1	19	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→3, 15→1"""	"""s2:8→1"""
15	1	19	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→3"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→0, 15→1"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→2"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→3"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→4"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→3"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→1"""	"""s2:8→1"""
15	1	17	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→1, 15→1"""	"""s2:8→1"""
15	1	20	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→0"""	"""s2:8→1"""
15	1	20	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→4, 15→1"""	"""s2:8→1"""
15	1	18	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→1, 15→1"""	"""s2:8→1"""
15	1	18	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→2"""	"""s2:8→1"""
15	1	18	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→3, 15→2"""	"""s2:8→1"""
15	1	18	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→2"""	"""s2:8→1"""
15	1	21	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→2, 15→0"""	"""s2:8→1"""
15	1	21	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→3, 15→0"""	"""s2:8→1"""
15	1	22	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→4, 15→0"""	"""s2:8→1"""
15	1	22	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→0 / s2:1→5, 15→0"""	"""s2:8→1"""
15	1	27	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→4"""	"""s2:8→1"""
15	1	145	252	1	0	0	1	0	0	0	0	"""s1:1→1, 15→1 / s2:1→0, 15→5"""	"""s2:8→1"""
15	1	22	119	1	0	0	1	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→0"""	"""s3:8→1"""
15	1	21	147	1	0	0	1	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→0"""	"""s3:8→1"""
15	1	20	174	1	0	0	1	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→0"""	"""s3:8→1"""
15	1	20	174	1	0	0	1	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→1"""	"""s3:8→1"""
15	1	180	174	1	0	0	1	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→1, 15→0"""	"""s3:8→1"""
15	1	28	174	1	0	0	1	1	0	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→2"""	"""s3:8→1"""
15	1	19	200	1	0	0	2	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1 / s3:1→0, 15→0"""	"""s3:8→1"""
15	1	18	200	1	0	0	2	0	0	0	0	"""s1:1→0, 15→1 / s2:1→1 / s3:1→1, 15→1"""	"""s3:8→1"""
15	1	134	28	1	0	1	0	0	0	0	1	"""s1:1→1, 15→0 / s2:15→1 / s3:15→0"""	"""s3:8→1"""
15	1	189	143	1	0	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→0"""	"""s3:8→1"""
15	1	20	143	1	0	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→1"""	"""s3:8→1"""
15	1	20	143	1	0	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→2"""	"""s3:8→1"""
15	1	20	143	1	0	1	0	0	0	1	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→3"""	"""s3:8→1"""
15	1	20	171	1	0	1	0	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→2"""	"""s3:8→1"""
15	1	19	171	1	0	1	0	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→1"""	"""s3:8→1"""
15	1	21	171	1	0	1	0	0	1	0	0	"""s1:1→1, 15→0 / s2:15→1 / s3:1→0, 15→3"""	"""s3:8→1"""
