"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
89	20	90	211	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
89	20	96	78	0	0	0	0	0	0	1	1	"""s1:1→1 / s2:89→1"""	""""""
89	20	91	193	0	0	0	0	0	0	2	0	"""s1:1→0, 89→1 / s2:1→1"""	""""""
89	20	95	106	0	0	0	0	0	1	0	1	"""s1:1→1 / s2:89→1"""	""""""
89	20	91	221	0	0	0	0	0	1	1	0	"""s1:1→1, 89→0 / s2:89→1"""	""""""
89	20	91	221	0	0	0	0	0	1	1	0	"""s1:1→0, 89→1 / s2:1→1"""	""""""
89	20	92	249	0	0	0	0	0	2	0	0	"""s1:1→0, 89→1 / s2:1→1"""	""""""
89	20	93	133	0	0	0	0	1	0	0	1	"""s1:1→1 / s2:89→1"""	""""""
89	20	93	248	0	0	0	0	1	0	1	0	"""s1:1→1, 89→0 / s2:89→1"""	""""""
89	20	93	248	0	0	0	0	1	0	1	0	"""s1:1→0, 89→1 / s2:1→1"""	""""""
89	20	92	159	0	0	0	1	0	0	0	1	"""s1:1→1 / s2:89→1"""	""""""
89	20	92	183	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:89→1"""	""""""
89	20	91	203	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:89→1"""	""""""
89	21	91	258	0	0	0	0	0	0	1	1	"""s1:89→1 / s2:1→1"""	""""""
89	24	91	241	0	1	0	0	0	0	1	0	"""s1:89→1 / s2:1→1, 2→0"""	""""""
89	24	90	249	0	0	0	0	0	0	1	0	"""s1:89→1"""	""""""
89	35	90	249	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
89	35	91	240	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:88→0"""	"""s2:89→1"""
89	36	90	248	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
89	37	96	246	0	0	0	1	1	0	0	0	"""s1:89→1 / s2:1→1"""	""""""
89	41	90	248	0	0	0	0	0	0	1	0	"""s1:89→1"""	""""""
89	41	92	240	0	1	0	0	0	0	1	0	"""s1:89→1 / s2:1→1"""	""""""
