"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
110	4	110	223	0	0	0	0	0	0	0	1	"""s1:110→1"""	""
110	6	110	165	0	0	0	0	1	0	0	1	"""s1:1→1 / s2:110→1"""	""
110	6	110	191	0	0	0	1	0	0	0	1	"""s1:1→1 / s2:110→1"""	""
110	6	110	215	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:110→1"""	""
110	6	110	235	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:110→1"""	""
110	6	110	243	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
110	6	112	226	1	2	0	0	0	0	0	1	"{""s1:1→1 / s2:110→1 / s3:110→1 / s4:110→1"", ""s1:1→1 / s2:110→1 / s3:110→1 / s4:110→1""}"	"{""s4:112→1"", ""s4:113→1""}"
110	6	112	227	0	2	0	0	0	0	0	1	"{""s1:1→1 / s2:110→1 / s3:110→1"", ""s1:1→1 / s2:110→1 / s3:110→2"", ""s1:1→1 / s2:110→1 / s3:110→3""}"	""
110	6	112	232	2	1	0	0	0	0	0	1	"{""s1:1→1 / s2:110→1 / s3:110→1 / s4:110→1"", ""s1:1→1 / s2:110→1 / s3:110→1 / s4:110→2""}"	"{""s3:112→1 / s4:112→1"", ""s3:112→1 / s4:112→1""}"
110	6	112	234	1	1	0	0	0	0	0	1	"{""s1:1→1 / s2:110→1 / s3:110→1"", ""s1:1→1 / s2:110→1 / s3:110→2"", ""s1:1→1 / s2:110→1 / s3:110→3"", ""s1:1→1 / s2:110→1 / s3:110→4"", ""s1:1→1 / s2:110→1 / s3:110→5"", ""s1:1→1 / s2:110→2 / s3:110→1""}"	"{""s3:112→1"", ""s3:112→1"", ""s3:112→1"", ""s3:112→1"", ""s3:112→1"", ""s3:112→1""}"
110	6	112	235	0	1	0	0	0	0	0	1	"{""s1:1→1 / s2:110→2"", ""s1:1→1 / s2:110→3"", ""s1:1→1 / s2:110→4"", ""s1:1→1 / s2:110→5""}"	""
110	6	113	207	0	1	1	0	0	0	0	1	"""s1:1→1 / s2:110→1 / s3:110→1"""	""
110	6	113	219	0	3	0	0	0	0	0	1	"""s1:1→1 / s2:110→1 / s3:110→1 / s4:110→1"""	""
110	7	110	214	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:∅"""	"""s2:110→1"""
110	7	110	223	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
110	8	110	223	0	0	0	0	0	0	0	1	"""s1:1→1"""	""
