"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
63	1	64	237	0	0	0	1	0	0	0	0	"{""s1:1→1, 63→0"", ""s1:1→1, 63→1""}"	"{"""", """"}"
63	1	64	261	0	0	1	0	0	0	0	0	"{""s1:1→0, 63→1"", ""s1:1→1, 63→1""}"	"{"""", """"}"
63	1	65	209	0	0	1	1	0	0	0	0	"""s1:1→1, 63→0 / s2:63→1"""	""""""
63	1	65	229	0	1	0	1	0	0	0	0	"""s1:1→1, 63→0 / s2:63→1"""	""""""
63	1	65	233	0	0	2	0	0	0	0	0	"""s1:1→0, 63→1 / s2:1→1"""	""""""
63	1	65	273	0	2	0	0	0	0	0	0	"{""s1:1→0, 63→1 / s2:1→1, 63→1"", ""s1:1→0, 63→1 / s2:1→2, 63→2"", ""s1:1→0, 63→1 / s2:1→3, 63→2"", ""s1:1→1, 63→1 / s2:1→1, 63→1"", ""s1:1→1, 63→1 / s2:1→1, 63→2"", ""s1:1→1, 63→1 / s2:1→2, 63→2""}"	"{"""", """", """", """", """", """"}"
63	1	66	185	0	0	0	2	0	0	0	0	"""s1:1→0, 63→1 / s2:1→1"""	""""""
63	1	66	273	0	2	0	0	0	0	0	0	"""s1:1→0, 63→1 / s2:1→1, 63→2"""	""""""
63	1	69	273	0	2	0	0	0	0	0	0	"""s1:1→0, 63→1 / s2:1→0, 63→1"""	""""""
63	1	70	273	0	2	0	0	0	0	0	0	"""s1:1→1, 63→0 / s2:1→1, 63→0"""	""""""
63	1	72	273	0	2	0	0	0	0	0	0	"""s1:1→0, 63→1 / s2:1→0, 63→2"""	""""""
63	2	64	104	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
63	2	64	219	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
63	2	64	247	0	0	0	0	0	1	0	0	"""s1:1→1"""	""""""
63	2	65	210	0	1	0	0	0	0	1	0	"""s1:1→1 / s2:∅"""	"""s2:63→1"""
63	2	65	238	0	1	0	0	0	1	0	0	"""s1:1→1 / s2:∅"""	"""s2:63→1"""
63	2	69	95	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:∅"""	"""s2:63→1"""
63	2	72	266	0	1	0	0	1	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
63	3	64	229	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
63	3	64	253	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
63	3	64	273	0	1	0	0	0	0	0	0	"{""s1:1→1, 62→0"", ""s1:1→2, 62→1"", ""s1:1→3, 62→1"", ""s1:1→3, 62→2"", ""s1:1→4, 62→1""}"	"{"""", """", """", """", """"}"
63	3	65	265	0	2	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→2, 62→1"""	""""""
63	3	65	272	1	1	0	0	0	0	0	0	"{""s1:1→1, 62→0 / s2:1→1, 62→0"", ""s1:1→1, 62→0 / s2:1→2, 62→1"", ""s1:1→1, 62→0 / s2:1→2, 62→1"", ""s1:1→1, 62→0 / s2:1→3, 62→1"", ""s1:1→1, 62→0 / s2:1→3, 62→1"", ""s1:1→1, 62→0 / s2:1→3, 62→2"", ""s1:1→1, 62→0 / s2:1→4, 62→1"", ""s1:1→1, 62→1 / s2:1→1, 62→0"", ""s1:1→2, 62→1 / s2:1→0, 62→0"", ""s1:1→2, 62→1 / s2:1→1, 62→0"", ""s1:1→3, 62→1 / s2:1→0, 62→0"", ""s1:1→3, 62→1 / s2:1→1, 62→0""}"	"{""s2:63→1"", ""s2:63→1"", ""s2:64→1"", ""s2:63→1"", ""s2:64→1"", ""s2:64→1"", ""s2:63→1"", ""s2:63→1"", ""s2:63→1"", ""s2:63→1"", ""s2:63→1"", ""s2:63→1""}"
63	3	65	273	0	1	0	0	0	0	0	0	"{""s1:1→1, 62→1"", ""s1:1→2, 62→2""}"	"{"""", """"}"
63	3	66	252	1	0	1	0	0	0	0	0	"""s1:1→1 / s2:1→1, 62→0"""	"""s2:63→1"""
63	3	66	270	2	1	0	0	0	0	0	0	"{""s1:1→1, 62→0 / s2:1→1, 62→0 / s3:1→1, 62→0"", ""s1:1→1, 62→0 / s2:1→1, 62→0 / s3:1→3, 62→1"", ""s1:1→1, 62→0 / s2:1→1, 62→0 / s3:1→4, 62→1""}"	"{""s2:63→1 / s3:63→1"", ""s2:63→1 / s3:63→1"", ""s2:63→1 / s3:63→1""}"
63	3	66	272	1	1	0	0	0	0	0	0	"{""s1:1→1, 62→0 / s2:1→2, 62→0"", ""s1:1→1, 62→0 / s2:1→4, 62→1"", ""s1:1→1, 62→1 / s2:1→0, 62→0""}"	"{""s2:63→1"", ""s2:64→1"", ""s2:63→1""}"
63	3	66	273	0	1	0	0	0	0	0	0	"""s1:1→1, 62→2"""	""""""
63	3	67	228	1	0	0	1	0	0	0	0	"""s1:1→1 / s2:62→0"""	"""s2:63→1"""
63	3	67	270	2	1	0	0	0	0	0	0	"{""s1:1→1, 62→0 / s2:1→1, 62→0 / s3:1→2, 62→0"", ""s1:1→1, 62→0 / s2:1→2, 62→0 / s3:1→2, 62→0""}"	"{""s2:63→1 / s3:63→1"", ""s2:63→1 / s3:63→1""}"
63	3	67	272	1	1	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→3, 62→0"""	"""s2:63→1"""
63	3	68	272	1	1	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→4, 62→0"""	"""s2:63→1"""
63	3	69	272	1	1	0	0	0	0	0	0	"{""s1:1→0, 62→1 / s2:1→0, 62→0"", ""s1:1→1, 62→0 / s2:1→5, 62→0""}"	"{""s2:63→1"", ""s2:63→1""}"
63	3	69	273	0	1	0	0	0	0	0	0	"{""s1:1→0, 62→1"", ""s1:1→0, 62→2""}"	"{"""", """"}"
63	3	70	265	0	2	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→1, 62→0"""	""""""
63	3	70	272	1	1	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→1, 62→0"""	"""s2:64→1"""
63	3	70	273	0	1	0	0	0	0	0	0	"""s1:1→2, 62→0"""	""""""
63	3	71	272	1	1	0	0	0	0	0	0	"""s1:1→2, 62→0 / s2:1→4, 62→0"""	"""s2:63→1"""
63	3	72	265	0	2	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→2, 62→0"""	""""""
63	3	72	272	1	1	0	0	0	0	0	0	"{""s1:1→1, 62→0 / s2:1→2, 62→0"", ""s1:1→1, 62→0 / s2:1→3, 62→0"", ""s1:1→1, 62→0 / s2:1→4, 62→0"", ""s1:1→1, 62→0 / s2:1→5, 62→0"", ""s1:1→2, 62→0 / s2:1→3, 62→0""}"	"{""s2:64→1"", ""s2:64→1"", ""s2:64→1"", ""s2:64→1"", ""s2:63→1""}"
63	3	72	273	0	1	0	0	0	0	0	0	"{""s1:1→3, 62→0"", ""s1:1→4, 62→0"", ""s1:1→5, 62→0""}"	"{"""", """", """"}"
63	3	79	264	1	2	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→1, 62→0 / s3:1→1, 62→0"""	"""s3:63→1"""
63	3	80	272	1	1	0	0	0	0	0	0	"""s1:1→2, 62→0 / s2:1→2, 62→0"""	"""s2:63→1"""
63	3	84	270	2	1	0	0	0	0	0	0	"""s1:1→1, 62→0 / s2:1→1, 62→0 / s3:1→3, 62→0"""	"""s2:63→1 / s3:63→1"""
63	4	64	228	0	0	0	1	0	0	0	0	"""s1:1→1"""	""""""
63	4	64	252	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
