"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
49	1	50	149	0	0	0	0	0	0	0	1	"""s1:1→1, 49→0"""	""""""
49	1	50	264	0	0	0	0	0	0	1	0	"{""s1:1→1, 49→0"", ""s1:1→1, 49→1""}"	"{"""", """"}"
49	1	51	186	0	0	0	0	1	0	1	0	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	51	212	0	0	0	1	0	0	1	0	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	51	214	0	0	0	0	1	1	0	0	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	51	236	0	0	1	0	0	0	1	0	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	51	240	0	0	0	1	0	1	0	0	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	52	141	0	1	0	0	0	0	0	1	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	52	159	0	0	0	0	0	1	1	0	"""s1:1→1, 49→0 / s2:49→1"""	""""""
49	1	52	186	0	0	0	0	1	0	1	0	"""s1:1→0, 49→1 / s2:1→1"""	""""""
49	1	52	187	0	0	0	0	0	2	0	0	"""s1:1→0, 49→1 / s2:1→1"""	""""""
49	1	53	121	0	0	1	0	0	0	0	1	"""s1:1→0, 49→1 / s2:1→1"""	""""""
49	1	53	141	0	1	0	0	0	0	0	1	"""s1:1→0, 49→1 / s2:1→1"""	""""""
49	1	53	149	0	0	0	0	0	0	0	1	"""s1:1→1, 49→1"""	""""""
49	1	53	240	0	0	0	1	0	1	0	0	"""s1:1→0, 49→1 / s2:1→1"""	""""""
49	1	53	241	0	0	0	0	2	0	0	0	"""s1:1→0, 49→1 / s2:1→1"""	""""""
49	1	54	121	0	0	1	0	0	0	0	1	"""s1:1→1, 49→0 / s2:49→1"""	""""""
