"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
62	17	65	249	0	2	1	0	1	0	0	0	"s1:62→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
62	17	65	256	1	1	1	0	1	0	0	0	"s1:62→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s4:65→1"
62	17	65	269	0	3	0	0	1	0	0	0	"{s1:62→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:62→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:62→1 / s2:1→1 / s3:1→1 / s4:1→3}"	""
62	17	66	221	1	2	0	0	0	0	1	0	"{s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1, s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1}"	"{s4:64→1, s4:65→1}"
62	17	66	227	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1, s1:1→1 / s2:62→1 / s3:62→1 / s4:62→2}"	"{s3:64→1 / s4:64→1, s3:64→1 / s4:64→1}"
62	17	67	214	0	3	0	0	0	0	1	0	"s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1"	""
62	17	68	112	2	1	0	0	0	0	0	1	"{s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1, s1:1→1 / s2:62→1 / s3:62→1 / s4:62→2}"	"{s3:64→1 / s4:64→1, s3:64→1 / s4:64→1}"
62	17	69	99	0	3	0	0	0	0	0	1	"s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1"	""
62	17	69	106	1	2	0	0	0	0	0	1	"{s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1, s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1}"	"{s4:64→1, s4:65→1}"
62	17	79	242	0	3	0	0	0	1	0	0	"s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1"	""
62	17	80	249	1	2	0	0	0	1	0	0	"{s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1, s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1}"	"{s4:64→1, s4:65→1}"
62	17	80	255	2	1	0	0	0	1	0	0	"s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1"	"s3:64→1 / s4:64→1"
62	17	81	255	2	1	0	0	0	1	0	0	"s1:1→1 / s2:62→1 / s3:62→1 / s4:62→2"	"s3:64→1 / s4:64→1"
62	17	190	269	0	3	0	0	1	0	0	0	"s1:1→1 / s2:62→1 / s3:62→1 / s4:62→1"	""
62	22	66	219	1	2	0	0	1	0	0	0	"s1:1→1 / s2:62→1 / s3:62→1"	"s4:61→1"
62	22	66	226	2	1	0	0	1	0	0	0	"{s1:1→1 / s2:62→1 / s3:62→1, s1:1→1 / s2:62→1 / s3:62→2}"	"{s3:64→1 / s4:61→1, s3:64→1 / s4:61→1}"
62	22	67	246	1	2	0	1	0	0	0	0	"{s1:62→1 / s2:1→1 / s3:1→1, s1:62→1 / s2:1→1 / s3:1→1 / s4:1→1}"	"{s4:2→1, s4:2→1}"
