"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
62	3	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	68	260	1	0	0	0	0	0	0	0
62	5	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	68	260	1	0	0	0	0	0	0	0
62	6	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	68	260	1	0	0	0	0	0	0	0
62	15	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	69	208	1	0	0	0	0	0	0	0
62	17	"4 e8+e6+5 f4+2 su(3)+9(g2+su(2))"	"5 e8+e6+5 f4+2 su(3)+10(g2+su(2))"	71	114	1	1	0	0	0	0	0	1
62	17	"4 e8+e6+5 f4+2 su(3)+9(g2+su(2))"	"5 e8+e6+5 f4+3 su(3)+9(g2+su(2))"	71	115	0	1	0	0	0	0	0	1
62	23	"4 e8+e7+6 f4+su(3)+9(g2+su(2))"	"4 e8+e7+6 f4+10(g2+su(2))"	68	271	1	0	0	0	0	0	0	0
62	27	"4 e8+e7+6 f4+su(3)+9(g2+su(2))"	"4 e8+e7+6 f4+10(g2+su(2))"	68	271	1	0	0	0	0	0	0	0
62	29	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	69	208	1	0	0	0	0	0	0	0
62	31	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	68	260	1	0	0	0	0	0	0	0
62	33	"4 e8+e7+6 f4+su(3)+9(g2+su(2))"	"4 e8+e7+6 f4+10(g2+su(2))"	68	271	1	0	0	0	0	0	0	0
62	35	"4 e8+e7+6 f4+su(3)+9(g2+su(2))"	"4 e8+e7+6 f4+10(g2+su(2))"	68	271	1	0	0	0	0	0	0	0
