"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
62	1	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+so(8)+9(g2+su(2))"	62	241	0	0	1	0	0	0	0	0	"s1:1→1"	""
62	1	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+su(3)+9(g2+su(2))"	62	261	0	1	0	0	0	0	0	0	"s1:1→1"	""
62	1	"5 e8+4 f5+9(g2+su(2))"	"5 e8+5 f5+9(g2+su(2))"	62	217	0	0	0	1	0	0	0	0	"s1:1→1"	""
62	2	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+so(8)+9(g2+su(2))"	62	241	0	0	1	0	0	0	0	0	"s1:1→1"	""
62	2	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+su(3)+9(g2+su(2))"	62	261	0	1	0	0	0	0	0	0	"s1:1→1"	""
62	2	"5 e8+4 f5+9(g2+su(2))"	"5 e8+5 f5+9(g2+su(2))"	62	217	0	0	0	1	0	0	0	0	"s1:1→1"	""
62	3	"5 e8+4 f5+su(3)+9(g2+su(2))"	"5 e8+4 f5+10(g2+su(2))"	62	260	1	0	0	0	0	0	0	0	""	"s1:1→1"
62	4	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+10(g2+su(2))"	62	260	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1}"	"{s1:56→1, s1:62→1, s1:56→1, s1:62→1}"
62	4	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+so(8)+9(g2+su(2))"	62	241	0	0	1	0	0	0	0	0	"s1:1→1"	""
62	4	"5 e8+4 f5+9(g2+su(2))"	"5 e8+4 f5+su(3)+9(g2+su(2))"	62	261	0	1	0	0	0	0	0	0	"s1:1→1"	""
62	4	"5 e8+4 f5+9(g2+su(2))"	"5 e8+5 f5+9(g2+su(2))"	62	217	0	0	0	1	0	0	0	0	"s1:1→1"	""
62	5	"5 e8+4 f5+su(3)+9(g2+su(2))"	"5 e8+4 f5+10(g2+su(2))"	62	260	1	0	0	0	0	0	0	0	""	"s1:1→1"
62	6	"5 e8+4 f5+su(3)+9(g2+su(2))"	"5 e8+4 f5+10(g2+su(2))"	62	260	1	0	0	0	0	0	0	0	""	"s1:62→1"
62	6	"5 e8+4 f5+su(3)+9(g2+su(2))"	"5 e8+4 f5+su(3)+10(g2+su(2))"	62	252	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
