"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+so(8)+6(g2+su(2))"	33	223	1	0	1	0	0	0	0	0	"[""s1:1->1""]"	"[""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+su(3)+6(g2+su(2))"	34	243	1	1	0	0	0	0	0	0	"[""s1:1->1, 30->1 / s2:1->1"",""s1:1->1, 30->1 / s2:1->1"",""s1:1->2, 30->1""]"	"[""s2:33->1"",""s2:34->1"",""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	34	199	1	0	0	1	0	0	0	0	"[""s1:1->1""]"	"[""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	37	166	0	1	0	0	1	0	0	0	"[""s1:1->1 / s2:30->1""]"	"[""""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	35	173	1	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	37	173	1	0	0	0	1	0	0	0	"[""s1:1->1 / s2:1->1, 30->1"",""s1:1->1 / s2:1->1, 30->2"",""s1:1->1 / s2:1->1, 30->3"",""s1:1->1 / s2:1->1, 30->4""]"	"[""s2:33->1"",""s2:33->1"",""s2:33->1"",""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	38	173	1	0	0	0	1	0	0	0	"[""s1:1->1 / s2:1->1"",""s1:1->1 / s2:30->1""]"	"[""s2:33->1"",""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	40	173	1	0	0	0	1	0	0	0	"[""s1:1->1 / s2:30->2""]"	"[""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	41	173	1	0	0	0	1	0	0	0	"[""s1:1->1 / s2:30->3"",""s1:1->1 / s2:30->4"",""s1:1->1 / s2:30->5""]"	"[""s2:33->1"",""s2:33->1"",""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+2 su(3)+5(g2+su(2))"	38	139	0	1	0	0	0	1	0	0	"[""s1:1->1 / s2:30->1""]"	"[""""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+2 su(3)+5(g2+su(2))"	39	111	0	1	0	0	0	0	1	0	"[""s1:1->1 / s2:30->1""]"	"[""""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	36	146	1	0	0	0	0	1	0	0	"[""s1:1->1""]"	"[""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	146	1	0	0	0	0	1	0	0	"[""s1:1->1 / s2:30->1"",""s1:1->1 / s2:30->2"",""s1:1->1 / s2:30->3"",""s1:1->1 / s2:30->4"",""s1:1->1 / s2:30->5""]"	"[""s2:33->1"",""s2:33->1"",""s2:33->1"",""s2:33->1"",""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	37	118	1	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:33->1""]"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	118	1	0	0	0	0	0	1	0	"[""s1:1->1 / s2:30->1"",""s1:1->1 / s2:30->2"",""s1:1->1 / s2:30->3"",""s1:1->1 / s2:30->4"",""s1:1->1 / s2:30->5""]"	"[""s2:33->1"",""s2:33->1"",""s2:33->1"",""s2:33->1"",""s2:33->1""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+3 f4+2 su(3)+5(g2+su(2))"	34	244	0	2	0	0	0	0	0	0	"[""s1:1->1, 33->1 / s2:1->1, 31->1"",""s1:1->1 / s2:1->1, 31->1, 33->1"",""s1:31->1 / s2:1->1, 33->1"",""s1:33->1 / s2:1->1, 31->1""]"	"["""","""","""",""""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	33	251	1	1	0	0	0	0	0	0	"[""s1:1->1 / s2:31->1"",""s1:1->1 / s2:33->1"",""s1:31->1 / s2:1->1"",""s1:33->1 / s2:1->1""]"	"[""s2:34->1"",""s2:34->1"",""s2:34->1"",""s2:34->1""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+3 f4+so(8)+su(3)+5(g2+su(2))"	33	224	0	1	1	0	0	0	0	0	"[""s1:1->1 / s2:31->1"",""s1:1->1 / s2:33->1""]"	"["""",""""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	34	200	0	1	0	1	0	0	0	0	"[""s1:1->1 / s2:31->1"",""s1:1->1 / s2:33->1""]"	"["""",""""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	35	174	0	1	0	0	1	0	0	0	"[""s1:1->1 / s2:31->1"",""s1:1->1 / s2:33->1""]"	"["""",""""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+su(3)+5(g2+su(2))"	36	147	0	1	0	0	0	1	0	0	"[""s1:1->1 / s2:31->1"",""s1:1->1 / s2:33->1""]"	"["""",""""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+su(3)+5(g2+su(2))"	38	147	0	1	0	0	0	1	0	0	"[""s1:1->1 / s2:31->1, 33->1""]"	"[""""]"
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+5(g2+su(2))"	37	119	0	1	0	0	0	0	1	0	"[""s1:1->1 / s2:31->1"",""s1:1->1 / s2:33->1""]"	"["""",""""]"
