"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
33	4	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+3 su(3)+5(g2+su(2))"	43	158	1	2	0	0	1	0	0	0	"[""s1:1->1 / s2:33->1 / s3:33->1"",""s1:33->1 / s2:1->1 / s3:1->1""]"	"[""s4:32->1"",""s4:2->1""]"
33	7	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+6(g2+su(2))"	36	191	2	2	0	0	0	0	0	0	"[""s1:33->1 / s2:1->1 / s3:2->1 / s4:2->2"",""s1:33->1 / s2:2->1 / s3:1->1 / s4:1->2""]"	"[""s3:34->1 / s4:30->1"",""s3:34->1 / s4:30->1""]"
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+2 su(3)+5(g2+su(2))+so(7)+2 su(2)"	44	152	1	3	0	0	0	0	0	0	"[""s2:1->1 / s3:1->1 / s4:1->1""]"	"[""s1:33->1 / s4:34->1""]"
33	33	"2 e8+e6+3 f4+su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+su(3)+6(g2+su(2))"	37	165	2	2	0	0	0	0	0	0	"[""s1:2->1 / s2:1->1 / s3:33->1 / s4:33->1"",""s1:2->1 / s2:1->1 / s3:33->1 / s4:33->1""]"	"[""s3:34->1 / s4:35->1"",""s3:35->1 / s4:34->1""]"
33	48	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7+2 f4+5(g2+su(2))+2(so(7)+2 su(2))"	39	157	3	1	0	0	0	0	0	0	"[""s4:32->1""]"	"[""s1:1->1 / s2:33->1 / s3:33->1 / s4:34->1""]"
33	48	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7+2 f4+5(g2+su(2))+2(so(7)+2 su(2))"	40	157	3	1	0	0	0	0	0	0	"[""s4:32->2""]"	"[""s1:1->1 / s2:33->1 / s3:33->1 / s4:34->1""]"
33	57	"3 e7+2 f4+4(g2+su(2))+2(so(7)+2 su(2))"	"e8+3 e7+2 f4+3 su(3)+4(g2+su(2))+2(so(7)+2 su(2))"	42	124	0	3	0	0	0	0	0	1	"[""s1:1->1 / s2:33->1 / s3:33->1 / s4:33->1"",""s1:33->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"["""",""""]"
33	57	"3 e7+2 f4+4(g2+su(2))+2(so(7)+2 su(2))"	"e8+3 e7+2 f4+3 su(3)+4(g2+su(2))+2(so(7)+2 su(2))"	47	124	0	3	0	0	0	0	0	1	"[""s1:1->1 / s2:33->1 / s3:33->1 / s4:33->2"",""s1:33->1 / s2:1->1 / s3:1->1 / s4:1->2""]"	"["""",""""]"
33	57	"3 e7+2 f4+4(g2+su(2))+2(so(7)+2 su(2))"	"e8+3 e7+2 f4+3 su(3)+4(g2+su(2))+2(so(7)+2 su(2))"	54	124	0	3	0	0	0	0	0	1	"[""s1:1->1 / s2:33->1 / s3:33->1 / s4:33->3"",""s1:33->1 / s2:1->1 / s3:1->1 / s4:1->3""]"	"["""",""""]"
33	57	"3 e7+2 f4+4(g2+su(2))+2(so(7)+2 su(2))"	"e8+3 e7+2 f4+4(g2+su(2))+3(so(7)+2 su(2))"	49	137	2	1	0	0	0	0	0	1	"[""s1:1->1 / s2:33->1 / s3:33->1 / s4:33->1"",""s1:33->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"[""s3:35->1 / s4:35->1"",""s3:35->1 / s4:35->1""]"
