"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
6	1	"su(3)+g2+su(2)"	"2 e6+su(3)+so(7)+2 su(2)"	16	-1	1	0	0	0	2	0	0	0
6	1	"su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	14	52	1	0	0	2	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2 f4+su(3)+so(7)+2 su(2)"	14	51	1	0	0	2	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	11	156	1	0	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	12	156	1	0	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	13	156	1	0	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	14	156	1	0	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	11	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	12	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	13	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	14	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	15	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	16	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	17	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	18	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	19	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	20	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	21	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	23	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	24	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	25	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	26	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	27	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	28	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	29	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	30	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	31	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	32	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	35	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	36	145	3	1	0	0	0	0	0	0
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	37	145	3	1	0	0	0	0	0	0
