"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
6	1	6	24	0	0	0	0	0	0	1	0	"s1:6→1"	""
6	1	6	52	0	0	0	0	0	1	0	0	"s1:6→1"	""
6	1	6	79	0	0	0	0	1	0	0	0	"{s1:1→1, s1:6→1}"	""
6	1	6	105	0	0	0	1	0	0	0	0	"{s1:1→1, s1:6→1}"	""
6	1	6	129	0	0	1	0	0	0	0	0	"{s1:1→1, s1:6→1}"	""
6	1	6	149	0	1	0	0	0	0	0	0	"{s1:1→1, s1:6→1}"	""
6	1	6	155	1	0	0	0	0	0	0	0	""	"s1:4→1"
6	1	6	156	1	0	0	0	0	0	0	0	""	"s1:2→1"
6	1	9	149	0	1	0	0	0	0	0	0	"s1:1→1, 6→1"	""
6	1	9	156	1	0	0	0	0	0	0	0	"s1:6→1"	"s1:2→1"
6	1	10	129	0	0	1	0	0	0	0	0	"s1:1→1, 6→1"	""
6	1	10	155	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 3→1, 6→2, s1:1→1, 6→1, s1:1→1, 6→2, s1:1→2, 3→1, 6→2, s1:1→2, 6→1, s1:1→2, 6→2, s1:1→2, 6→3, s1:1→3, 6→2, s1:6→1}"	"{s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1}"
6	1	10	156	1	0	0	0	0	0	0	0	"{s1:1→1, 3→1, 6→2, s1:1→1, 3→1, 6→3, s1:1→1, 6→1, s1:1→1, 6→2, s1:1→2, 3→1, 6→2, s1:1→2, 6→2, s1:1→2, 6→3}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1}"
6	1	11	105	0	0	0	1	0	0	0	0	"s1:1→1, 6→1"	""
6	1	11	149	0	1	0	0	0	0	0	0	"{s1:1→1, 3→1, 6→1, s1:1→1, 3→1, 6→2, s1:1→1, 3→1, 6→3, s1:1→1, 3→2, 6→1, s1:1→1, 3→2, 6→2, s1:1→1, 6→2, s1:1→2, 3→1, 6→1, s1:1→2, 3→1, 6→2, s1:1→2, 3→2, 6→1, s1:1→2, 6→1, s1:1→2, 6→2, s1:1→2, 6→3, s1:1→3, 3→1, 6→1, s1:1→3, 6→2, s1:3→1, s1:3→1, 6→1, s1:3→1, 6→2, s1:3→2, 6→2, s1:3→2, 6→3}"	""
