"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+2(so(7)+2 su(2))"	13	134	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s5:3->1, 6->1 / s6:6->1 / s7:6->1"",""s1:6->1 / s2:1->1 / s3:6->1 / s5:6->1 / s6:6->1 / s7:1->1, 6->1""]"	"[""s3:8->1 / s4:4->1 / s5:7->1 / s6:2->1 / s7:2->1"",""s3:8->1 / s4:4->1 / s5:2->1 / s6:2->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+2(so(7)+2 su(2))"	14	134	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s4:3->1 / s7:1->1""]"	"[""s3:4->1 / s4:8->1 / s5:2->1 / s6:2->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+2(so(7)+2 su(2))"	20	134	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s4:6->1 / s6:6->1 / s7:1->1, 6->1""]"	"[""s3:8->1 / s4:8->1 / s5:4->1 / s6:2->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	13	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1, 6->1 / s6:1->1 / s7:1->1"",""s1:6->1 / s2:1->1, 6->1 / s6:1->1 / s7:1->1, 3->1, 6->1"",""s1:6->1 / s2:1->1, 6->1 / s6:1->1 / s7:1->2, 3->1, 6->1"",""s1:6->1 / s2:1->1, 6->1 / s6:1->1 / s7:1->2, 3->1, 6->2"",""s1:6->1 / s2:1->1, 6->1 / s6:1->1 / s7:1->2, 6->1"",""s1:6->1 / s2:1->1 / s3:6->1 / s5:3->1, 6->2 / s6:6->1 / s7:6->1"",""s1:6->1 / s2:1->1 / s3:6->1 / s5:6->1 / s6:6->1 / s7:1->1, 3->1, 6->3"",""s1:6->1 / s2:1->1 / s3:6->1 / s5:6->1 / s6:6->1 / s7:1->1, 6->2"",""s1:6->1 / s2:1->1 / s4:3->1, 6->2 / s5:6->1 / s6:6->1 / s7:1->1, 6->2"",""s1:6->1 / s2:1->1 / s5:6->1 / s6:1->1, 6->1 / s7:1->1, 3->1, 6->2""]"	"[""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1"",""s3:8->1 / s4:4->1 / s5:8->1 / s6:2->1 / s7:2->1"",""s3:8->1 / s4:4->1 / s5:2->1 / s6:2->1 / s7:8->1"",""s3:8->1 / s4:4->1 / s5:2->1 / s6:2->1 / s7:8->1"",""s3:4->1 / s4:8->1 / s5:2->1 / s6:2->1 / s7:8->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	14	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s6:1->1 / s7:1->1, 3->1"",""s1:6->1 / s2:1->1 / s6:1->1 / s7:1->2, 3->1, 6->1""]"	"[""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	15	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:6->1 / s6:6->1 / s7:6->1"",""s1:6->1 / s2:1->1 / s6:1->1 / s7:1->1""]"	"[""s3:8->1 / s4:8->1 / s5:4->1 / s6:2->1 / s7:2->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	17	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s4:6->1 / s6:6->1 / s7:1->1, 6->3""]"	"[""s3:8->1 / s4:8->1 / s5:4->1 / s6:2->1 / s7:2->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	19	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s4:6->1 / s6:6->1 / s7:3->1, 6->3"",""s1:6->1 / s2:1->1 / s3:6->1 / s4:6->1 / s6:6->1 / s7:6->1"",""s1:6->1 / s2:1->1 / s3:6->1 / s5:3->1, 6->3 / s6:6->1 / s7:6->1"",""s1:6->1 / s2:1->1 / s6:1->1 / s7:1->2, 6->1""]"	"[""s3:8->1 / s4:8->1 / s5:4->1 / s6:2->1 / s7:2->1"",""s3:8->1 / s4:8->1 / s5:4->1 / s6:2->1 / s7:2->1"",""s3:8->1 / s4:4->1 / s5:8->1 / s6:2->1 / s7:2->1"",""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	21	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s6:1->1 / s7:1->2, 3->1""]"	"[""s3:4->1 / s4:2->1 / s5:2->1 / s6:7->1 / s7:7->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	22	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s5:3->1, 6->2 / s6:6->1 / s7:1->1, 6->2""]"	"[""s3:8->1 / s4:4->1 / s5:8->1 / s6:2->1 / s7:2->1""]"
6	1	"su(3)+g2+su(2)"	"su(3)+3(so(7)+2 su(2))"	24	133	5	2	0	0	0	0	0	0	"[""s1:6->1 / s2:1->1 / s3:6->1 / s4:6->1 / s6:6->1 / s7:3->1, 6->4""]"	"[""s3:8->1 / s4:8->1 / s5:4->1 / s6:2->1 / s7:2->1""]"
