"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
3	1	"0"	"2 f5+g2+su(2)"	14	-26	1	1	0	2	0	0	0	0
3	1	"0"	"2(g2+su(2))"	10	69	1	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	10	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	11	69	1	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	11	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	12	69	1	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	12	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	13	69	1	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	13	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	14	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	15	69	1	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	15	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	18	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))"	51	69	2	2	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	11	58	3	3	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	11	58	4	3	0	0	0	0	0	0
3	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	12	58	3	3	0	0	0	0	0	0
3	1	"0"	"2(so(7)+2 su(2))"	10	65	4	2	0	0	0	0	0	0
3	1	"0"	"2(so(7)+2 su(2))"	11	65	4	2	0	0	0	0	0	0
3	1	"0"	"2(so(7)+2 su(2))"	12	65	4	2	0	0	0	0	0	0
3	1	"0"	"2(so(7)+2 su(2))"	17	65	4	2	0	0	0	0	0	0
3	1	"0"	"2(so(7)+2 su(2))"	93	65	4	2	0	0	0	0	0	0
3	1	"0"	"2 so(8)+2 su(3)"	12	15	0	2	2	0	0	0	0	0
3	1	"0"	"2 so(8)+g2+su(2)"	12	22	1	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+g2+su(2)"	13	22	1	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+g2+su(2)"	20	22	1	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+so(7)+2 su(2)"	12	20	2	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+so(7)+2 su(2)"	13	20	2	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+so(7)+2 su(2)"	14	20	2	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+so(7)+2 su(2)"	20	20	2	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+so(7)+2 su(2)"	132	20	2	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+su(3)"	12	23	0	1	2	0	0	0	0	0
3	1	"0"	"2 so(8)+su(3)+g2+su(2)"	12	14	1	2	2	0	0	0	0	0
3	1	"0"	"2 so(8)+su(3)+g2+su(2)"	14	14	1	2	2	0	0	0	0	0
3	1	"0"	"2 su(3)"	11	71	0	2	0	0	0	0	0	0
3	1	"0"	"2 su(3)"	12	71	0	2	0	0	0	0	0	0
3	1	"0"	"2 su(3)"	13	71	0	2	0	0	0	0	0	0
3	1	"0"	"2 su(3)+2(g2+su(2))"	11	53	1	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+2(g2+su(2))"	11	53	2	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+2(g2+su(2))"	12	53	1	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+2(g2+su(2))"	12	53	2	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+2(g2+su(2))"	14	53	1	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+2(g2+su(2))"	14	53	2	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+3(g2+su(2))"	11	44	2	5	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	11	62	0	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	11	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	12	62	0	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	12	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	13	62	0	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	13	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	14	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	15	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	17	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	18	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)"	21	62	1	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)+so(7)+2 su(2)"	11	51	2	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)+so(7)+2 su(2)"	11	51	3	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)+so(7)+2 su(2)"	12	51	2	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+g2+su(2)+so(7)+2 su(2)"	14	51	2	4	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	11	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	12	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	13	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	14	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	15	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	16	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	17	60	2	3	0	0	0	0	0	0
3	1	"0"	"2 su(3)+so(7)+2 su(2)"	37	60	2	3	0	0	0	0	0	0
3	1	"0"	"3(g2+su(2))"	11	60	2	3	0	0	0	0	0	0
3	1	"0"	"3(g2+su(2))"	11	60	3	3	0	0	0	0	0	0
3	1	"0"	"3(g2+su(2))"	12	60	2	3	0	0	0	0	0	0
3	1	"0"	"3(g2+su(2))"	12	60	3	3	0	0	0	0	0	0
3	1	"0"	"3(g2+su(2))"	13	60	2	3	0	0	0	0	0	0
3	1	"0"	"3(g2+su(2))"	14	60	2	3	0	0	0	0	0	0
