"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
90	3	"7 e8+7 f5+14(g2+su(2))"	"7 e8+e7'+7 f5+15(g2+su(2))"	90	270	0	1	0	0	0	1	0	0	"{s1:90→1, s1:90→1}"	"{s2:1→1, s2:4→1}"
90	3	"7 e8+7 f5+14(g2+su(2))"	"7 e8+e7+7 f5+15(g2+su(2))"	90	242	0	1	0	0	0	0	1	0	"{s1:90→1, s1:90→1}"	"{s2:1→1, s2:4→1}"
90	4	"7 e8+7 f5+su(3)+14(g2+su(2))"	"7 e8+9 f5+su(3)+14(g2+su(2))"	90	272	0	0	0	2	0	0	0	0	"s1:90→1 / s2:1→1"	""
90	4	"7 e8+7 f5+su(3)+14(g2+su(2))"	"7 e8+e6+7 f5+so(8)+su(3)+14(g2+su(2))"	90	270	0	0	1	0	1	0	0	0	"s1:90→1 / s2:1→1"	""
90	4	"7 e8+7 f5+su(3)+14(g2+su(2))"	"7 e8+e6+8 f5+su(3)+14(g2+su(2))"	90	246	0	0	0	1	1	0	0	0	"s1:90→1 / s2:1→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+2 e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	192	0	0	0	0	1	0	1	0	"s1:1→1 / s2:90→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e6+7 f5+so(8)+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	242	0	0	1	0	0	0	1	0	"s1:1→1 / s2:90→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e6+8 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	218	0	0	0	1	0	0	1	0	"s1:1→1 / s2:90→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+2 e6+8 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	273	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:90→1, s1:90→1 / s2:1→1}"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+3 e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	247	0	0	0	0	2	0	0	0	"s1:90→1 / s2:1→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+e7'+2 e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	220	0	0	0	0	1	1	0	0	"s1:1→1 / s2:90→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+e7'+e6+7 f5+so(8)+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	270	0	0	1	0	0	1	0	0	"s1:1→1 / s2:90→1"	""
90	27	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+e7'+e6+8 f5+2 su(3)+13(g2+su(2))+so(7)+2 su(2)"	90	246	0	0	0	1	0	1	0	0	"s1:1→1 / s2:90→1"	""
90	28	"6 e8+e7+e7'+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e7'+7 f5+15(g2+su(2))+so(7)+2 su(2)"	90	241	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:90→1"
90	28	"6 e8+e7+e7'+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+2 e7'+7 f5+15(g2+su(2))+so(7)+2 su(2)"	90	269	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:90→1"
