"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
104	3	107	199	0	2	0	0	0	0	0	1	2
104	3	107	206	1	1	0	0	0	0	0	1	5
104	3	107	207	0	1	0	0	0	0	0	1	4
104	8	107	199	0	1	0	0	0	0	0	1	2
104	8	107	206	1	0	0	0	0	0	0	1	5
104	9	107	204	1	0	0	0	0	0	0	1	3
