"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+2(g2+su(2))"	21	171	0	1	0	0	0	0	0	0	3
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+2(g2+su(2))"	24	171	0	1	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	25	162	1	2	0	0	0	0	0	0	10
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	26	162	1	2	0	0	0	0	0	0	4
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	27	162	1	2	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	29	162	1	2	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	31	162	1	2	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))"	25	178	1	0	0	0	0	0	0	0	42
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))"	26	178	1	0	0	0	0	0	0	0	11
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))"	27	178	1	0	0	0	0	0	0	0	3
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3 su(3)+2(g2+su(2))"	23	163	0	2	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3 su(3)+2(g2+su(2))"	25	163	0	2	0	0	0	0	0	0	3
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	25	169	2	1	0	0	0	0	0	0	55
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	26	169	2	1	0	0	0	0	0	0	6
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	27	169	2	1	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	24	170	1	1	0	0	0	0	0	0	4
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	25	170	1	1	0	0	0	0	0	0	53
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	26	170	1	1	0	0	0	0	0	0	23
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	27	170	1	1	0	0	0	0	0	0	6
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	28	170	1	1	0	0	0	0	0	0	4
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	29	170	1	1	0	0	0	0	0	0	10
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	25	161	2	2	0	0	0	0	0	0	6
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	26	161	2	2	0	0	0	0	0	0	2
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	31	161	2	2	0	0	0	0	0	0	4
21	2	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	25	169	1	1	0	0	0	0	0	0	12
21	2	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	10
21	2	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	28	169	1	1	0	0	0	0	0	0	6
21	2	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	29	169	1	1	0	0	0	0	0	0	6
21	2	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	21	170	0	1	0	0	0	0	0	0	2
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))"	25	178	1	0	0	0	0	0	0	0	13
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))"	26	178	1	0	0	0	0	0	0	0	5
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))"	27	178	1	0	0	0	0	0	0	0	3
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+3(g2+su(2))+so(7)+2 su(2)"	25	167	2	1	0	0	0	0	0	0	8
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	25	169	1	1	0	0	0	0	0	0	12
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	4
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	168	1	1	0	0	0	0	0	0	2
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	168	1	1	0	0	0	0	0	0	5
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	168	1	1	0	0	0	0	0	0	2
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	168	1	1	0	0	0	0	0	0	3
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	25	170	1	1	0	0	0	0	0	0	4
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+3(g2+su(2))"	26	170	1	1	0	0	0	0	0	0	2
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	26	161	1	2	0	0	0	0	0	0	2
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	27	161	1	2	0	0	0	0	0	0	2
21	4	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+3(g2+su(2))+so(7)+2 su(2)"	25	167	1	1	0	0	0	0	0	0	7
21	4	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+3(g2+su(2))+so(7)+2 su(2)"	26	167	1	1	0	0	0	0	0	0	2
21	4	"e8+3 f4+3(g2+su(2))"	"e8+3 f4+3(g2+su(2))+so(7)+2 su(2)"	28	167	1	1	0	0	0	0	0	0	5
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	25	166	1	0	2	0	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	26	166	1	0	2	0	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	27	166	1	0	2	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	28	166	1	0	2	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 su(3)+3(g2+su(2))"	21	214	1	1	0	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 su(3)+3(g2+su(2))"	22	214	1	1	0	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 su(3)+3(g2+su(2))"	23	214	1	1	0	0	0	0	0	0	8
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+3 su(3)+2(g2+su(2))"	21	215	0	1	0	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+2 su(3)+2(g2+su(2))"	21	195	0	0	1	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	184	2	1	1	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+2 su(3)+3(g2+su(2))"	24	186	1	1	1	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+3 su(3)+2(g2+su(2))"	22	187	0	1	1	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+4(g2+su(2))"	24	193	2	0	1	0	0	0	0	0	22
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+4 su(3)+2(g2+su(2))"	25	179	0	2	1	0	0	0	0	0	3
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+4 su(3)+2(g2+su(2))"	26	179	0	2	1	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+su(3)+3(g2+su(2))"	22	194	1	0	1	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+su(3)+3(g2+su(2))"	24	194	1	0	1	0	0	0	0	0	22
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+su(3)+4(g2+su(2))"	25	185	2	1	1	0	0	0	0	0	6
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+3(g2+su(2))"	21	222	1	0	0	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+3(g2+su(2))"	22	222	1	0	0	0	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+3(g2+su(2))"	26	222	1	0	0	0	0	0	0	0	8
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+3(g2+su(2))"	28	222	1	0	0	0	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+3(g2+su(2))"	29	222	1	0	0	0	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+4(g2+su(2))"	23	213	2	1	0	0	0	0	0	0	5
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+2(g2+su(2))"	21	171	0	0	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	25	162	1	1	0	1	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	26	162	1	1	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	27	162	1	1	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	28	162	1	1	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	30	162	1	1	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+3 su(3)+2(g2+su(2))"	23	163	0	1	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+3 su(3)+3(g2+su(2))"	29	154	1	2	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+3 su(3)+3(g2+su(2))"	31	154	1	2	0	1	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+3 su(3)+3(g2+su(2))"	34	154	1	2	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	25	169	2	0	0	1	0	0	0	0	7
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	26	169	2	0	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	27	169	2	0	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+4 su(3)+2(g2+su(2))"	29	155	0	2	0	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+2 su(3)+2(g2+su(2))"	24	143	0	0	1	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+3 su(3)+2(g2+su(2))"	30	135	0	1	1	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+4(g2+su(2))"	26	141	2	0	1	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+su(3)+3(g2+su(2))"	26	142	1	0	1	1	0	0	0	0	4
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+su(3)+3(g2+su(2))"	27	142	1	0	1	1	0	0	0	0	2
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+su(3)+3(g2+su(2))"	28	142	1	0	1	1	0	0	0	0	2
