"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	25	162	1	2	0	0	0	0	0	0	"{s1:21→1 / s2:2→1 / s3:1→1, s1:21→1 / s2:2→1 / s3:1→1, s1:21→1 / s2:2→1 / s3:1→2, s1:21→1 / s2:2→1 / s3:1→3, s1:2→1 / s2:1→1 / s3:21→1}"	"{s3:18→1, s3:22→1, s3:18→1, s3:18→1, s3:23→1}"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	26	162	1	2	0	0	0	0	0	0	"{s1:21→1 / s2:2→1 / s3:1→4, s1:21→1 / s2:2→1 / s3:1→5}"	"{s3:18→1, s3:18→1}"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	27	162	1	2	0	0	0	0	0	0	"s1:21→1 / s2:2→1"	"s3:18→1"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	29	162	1	2	0	0	0	0	0	0	"s1:21→1 / s2:2→1 / s3:1→2"	"s3:22→1"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	30	162	1	2	0	0	0	0	0	0	"s1:21→1 / s2:2→1 / s3:1→1"	"s3:23→1"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	25	169	2	1	0	0	0	0	0	0	"{s1:21→1 / s2:1→1, 2→1 / s3:1→1, 2→3, s1:21→1 / s2:1→1, 2→1 / s3:1→2, 2→2, s1:21→1 / s2:2→1 / s3:1→1, 2→1, s1:21→1 / s2:2→1 / s3:1→1, 2→2, s1:21→1 / s2:2→1 / s3:1→1, 2→3, s1:21→1 / s2:2→1 / s3:1→2, 2→1, s1:21→1 / s2:2→1 / s3:1→2, 2→2, s1:21→1 / s2:2→1 / s3:1→2, 2→3, s1:21→1 / s2:2→1 / s3:1→3, 2→1, s1:21→1 / s2:2→1 / s3:1→3, 2→2, s1:21→1 / s2:2→1 / s3:2→1, s1:21→1 / s2:2→1 / s3:2→2, s1:21→1 / s2:2→1 / s3:2→3, s1:2→1, 21→1 / s2:1→1 / s3:1→2, s1:2→1 / s2:1→1, 21→1 / s3:1→2, s1:2→1 / s2:1→1, 21→1 / s3:1→2, 21→1, s1:2→1 / s2:1→1, 21→1 / s3:1→2, 21→2, s1:2→1 / s2:1→1, 21→1 / s3:1→3, s1:2→1 / s2:1→1, 21→1 / s3:1→3, 21→1, s1:2→1 / s2:1→1, 21→1 / s3:1→3, 21→2, s1:2→1 / s2:21→1 / s3:1→1, s1:2→1 / s2:21→1 / s3:1→1, 21→1, s1:2→1 / s2:21→1 / s3:1→1, 21→2, s1:2→1 / s2:21→1 / s3:1→2, 21→1, s1:2→1 / s2:21→1 / s3:1→2, 21→2, s1:2→1 / s2:21→1 / s3:1→2, 21→3, s1:2→1 / s2:21→1 / s3:1→3, 21→1, s1:2→1 / s2:21→1 / s3:1→3, 21→2}"	"{s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1}"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	26	169	2	1	0	0	0	0	0	0	"{s1:21→1 / s2:1→1, 2→1 / s3:1→2, 2→3, s1:21→1 / s2:2→1 / s3:1→4, 2→1, s1:2→1 / s2:21→1 / s3:1→1, 21→3}"	"{s2:22→1 / s3:18→1, s2:22→1 / s3:18→1, s2:22→1 / s3:18→1}"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	27	169	2	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1 / s3:1→3"	"s2:22→1 / s3:18→1"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	29	169	2	1	0	0	0	0	0	0	"{s1:21→1 / s2:1→1, 2→1 / s3:1→1, 2→2, s1:2→1 / s2:21→1 / s3:1→4, 21→1}"	"{s2:22→1 / s3:18→1, s2:22→1 / s3:18→1}"
21	1	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4 su(3)+2(g2+su(2))"	25	155	0	3	0	0	0	0	0	0	"s1:21→1 / s2:2→1 / s3:1→1"	""
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	25	169	2	1	0	0	0	0	0	0	"s1:21→1 / s2:2→1 / s3:2→2"	"s2:22→1 / s3:18→1"
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+4(g2+su(2))"	26	169	2	1	0	0	0	0	0	0	"s1:21→1 / s2:2→1 / s3:2→3"	"s2:22→1 / s3:18→1"
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	25	161	1	2	0	0	0	0	0	0	"s1:21→1 / s3:2→1"	"s2:1→1 / s3:18→1"
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	26	161	1	2	0	0	0	0	0	0	"{s1:21→1 / s3:2→2, s1:21→1 / s3:2→3}"	"{s2:1→1 / s3:18→1, s2:1→1 / s3:18→1}"
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	27	161	1	2	0	0	0	0	0	0	"{s1:21→1, s1:21→1 / s3:2→1}"	"{s2:1→1 / s3:18→1, s2:1→1 / s3:22→1}"
21	3	"e8+3 f4+su(3)+2(g2+su(2))"	"e8+3 f4+su(3)+4(g2+su(2))"	35	161	1	2	0	0	0	0	0	0	"s1:21→1 / s3:2→2"	"s2:1→1 / s3:22→1"
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+3 su(3)+2(g2+su(2))"	26	159	0	1	2	0	0	0	0	0	"s1:21→1 / s2:1→1 / s3:1→1, 21→1"	""
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	25	166	1	0	2	0	0	0	0	0	"{s1:21→1 / s2:1→1 / s3:1→1, s1:21→1 / s2:1→1 / s3:1→2, 21→1}"	"{s3:20→1, s3:20→1}"
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	26	166	1	0	2	0	0	0	0	0	"{s1:21→1 / s2:1→1 / s3:1→1, 21→1, s1:21→1 / s2:1→1 / s3:1→3, 21→1}"	"{s3:20→1, s3:20→1}"
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+2 so(8)+su(3)+3(g2+su(2))"	27	166	1	0	2	0	0	0	0	0	"{s1:21→1 / s2:1→1 / s3:1→2, s1:21→1 / s2:1→1 / s3:1→4, 21→1}"	"{s3:20→1, s3:20→1}"
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+2 su(3)+3(g2+su(2))"	24	186	1	1	1	0	0	0	0	0	"s1:21→1 / s2:1→1 / s3:1→1"	"s3:20→1"
21	5	"e8+2 f4+2 su(3)+2(g2+su(2))"	"e8+2 f4+so(8)+4(g2+su(2))"	24	193	2	0	1	0	0	0	0	0	"{s1:1→1, 21→1, s1:1→1, 21→1 / s2:21→1 / s3:1→1, s1:1→1, 21→1 / s3:1→1, 21→1, s1:1→1, 21→1 / s3:21→1, s1:21→1 / s2:1→1, 21→1 / s3:1→2, s1:21→1 / s2:1→1 / s3:1→1, 21→1, s1:21→1 / s2:1→1 / s3:1→2, 21→1, s1:21→1 / s2:1→2 / s3:1→2, 21→1, s1:21→1 / s3:1→1, s1:21→1 / s3:1→2, s1:21→1 / s3:1→3, 21→1, s1:21→1 / s3:1→4, 21→1}"	"{s2:20→1 / s3:2→1, s2:2→1 / s3:20→1, s2:20→1 / s3:2→1, s2:20→1 / s3:2→1, s2:2→1 / s3:20→1, s2:20→1 / s3:2→1, s2:20→1 / s3:2→1, s2:20→1 / s3:2→1, s2:2→1 / s3:20→1, s2:2→1 / s3:20→1, s2:2→1 / s3:20→1, s2:2→1 / s3:20→1}"
