"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
89	20	89	211	0	0	0	0	0	0	0	1	"s1:1→1"	""	"6 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"
89	24	89	249	0	0	0	0	0	0	1	0	"s1:89→1"	""	"6 e8+e7+e6+7 f5+su(3)+13(g2+su(2))+so(7)+2 su(2)"
89	35	89	249	0	0	0	0	0	0	1	0	"s1:1→1"	""	"6 e8+e7+e6+7 f5+su(3)+13(g2+su(2))+so(7)+2 su(2)"
89	36	89	248	0	0	0	0	0	0	1	0	"s1:1→1"	""	"6 e8+e7+e6+7 f5+14(g2+su(2))+so(7)+2 su(2)"
89	41	89	248	0	0	0	0	0	0	1	0	"s1:89→1"	""	"6 e8+e7+e6+7 f5+14(g2+su(2))+so(7)+2 su(2)"
