"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
89	20	"6 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"7 e8+e7+7 f5+su(3)+15(g2+su(2))+so(7)+2 su(2)"	92	194	1	2	0	0	0	0	0	1
