"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
2	1	"0"	"2 e6"	13	-98	0	0	0	0	2	0	0	0	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 e7"	17	-208	0	0	0	0	0	0	2	0	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 e7'"	15	-152	0	0	0	0	0	2	0	0	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 e8"	25	-438	0	0	0	0	0	0	0	2	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 f5"	11	-46	0	0	0	2	0	0	0	0	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 so(8)"	9	2	0	0	2	0	0	0	0	0	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 so(8)"	10	2	0	0	2	0	0	0	0	0	"s1:2→1 / s2:2→1"	""
2	1	"0"	"2 so(8)"	11	2	0	0	2	0	0	0	0	0	"{s1:1→1, 2→1 / s2:1→1, 2→1, s1:2→1 / s2:1→1, 2→1, s1:2→1 / s2:1→2, s1:2→1 / s2:1→2, 2→1, s1:2→2 / s2:1→2}"	""
2	1	"0"	"2 su(3)"	7	42	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""
2	1	"0"	"2 su(3)"	8	42	0	2	0	0	0	0	0	0	"s1:2→1 / s2:2→1"	""
2	1	"0"	"2 su(3)"	10	42	0	2	0	0	0	0	0	0	"{s1:1→1, 2→1 / s2:1→1, 2→1, s1:1→1, 2→1 / s2:1→1, 2→2, s1:1→1, 2→1 / s2:1→1, 2→3, s1:1→1, 2→1 / s2:1→1, 2→4, s1:1→1, 2→1 / s2:1→2, 2→2, s1:1→1, 2→1 / s2:1→2, 2→3, s1:1→1, 2→2 / s2:1→1, 2→2, s1:1→1, 2→2 / s2:1→1, 2→3, s1:1→1, 2→2 / s2:1→1, 2→4, s1:1→1, 2→2 / s2:1→2, 2→1, s1:1→1, 2→2 / s2:1→2, 2→2, s1:1→1, 2→2 / s2:1→2, 2→3, s1:1→1, 2→2 / s2:1→3, 2→1, s1:1→1, 2→2 / s2:1→3, 2→2, s1:1→1, 2→2 / s2:1→4, 2→1, s1:1→1, 2→3 / s2:1→1, 2→3, s1:1→1, 2→3 / s2:1→2, 2→2, s1:1→1, 2→3 / s2:1→2, 2→3, s1:1→1, 2→3 / s2:1→3, 2→1, s1:1→1, 2→3 / s2:1→3, 2→2, s1:1→1, 2→3 / s2:1→4, 2→1, s1:1→1, 2→4 / s2:1→3, 2→2, s1:1→2, 2→2 / s2:1→2, 2→2, s1:1→2, 2→2 / s2:1→2, 2→3, s1:1→2, 2→2 / s2:1→4, 2→1, s1:1→2, 2→3 / s2:1→2, 2→3, s1:1→2, 2→3 / s2:1→3, 2→2, s1:2→1 / s2:1→1, 2→1, s1:2→1 / s2:1→1, 2→2, s1:2→1 / s2:1→1, 2→3, s1:2→1 / s2:1→2, s1:2→1 / s2:1→2, 2→1, s1:2→1 / s2:1→2, 2→2, s1:2→1 / s2:1→2, 2→3, s1:2→1 / s2:1→3, 2→1, s1:2→1 / s2:1→3, 2→2, s1:2→1 / s2:1→4, 2→1, s1:2→2 / s2:1→1, 2→1, s1:2→2 / s2:1→2, s1:2→2 / s2:1→2, 2→1, s1:2→2 / s2:1→2, 2→2, s1:2→2 / s2:1→2, 2→3, s1:2→2 / s2:1→3, 2→1, s1:2→2 / s2:1→3, 2→2, s1:2→2 / s2:1→4, 2→1, s1:2→3 / s2:1→2, 2→1}"	""
2	1	"0"	"2 su(3)"	11	42	0	2	0	0	0	0	0	0	"{s1:1→1, 2→1 / s2:1→3, s1:1→1, 2→1 / s2:1→4, s1:1→1, 2→1 / s2:1→5, s1:1→1, 2→2 / s2:1→4, s1:1→2, 2→1 / s2:1→4, s1:2→1 / s2:1→1, 2→4, s1:2→1 / s2:1→3, s1:2→1 / s2:1→4, s1:2→1 / s2:1→5, s1:2→1 / s2:2→2, s1:2→1 / s2:2→3, s1:2→1 / s2:2→4, s1:2→1 / s2:2→5, s1:2→2 / s2:1→1, 2→2, s1:2→2 / s2:1→1, 2→3, s1:2→2 / s2:1→1, 2→4, s1:2→2 / s2:1→3, s1:2→2 / s2:2→2, s1:2→2 / s2:2→3, s1:2→2 / s2:2→4, s1:2→3 / s2:1→1, 2→2, s1:2→3 / s2:1→1, 2→3, s1:2→3 / s2:1→2, 2→2, s1:2→3 / s2:1→2, 2→3, s1:2→3 / s2:1→3, 2→2, s1:2→3 / s2:2→3, s1:2→4 / s2:1→2, 2→2}"	""
2	1	"0"	"2 su(3)"	20	42	0	2	0	0	0	0	0	0	"s1:1→1, 2→2 / s2:1→5"	""
2	1	"0"	"e6+f5"	12	-72	0	0	0	1	1	0	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e6+so(8)"	11	-48	0	0	1	0	1	0	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e6+so(8)"	13	-48	0	0	1	0	1	0	0	0	"s1:1→1 / s2:2→2"	""
2	1	"0"	"e6+su(3)"	10	-28	0	1	0	0	1	0	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e6+su(3)"	11	-28	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	""
2	1	"0"	"e6+su(3)"	12	-28	0	1	0	0	1	0	0	0	"{s1:1→1, 2→1 / s2:1→1, 2→1, s1:1→1, 2→1 / s2:2→1, s1:1→1 / s2:1→1, 2→1, s1:1→1 / s2:1→1, 2→2, s1:1→1 / s2:1→1, 2→3, s1:1→1 / s2:1→1, 2→4, s1:1→1 / s2:2→2}"	""
2	1	"0"	"e6+su(3)"	13	-28	0	1	0	0	1	0	0	0	"{s1:1→1 / s2:2→3, s1:1→1 / s2:2→4, s1:1→1 / s2:2→5}"	""
2	1	"0"	"e7'+e6"	14	-125	0	0	0	0	1	1	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7+e6"	15	-153	0	0	0	0	1	0	1	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7+e7'"	16	-180	0	0	0	0	0	1	1	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7'+f5"	13	-99	0	0	0	1	0	1	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7+f5"	14	-127	0	0	0	1	0	0	1	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7'+so(8)"	12	-75	0	0	1	0	0	1	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7'+so(8)"	14	-75	0	0	1	0	0	1	0	0	"s1:1→1 / s2:2→2"	""
2	1	"0"	"e7+so(8)"	13	-103	0	0	1	0	0	0	1	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7+so(8)"	15	-103	0	0	1	0	0	0	1	0	"s1:1→1 / s2:2→2"	""
2	1	"0"	"e7'+su(3)"	11	-55	0	1	0	0	0	1	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7'+su(3)"	13	-55	0	1	0	0	0	1	0	0	"{s1:1→1 / s2:2→2, s1:1→1 / s2:2→3, s1:1→1 / s2:2→4, s1:1→1 / s2:2→5}"	""
2	1	"0"	"e7+su(3)"	12	-83	0	1	0	0	0	0	1	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e7+su(3)"	14	-83	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:2→2, s1:1→1 / s2:2→3, s1:1→1 / s2:2→4, s1:1→1 / s2:2→5}"	""
2	1	"0"	"e8+e6"	19	-268	0	0	0	0	1	0	0	1	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e8+e7"	21	-323	0	0	0	0	0	0	1	1	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e8+e7'"	20	-295	0	0	0	0	0	1	0	1	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e8+f5"	18	-242	0	0	0	1	0	0	0	1	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e8+so(8)"	17	-218	0	0	1	0	0	0	0	1	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e8+so(8)"	19	-218	0	0	1	0	0	0	0	1	"s1:1→1 / s2:2→2"	""
2	1	"0"	"e8+su(3)"	16	-198	0	1	0	0	0	0	0	1	"s1:1→1 / s2:2→1"	""
2	1	"0"	"e8+su(3)"	18	-198	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:2→2, s1:1→1 / s2:2→3, s1:1→1 / s2:2→4, s1:1→1 / s2:2→5}"	""
2	1	"0"	"f5+so(8)"	10	-22	0	0	1	1	0	0	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"f5+so(8)"	12	-22	0	0	1	1	0	0	0	0	"s1:1→1 / s2:2→2"	""
2	1	"0"	"f5+su(3)"	9	-2	0	1	0	1	0	0	0	0	"s1:1→1 / s2:2→1"	""
2	1	"0"	"f5+su(3)"	10	-2	0	1	0	1	0	0	0	0	"s1:1→1 / s2:1→1"	""
2	1	"0"	"f5+su(3)"	11	-2	0	1	0	1	0	0	0	0	"{s1:1→1, 2→1 / s2:2→1, s1:1→1 / s2:1→1, 2→1, s1:1→1 / s2:2→2}"	""
2	1	"0"	"f5+su(3)"	12	-2	0	1	0	1	0	0	0	0	"{s1:1→1, 2→1 / s2:1→1, 2→1, s1:1→1 / s2:1→1, 2→2, s1:1→1 / s2:1→1, 2→3, s1:1→1 / s2:1→1, 2→4, s1:1→1 / s2:2→3, s1:1→1 / s2:2→4, s1:1→1 / s2:2→5}"	""
2	1	"0"	"g2+su(2)"	8	49	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:3→1"
2	1	"0"	"g2+su(2)"	9	49	1	1	0	0	0	0	0	0	"s1:2→1 / s2:2→1"	"s2:3→1"
2	1	"0"	"g2+su(2)"	10	49	1	1	0	0	0	0	0	0	"{s1:1→1, 2→1 / s2:1→1, 2→1, s1:1→1, 2→1 / s2:1→1, 2→2, s1:1→1, 2→1 / s2:1→1, 2→3, s1:1→1, 2→1 / s2:1→1, 2→4, s1:1→1, 2→1 / s2:1→2, 2→2, s1:1→1, 2→1 / s2:1→2, 2→3, s1:1→1, 2→1 / s2:2→1, s1:1→1, 2→1 / s2:2→2, s1:1→1, 2→1 / s2:2→3, s1:1→1, 2→1 / s2:2→4, s1:1→1, 2→1 / s2:2→5, s1:1→1, 2→2 / s2:1→1, s1:1→1, 2→2 / s2:1→1, 2→1, s1:1→1, 2→2 / s2:1→1, 2→2, s1:1→1, 2→2 / s2:1→1, 2→3, s1:1→1, 2→2 / s2:1→1, 2→4, s1:1→1, 2→2 / s2:1→2, s1:1→1, 2→2 / s2:1→2, 2→1, s1:1→1, 2→2 / s2:1→2, 2→2, s1:1→1, 2→2 / s2:1→2, 2→3, s1:1→1, 2→2 / s2:1→3, s1:1→1, 2→2 / s2:1→3, 2→1, s1:1→1, 2→2 / s2:1→3, 2→2, s1:1→1, 2→2 / s2:1→4, s1:1→1, 2→2 / s2:1→4, 2→1, s1:1→1, 2→2 / s2:1→5, s1:1→1, 2→2 / s2:2→1, s1:1→1, 2→2 / s2:2→2, s1:1→1, 2→2 / s2:2→3, s1:1→1, 2→2 / s2:2→4, s1:1→1, 2→2 / s2:2→5, s1:1→1, 2→3 / s2:1→1, s1:1→1, 2→3 / s2:1→1, 2→1, s1:1→1, 2→3 / s2:1→1, 2→2, s1:1→1, 2→3 / s2:1→1, 2→3, s1:1→1, 2→3 / s2:1→1, 2→4, s1:1→1, 2→3 / s2:1→2, s1:1→1, 2→3 / s2:1→2, 2→1, s1:1→1, 2→3 / s2:1→2, 2→2, s1:1→1, 2→3 / s2:1→2, 2→3, s1:1→1, 2→3 / s2:1→3, s1:1→1, 2→3 / s2:1→3, 2→1, s1:1→1, 2→3 / s2:1→3, 2→2, s1:1→1, 2→3 / s2:1→4, 2→1, s1:1→1, 2→3 / s2:2→1, s1:1→1, 2→3 / s2:2→2, s1:1→1, 2→3 / s2:2→3, s1:1→1, 2→3 / s2:2→4, s1:1→1, 2→4 / s2:1→1, s1:1→1, 2→4 / s2:1→1, 2→1, s1:1→1, 2→4 / s2:1→2, s1:1→1, 2→4 / s2:1→2, 2→1, s1:1→1, 2→4 / s2:2→1, s1:1→2, 2→2 / s2:1→1, 2→1, s1:1→2, 2→2 / s2:1→1, 2→2, s1:1→2, 2→2 / s2:1→1, 2→3, s1:1→2, 2→2 / s2:1→1, 2→4, s1:1→2, 2→2 / s2:1→2, 2→2, s1:1→2, 2→2 / s2:1→2, 2→3, s1:1→2, 2→2 / s2:2→1, s1:1→2, 2→2 / s2:2→2, s1:1→2, 2→2 / s2:2→3, s1:1→2, 2→2 / s2:2→4, s1:1→2, 2→2 / s2:2→5, s1:1→2, 2→3 / s2:1→1, s1:1→2, 2→3 / s2:1→1, 2→1, s1:1→2, 2→3 / s2:1→1, 2→2, s1:1→2, 2→3 / s2:1→1, 2→3, s1:1→2, 2→3 / s2:1→1, 2→4, s1:1→2, 2→3 / s2:1→2, s1:1→2, 2→3 / s2:1→2, 2→1, s1:1→2, 2→3 / s2:1→2, 2→2, s1:1→2, 2→3 / s2:1→2, 2→3, s1:1→2, 2→3 / s2:1→3, s1:1→2, 2→3 / s2:1→3, 2→1, s1:1→2, 2→3 / s2:1→3, 2→2, s1:1→2, 2→3 / s2:1→4, 2→1, s1:1→2, 2→3 / s2:2→1, s1:1→2, 2→3 / s2:2→2, s1:1→2, 2→3 / s2:2→3, s1:1→2, 2→3 / s2:2→4, s1:2→1 / s2:1→1, 2→1, s1:2→1 / s2:1→1, 2→2, s1:2→1 / s2:1→1, 2→3, s1:2→1 / s2:1→1, 2→4, s1:2→1 / s2:1→2, s1:2→1 / s2:1→2, 2→1, s1:2→1 / s2:1→2, 2→2, s1:2→1 / s2:1→2, 2→3, s1:2→1 / s2:1→3, s1:2→1 / s2:1→3, 2→1, s1:2→1 / s2:1→3, 2→2, s1:2→1 / s2:1→4, s1:2→1 / s2:1→4, 2→1, s1:2→1 / s2:1→5, s1:2→1 / s2:2→2, s1:2→2 / s2:1→1, s1:2→2 / s2:1→1, 2→1, s1:2→2 / s2:1→1, 2→2, s1:2→2 / s2:1→1, 2→3, s1:2→2 / s2:1→2, s1:2→2 / s2:1→2, 2→1, s1:2→2 / s2:1→2, 2→2, s1:2→2 / s2:1→2, 2→3, s1:2→2 / s2:1→3, s1:2→2 / s2:1→3, 2→1, s1:2→2 / s2:1→3, 2→2, s1:2→2 / s2:1→4, s1:2→2 / s2:1→4, 2→1, s1:2→3 / s2:1→1, s1:2→3 / s2:1→2, 2→2}"	"{s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1, s2:3→1}"
