"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
2	1	"0"	"2 f4+g2+su(2)"	13	-55	1	1	0	2	0	0	0	0
2	1	"0"	"2(g2+su(2))"	10	40	2	2	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))"	11	40	2	2	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))"	12	40	2	2	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))"	13	40	2	2	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	11	29	4	3	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	12	29	4	3	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	18	29	4	3	0	0	0	0	0	0
2	1	"0"	"2(g2+su(2))+so(7)+2 su(2)"	49	29	4	3	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	10	36	4	2	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	11	36	4	2	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	12	36	4	2	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	14	36	4	2	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	15	36	4	2	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	16	36	4	2	0	0	0	0	0	0
2	1	"0"	"2(so(7)+2 su(2))"	29	36	4	2	0	0	0	0	0	0
2	1	"0"	"2 so(8)+2 su(3)"	12	-14	0	2	2	0	0	0	0	0
2	1	"0"	"2 so(8)+g2+su(2)"	12	-7	1	1	2	0	0	0	0	0
2	1	"0"	"2 so(8)+so(7)+2 su(2)"	12	-9	2	1	2	0	0	0	0	0
2	1	"0"	"2 so(8)+su(3)"	12	-6	0	1	2	0	0	0	0	0
