"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
84	1	"6 e8+7 f4+14(g2+su(2))"	"6 e8+2 e7'+7 f4+14(g2+su(2))"	84	248	0	0	0	0	0	2	0	0	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"6 e8+2 e7+7 f4+14(g2+su(2))"	84	192	0	0	0	0	0	0	2	0	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"6 e8+e7+e6+7 f4+14(g2+su(2))"	84	247	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:84→1, s1:84→1 / s2:1→1}"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"6 e8+e7+e7'+7 f4+14(g2+su(2))"	84	220	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:84→1, s1:84→1 / s2:1→1}"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+7 f4+so(8)+14(g2+su(2))"	86	182	0	0	1	0	0	0	0	1	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+7 f4+so(8)+14(g2+su(2))"	88	182	0	0	1	0	0	0	0	1	"s1:84→1 / s2:1→2"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+7 f4+su(3)+14(g2+su(2))"	85	202	0	1	0	0	0	0	0	1	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+8 f4+14(g2+su(2))"	86	158	0	0	0	1	0	0	0	1	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+e6+7 f4+14(g2+su(2))"	84	132	0	0	0	0	1	0	0	1	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+e7'+7 f4+14(g2+su(2))"	84	105	0	0	0	0	0	1	0	1	"s1:84→1 / s2:1→1"	""
84	1	"6 e8+7 f4+14(g2+su(2))"	"7 e8+e7+7 f4+14(g2+su(2))"	84	77	0	0	0	0	0	0	1	1	"s1:84→1 / s2:1→1"	""
84	2	"6 e8+8 f4+su(3)+13(g2+su(2))"	"7 e8+8 f4+14(g2+su(2))"	88	158	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:84→1, s1:1→1 / s2:84→2, s1:1→1 / s2:84→3, s1:1→1 / s2:84→4, s1:1→1 / s2:84→5}"	"{s2:81→1, s2:81→1, s2:81→1, s2:81→1, s2:81→1}"
84	2	"6 e8+8 f4+su(3)+13(g2+su(2))"	"7 e8+8 f4+14(g2+su(2))"	89	158	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:81→1"
