"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+2 so(8)+3(g2+su(2))"	17	161	2	0	2	0	0	0	0	0	"s1:12→1 / s2:1→1 / s3:12→1 / s4:12→1"	"s3:6→1 / s4:2→1"
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	180	2	1	1	0	0	0	0	0	"{s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→1, 12→1, s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→2, 12→2, s1:1→1 / s2:12→1 / s3:1→1, 12→1 / s4:1→1, 12→1}"	"{s3:14→1 / s4:14→1, s3:14→1 / s4:14→1, s3:14→1 / s4:14→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+3 su(3)+2(g2+su(2))"	16	174	1	2	1	0	0	0	0	0	"{s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→1, 12→1, s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→1, 12→1, s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→1, 12→1}"	"{s4:14→1, s4:2→1, s4:6→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+3 su(3)+2(g2+su(2))"	17	174	1	2	1	0	0	0	0	0	"s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:12→1"	"s4:2→1"
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+su(3)+3(g2+su(2))"	16	181	2	1	1	0	0	0	0	0	"{s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→1, 12→1, s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→2, 12→1, s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→2, 12→2, s1:12→1 / s2:1→1 / s3:1→1, 12→1 / s4:1→3, 12→2, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→1, s1:1→1 / s2:12→1 / s3:12→1 / s4:1→1, 12→1, s1:1→1 / s2:12→1 / s3:12→1 / s4:1→1, 12→2, s1:1→1 / s2:12→1 / s3:12→1 / s4:1→1, 12→3, s1:1→1 / s2:12→1 / s3:1→1, 12→1 / s4:1→1, 12→2}"	"{s3:14→1 / s4:2→1, s3:2→1 / s4:6→1, s3:14→1 / s4:6→1, s3:14→1 / s4:6→1, s3:6→1 / s4:2→1, s3:2→1 / s4:14→1, s3:2→1 / s4:6→1, s3:2→1 / s4:6→1, s3:14→1 / s4:6→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	20	150	1	2	0	1	0	0	0	0	"{s1:12→1 / s2:1→1 / s3:1→1 / s4:1→4, 12→1, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→2}"	"{s4:6→1, s4:2→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	21	150	1	2	0	1	0	0	0	0	"{s1:12→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:12→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:12→1 / s2:1→1 / s3:1→1 / s4:1→3, 12→1, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→2, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→3, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→3}"	"{s4:6→1, s4:6→1, s4:6→1, s4:6→1, s4:2→1, s4:6→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	22	150	1	2	0	1	0	0	0	0	"{s1:12→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→4}"	"{s4:2→1, s4:6→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	24	150	1	2	0	1	0	0	0	0	"{s1:1→1 / s2:12→1 / s3:12→1 / s4:12→4, s1:1→1 / s2:12→1 / s3:12→1 / s4:12→5}"	"{s4:2→1, s4:6→1}"
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	25	150	1	2	0	1	0	0	0	0	"s1:12→1 / s2:1→1 / s3:1→1 / s4:1→3"	"s4:6→1"
