"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
12	1	"2 f4+2(g2+su(2))"	"2 f4+so(8)+3(g2+su(2))"	15	189	1	1	1	0	0	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1, 12->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->3""]"	"[""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"3 f4+3(g2+su(2))"	16	165	1	1	0	1	0	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1, 12->1"",""s1:12->1 / s2:1->1 / s3:3->1, 12->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->1"",""s1:12->1 / s2:1->1 / s3:3->2, 12->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->3"",""s1:12->1 / s2:1->1 / s3:3->3, 12->2""]"	"[""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"3 f4+3(g2+su(2))"	17	165	1	1	0	1	0	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1, 12->3"",""s1:12->1 / s2:1->1 / s3:3->3, 12->1""]"	"[""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"3 f4+3(g2+su(2))"	19	165	1	1	0	1	0	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1, 12->4""]"	"[""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"3 f4+3(g2+su(2))"	20	165	1	1	0	1	0	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1""]"	"[""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"e6+2 f4+3(g2+su(2))"	17	139	1	1	0	0	1	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1, 12->1"",""s1:12->1 / s2:1->1 / s3:3->1, 12->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->1"",""s1:12->1 / s2:1->1 / s3:3->2, 12->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->3"",""s1:12->1 / s2:1->1 / s3:3->3, 12->1"",""s1:12->1 / s2:1->1 / s3:3->3, 12->2""]"	"[""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"e6+2 f4+3(g2+su(2))"	18	139	1	1	0	0	1	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1"",""s1:12->1 / s2:1->1 / s3:3->1, 12->3"",""s1:12->1 / s2:1->1 / s3:3->2"",""s1:12->1 / s2:1->1 / s3:3->3""]"	"[""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"e6+2 f4+3(g2+su(2))"	20	139	1	1	0	0	1	0	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1, 12->4""]"	"[""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"e7'+2 f4+3(g2+su(2))"	18	112	1	1	0	0	0	1	0	0	"[""s1:12->1 / s2:1->1 / s3:3->1"",""s1:12->1 / s2:1->1 / s3:3->1, 12->1"",""s1:12->1 / s2:1->1 / s3:3->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->1"",""s1:12->1 / s2:1->1 / s3:3->3"",""s1:12->1 / s2:1->1 / s3:3->3, 12->1""]"	"[""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	19	84	1	1	0	0	0	0	1	0	"[""s1:12->1 / s2:1->1 / s3:3->1"",""s1:12->1 / s2:1->1 / s3:3->1, 12->1"",""s1:12->1 / s2:1->1 / s3:3->2"",""s1:12->1 / s2:1->1 / s3:3->2, 12->1"",""s1:12->1 / s2:1->1 / s3:3->3"",""s1:12->1 / s2:1->1 / s3:3->3, 12->1""]"	"[""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1"",""s3:14->1""]"
12	1	"2 f4+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	62	84	1	1	0	0	0	0	1	0	"[""s1:12->1 / s2:1->1 / s3:12->1""]"	"[""s3:14->1""]"
