"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
12	25	16	185	1	0	0	0	0	0	0	0	"{s1:1→1, 11→1, s1:1→1, 6→1, 11→1, s1:1→1, 6→1, 11→2, s1:1→2, 11→1, s1:1→2, 11→2, s1:1→2, 11→3, s1:1→2, 6→1, 11→1, s1:1→2, 6→1, 11→2, s1:1→3, s1:1→3, 11→2, s1:1→3, 6→1, s1:1→4, s1:1→4, 6→1}"	"{s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1}"	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	25	17	179	0	1	0	0	0	0	0	0	"s1:1→1, 11→2"	""	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	25	17	185	1	0	0	0	0	0	0	0	"{s1:1→1, 11→2, s1:1→1, 11→3, s1:1→1, 11→4, s1:1→1, 6→1, 11→3, s1:1→5, s1:6→1, s1:6→1, 11→1, s1:6→1, 11→2}"	"{s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1}"	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	25	17	186	1	0	0	0	0	0	0	0	"{s1:1→1, 11→2, s1:1→1, 11→3, s1:1→1, 11→4, s1:1→1, 6→1, 11→3, s1:1→3, s1:6→1, 11→1, s1:6→1, 11→2}"	"{s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1}"	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	25	18	185	1	0	0	0	0	0	0	0	"{s1:11→1, s1:11→2, s1:11→3, s1:11→4, s1:11→5, s1:6→1, 11→3, s1:6→1, 11→4}"	"{s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1, s1:10→1}"	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	25	18	186	1	0	0	0	0	0	0	0	"{s1:11→1, s1:11→2, s1:11→3, s1:11→4, s1:11→5, s1:1→4, s1:1→5, s1:6→1, 11→3, s1:6→1, 11→4}"	"{s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1}"	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	25	20	159	0	0	1	0	0	0	0	0	"s1:1→2"	""	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"
12	26	12	62	0	0	0	0	0	0	1	0	"s1:12→1"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	90	0	0	0	0	0	1	0	0	"s1:12→1"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	117	0	0	0	0	1	0	0	0	"s1:12→1"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	143	0	0	0	1	0	0	0	0	"{s1:12→1, s1:1→1}"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	167	0	0	1	0	0	0	0	0	"{s1:12→1, s1:1→1}"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	186	0	1	0	0	0	0	0	0	""	"s1:5→1"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	187	0	1	0	0	0	0	0	0	"{s1:12→1, s1:1→1}"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	12	193	1	0	0	0	0	0	0	0	""	"s1:2→1"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	14	187	0	1	0	0	0	0	0	0	"s1:1→1, 12→1"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	14	193	1	0	0	0	0	0	0	0	"s1:12→1"	"s1:2→1"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	15	167	0	0	1	0	0	0	0	0	"s1:1→1, 12→1"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	15	186	0	1	0	0	0	0	0	0	"{s1:12→1, s1:1→1, 12→1, s1:1→1, 12→2, s1:1→2, 12→2, s1:1→2, 12→3}"	"{s1:5→1, s1:5→1, s1:5→1, s1:5→1, s1:5→1}"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	15	193	1	0	0	0	0	0	0	0	"{s1:1→1, 12→1, s1:1→1, 12→2, s1:1→1, 6→1, 12→1, s1:1→1, 6→1, 12→2, s1:1→1, 6→1, 12→3, s1:1→2, 12→2, s1:1→2, 12→3, s1:1→2, 6→1, 12→2, s1:6→1, 12→1, s1:6→1, 12→2}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1}"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	16	143	0	0	0	1	0	0	0	0	"s1:1→1, 12→1"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	17	167	0	0	1	0	0	0	0	0	"s1:1→1, 12→2"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	17	193	1	0	0	0	0	0	0	0	"{s1:12→3, s1:1→1, s1:1→1, 6→1, s1:1→2, 6→1, s1:1→3, 12→1, s1:1→3, 6→1, s1:1→4, 12→1, s1:6→1}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1}"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	18	193	1	0	0	0	0	0	0	0	"{s1:12→4, s1:12→5, s1:1→4, 6→1}"	"{s1:2→1, s1:2→1, s1:2→1}"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	19	193	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3}"	"{s1:2→1, s1:2→1}"	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	20	167	0	0	1	0	0	0	0	0	"s1:12→2"	""	"e7+g2+su(2)+so(7)+2 su(2)"
12	26	20	193	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1}"	"e7+g2+su(2)+so(7)+2 su(2)"
12	27	12	142	0	1	0	0	0	0	0	0	"s1:12→1"	""	"e6+2 f5+2 su(3)"
12	27	16	142	0	1	0	0	0	0	0	0	"{s1:1→1, 12→1, s1:6→1}"	""	"e6+2 f5+2 su(3)"
12	27	17	142	0	1	0	0	0	0	0	0	"{s1:1→1, 6→1, 12→1, s1:6→1, 12→1}"	""	"e6+2 f5+2 su(3)"
12	28	17	134	0	1	0	0	0	0	0	0	""	"s1:5→1"	"e7+f5+g2+su(2)+so(7)+2 su(2)"
12	29	12	145	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+g2+su(2)"
12	29	12	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	29	16	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	29	17	145	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	29	17	146	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""	"e7+f5+g2+su(2)"
12	30	12	145	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+g2+su(2)"
12	30	12	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	30	16	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	30	17	145	0	1	0	0	0	0	0	0	"{s1:1→1, 2→1, s1:1→1, 2→1, s1:2→1}"	"{s1:11→1, s1:11→1, s1:12→1, s1:11→1}"	"e7+f5+g2+su(2)"
12	30	17	146	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""	"e7+f5+g2+su(2)"
12	31	12	184	1	0	0	0	0	0	0	0	""	"s1:12→1"	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	14	178	0	1	0	0	0	0	0	0	"s1:1→1"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	15	158	0	0	1	0	0	0	0	0	"s1:1→1"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	15	184	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2, s1:1→3, s1:1→4, s1:1→5}"	"{s1:12→1, s1:12→1, s1:12→1, s1:12→1, s1:12→1}"	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	16	134	0	0	0	1	0	0	0	0	"s1:1→1"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	16	158	0	0	1	0	0	0	0	0	"s1:1→2"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	16	178	0	1	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4, s1:1→5}"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	17	108	0	0	0	0	1	0	0	0	"s1:1→1"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	18	81	0	0	0	0	0	1	0	0	"s1:1→1"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	31	19	53	0	0	0	0	0	0	1	0	"s1:1→1"	""	"e7+2(g2+su(2))+so(7)+2 su(2)"
12	32	12	143	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+so(7)+2 su(2)"
12	32	12	144	0	1	0	0	0	0	0	0	"s1:1→1"	""	"e7+f5+so(7)+2 su(2)"
12	32	16	143	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:12→1"	"e7+f5+so(7)+2 su(2)"
12	33	12	143	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+so(7)+2 su(2)"
12	33	12	144	0	1	0	0	0	0	0	0	"s1:1→1"	""	"e7+f5+so(7)+2 su(2)"
12	33	16	143	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:12→1"	"e7+f5+so(7)+2 su(2)"
12	33	17	143	0	1	0	0	0	0	0	0	"s1:1→1"	"{s1:11→1, s1:11→1}"	"e7+f5+so(7)+2 su(2)"
12	34	12	145	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+g2+su(2)"
12	34	12	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	34	16	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	34	17	143	0	1	0	0	0	0	0	0	""	"s1:12→1, 8→1"	"e7+f5+g2+su(2)"
12	34	17	145	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	34	17	146	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""	"e7+f5+g2+su(2)"
12	35	12	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	35	17	146	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""	"e7+f5+g2+su(2)"
12	36	12	145	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+g2+su(2)"
12	36	12	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	36	16	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	36	17	145	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	36	17	146	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""	"e7+f5+g2+su(2)"
12	37	12	145	0	1	0	0	0	0	0	0	""	"{s1:12→1, s1:1→1}"	"e7+f5+g2+su(2)"
12	37	16	143	0	1	0	0	0	0	0	0	""	"s1:12→1, 1→1"	"e7+f5+g2+su(2)"
12	37	17	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	37	17	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	38	12	145	0	1	0	0	0	0	0	0	""	"{s1:12→1, s1:1→1}"	"e7+f5+g2+su(2)"
12	38	17	145	0	1	0	0	0	0	0	0	"{s1:2→1, s1:2→1}"	"{s1:11→1, s1:11→1, s1:12→1}"	"e7+f5+g2+su(2)"
12	38	17	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	39	12	145	1	0	0	0	0	0	0	0	""	"s1:1→1"	"e7+f5+su(3)+g2+su(2)"
12	39	16	138	0	1	0	0	0	0	0	0	"s1:3→1"	""	"e7+f5+su(3)+g2+su(2)"
12	39	16	145	1	0	0	0	0	0	0	0	"s1:12→1"	"s1:1→1"	"e7+f5+su(3)+g2+su(2)"
12	39	17	145	1	0	0	0	0	0	0	0	"{s1:10→1, 12→1, s1:3→1, s1:3→1, 10→1, 12→1, s1:3→1, 12→1, s1:3→1, 9→1, 10→1, 12→1, s1:3→2, s1:3→2, 10→1, 12→1, s1:3→2, 12→1, s1:3→2, 9→1, 10→1, 12→1, s1:3→3, s1:3→3, 10→1, 12→1, s1:3→3, 12→1, s1:3→4, s1:3→4, 12→1, s1:3→5, s1:9→1, 10→1, 12→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"	"e7+f5+su(3)+g2+su(2)"
12	40	12	137	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+su(3)+g2+su(2)"
12	40	12	145	1	0	0	0	0	0	0	0	""	"s1:1→1"	"e7+f5+su(3)+g2+su(2)"
12	40	16	138	0	1	0	0	0	0	0	0	"s1:3→1"	""	"e7+f5+su(3)+g2+su(2)"
12	40	16	145	1	0	0	0	0	0	0	0	"s1:9→1"	"s1:1→1"	"e7+f5+su(3)+g2+su(2)"
12	40	17	137	0	1	0	0	0	0	0	0	"s1:3→1"	"s1:12→1"	"e7+f5+su(3)+g2+su(2)"
12	40	17	145	1	0	0	0	0	0	0	0	"{s1:11→1, s1:3→1, s1:3→1, 11→1, s1:3→1, 9→1, s1:3→1, 9→1, 11→1, s1:3→2, s1:3→2, 11→1, s1:3→2, 9→1, s1:3→2, 9→1, 11→1, s1:3→3, s1:3→3, 11→1, s1:3→3, 9→1, s1:3→3, 9→1, 11→1, s1:3→4, s1:3→4, 11→1, s1:3→4, 9→1, s1:3→5, s1:9→1, 11→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"	"e7+f5+su(3)+g2+su(2)"
12	41	12	68	0	0	0	0	0	0	1	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	41	12	96	0	0	0	0	0	1	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	41	12	123	0	0	0	0	1	0	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	41	12	149	0	0	0	1	0	0	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	41	12	173	0	0	1	0	0	0	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	41	12	193	0	1	0	0	0	0	0	0	"{s1:12→1, s1:1→1}"	""	"e6+f5+su(3)+g2+su(2)"
12	41	14	193	0	1	0	0	0	0	0	0	"s1:1→1, 12→1"	""	"e6+f5+su(3)+g2+su(2)"
12	41	15	193	0	1	0	0	0	0	0	0	"{s1:1→1, 10→1, 12→1, s1:1→1, 9→1, 10→1, 12→1, s1:1→2, 10→1, 12→1, s1:1→2, 9→1, 10→1, 12→1}"	""	"e6+f5+su(3)+g2+su(2)"
12	41	20	173	0	0	1	0	0	0	0	0	"s1:1→2"	""	"e6+f5+su(3)+g2+su(2)"
12	42	12	68	0	0	0	0	0	0	1	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	42	12	96	0	0	0	0	0	1	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	42	12	123	0	0	0	0	1	0	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	42	12	149	0	0	0	1	0	0	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	42	12	173	0	0	1	0	0	0	0	0	"s1:1→1"	""	"e6+f5+su(3)+g2+su(2)"
12	42	12	192	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e6+f5+su(3)+g2+su(2)"
12	42	12	193	0	1	0	0	0	0	0	0	"{s1:1→1, s1:9→1}"	""	"e6+f5+su(3)+g2+su(2)"
12	42	14	192	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:12→1"	"e6+f5+su(3)+g2+su(2)"
12	42	14	193	0	1	0	0	0	0	0	0	"s1:1→1, 9→1"	""	"e6+f5+su(3)+g2+su(2)"
12	42	15	193	0	1	0	0	0	0	0	0	"{s1:1→1, 11→1, s1:1→1, 9→1, 11→1, s1:1→2, 11→1, s1:1→2, 9→1, 11→1, s1:1→3, 9→1, 11→1}"	""	"e6+f5+su(3)+g2+su(2)"
12	42	20	173	0	0	1	0	0	0	0	0	"s1:1→2"	""	"e6+f5+su(3)+g2+su(2)"
12	43	12	96	0	0	0	0	1	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	43	12	122	0	0	0	1	0	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	43	12	146	0	0	1	0	0	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	43	12	166	0	1	0	0	0	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	43	12	173	1	0	0	0	0	0	0	0	""	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	43	15	173	1	0	0	0	0	0	0	0	"s1:12→1"	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	43	16	173	1	0	0	0	0	0	0	0	"{s1:10→1, 12→1, s1:1→1, 10→1, 12→1, s1:1→1, 12→1, s1:1→1, 9→1, 10→1, 12→1, s1:1→2, 10→1, 12→1, s1:1→2, 9→1, 10→1, 12→1, s1:1→3, 10→1, 12→1, s1:9→1, 10→1, 12→1}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1}"	"e7'+f5+su(3)+g2+su(2)"
12	43	17	173	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2, 12→1, s1:1→3, 12→1}"	"{s1:2→1, s1:2→1, s1:2→1}"	"e7'+f5+su(3)+g2+su(2)"
12	43	18	173	1	0	0	0	0	0	0	0	"s1:1→4, 12→1"	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	43	19	166	0	1	0	0	0	0	0	0	"s1:1→2"	""	"e7'+f5+su(3)+g2+su(2)"
12	43	19	173	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4}"	"{s1:2→1, s1:2→1, s1:2→1}"	"e7'+f5+su(3)+g2+su(2)"
12	43	20	166	0	1	0	0	0	0	0	0	"s1:1→3"	""	"e7'+f5+su(3)+g2+su(2)"
12	43	20	173	1	0	0	0	0	0	0	0	"s1:1→5"	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	12	96	0	0	0	0	1	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	44	12	122	0	0	0	1	0	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	44	12	146	0	0	1	0	0	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	44	12	165	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	12	166	0	1	0	0	0	0	0	0	"s1:1→1"	""	"e7'+f5+su(3)+g2+su(2)"
12	44	12	173	1	0	0	0	0	0	0	0	""	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	15	165	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:12→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	15	173	1	0	0	0	0	0	0	0	"s1:9→1"	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	16	173	1	0	0	0	0	0	0	0	"{s1:11→1, s1:1→1, 11→1, s1:1→1, 9→1, s1:1→1, 9→1, 11→1, s1:1→2, 11→1, s1:1→2, 9→1, 11→1, s1:1→3, 11→1, s1:1→3, 9→1, 11→1, s1:9→1, 11→1}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1}"	"e7'+f5+su(3)+g2+su(2)"
12	44	17	165	0	1	0	0	0	0	0	0	"s1:1→2"	"s1:12→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	17	173	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2, 9→1, s1:1→3, 9→1, s1:1→4, 11→1}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1}"	"e7'+f5+su(3)+g2+su(2)"
12	44	18	165	0	1	0	0	0	0	0	0	"s1:1→3"	"s1:12→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	18	173	1	0	0	0	0	0	0	0	"s1:1→4, 9→1"	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	44	19	166	0	1	0	0	0	0	0	0	"s1:1→2"	""	"e7'+f5+su(3)+g2+su(2)"
12	44	19	173	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4}"	"{s1:2→1, s1:2→1, s1:2→1}"	"e7'+f5+su(3)+g2+su(2)"
12	44	20	166	0	1	0	0	0	0	0	0	"s1:1→3"	""	"e7'+f5+su(3)+g2+su(2)"
12	44	20	173	1	0	0	0	0	0	0	0	"s1:1→5"	"s1:2→1"	"e7'+f5+su(3)+g2+su(2)"
12	45	12	143	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+so(7)+2 su(2)"
12	45	12	144	0	1	0	0	0	0	0	0	"s1:1→1"	""	"e7+f5+so(7)+2 su(2)"
12	45	16	143	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:12→1"	"e7+f5+so(7)+2 su(2)"
12	45	17	141	0	1	0	0	0	0	0	0	""	"s1:12→1, 8→1"	"e7+f5+so(7)+2 su(2)"
12	46	12	145	0	1	0	0	0	0	0	0	""	"{s1:12→1, s1:1→1}"	"e7+f5+g2+su(2)"
12	46	16	143	0	1	0	0	0	0	0	0	""	"s1:12→1, 1→1"	"e7+f5+g2+su(2)"
12	46	17	143	0	1	0	0	0	0	0	0	""	"s1:12→1, 8→1"	"e7+f5+g2+su(2)"
12	46	17	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	46	17	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	47	12	145	0	1	0	0	0	0	0	0	""	"s1:1→1"	"e7+f5+g2+su(2)"
12	47	17	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	48	12	145	0	1	0	0	0	0	0	0	""	"{s1:12→1, s1:1→1}"	"e7+f5+g2+su(2)"
12	48	16	143	0	1	0	0	0	0	0	0	""	"s1:12→1, 1→1"	"e7+f5+g2+su(2)"
12	48	17	145	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:12→1"	"e7+f5+g2+su(2)"
12	48	17	146	0	1	0	0	0	0	0	0	"s1:2→1"	""	"e7+f5+g2+su(2)"
12	49	17	137	0	1	0	0	0	0	0	0	"s1:4→1"	""	"e7+f5+2(g2+su(2))"
12	50	12	143	1	0	0	0	0	0	0	0	""	"s1:1→1"	"e7+f5+su(3)+so(7)+2 su(2)"
12	50	16	143	1	0	0	0	0	0	0	0	"s1:12→1"	"s1:1→1"	"e7+f5+su(3)+so(7)+2 su(2)"
12	50	17	143	1	0	0	0	0	0	0	0	"{s1:10→1, 12→1, s1:4→1, s1:4→1, 10→1, 12→1, s1:4→1, 12→1, s1:4→1, 9→1, 10→1, 12→1, s1:4→2, s1:4→2, 10→1, 12→1, s1:4→2, 12→1, s1:4→2, 9→1, 10→1, 12→1, s1:4→3, s1:4→3, 10→1, 12→1, s1:4→3, 12→1, s1:9→1, 10→1, 12→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"	"e7+f5+su(3)+so(7)+2 su(2)"
12	51	12	135	0	1	0	0	0	0	0	0	""	"s1:12→1"	"e7+f5+su(3)+so(7)+2 su(2)"
12	51	12	143	1	0	0	0	0	0	0	0	""	"s1:1→1"	"e7+f5+su(3)+so(7)+2 su(2)"
12	51	16	143	1	0	0	0	0	0	0	0	"s1:9→1"	"s1:1→1"	"e7+f5+su(3)+so(7)+2 su(2)"
12	51	17	143	1	0	0	0	0	0	0	0	"{s1:11→1, s1:4→1, s1:4→1, 11→1, s1:4→1, 9→1, s1:4→1, 9→1, 11→1, s1:4→2, s1:4→2, 11→1, s1:4→2, 9→1, s1:4→2, 9→1, 11→1, s1:4→3, s1:4→3, 11→1, s1:4→3, 9→1, s1:4→3, 9→1, 11→1, s1:9→1, 11→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"	"e7+f5+su(3)+so(7)+2 su(2)"
12	52	12	145	1	0	0	0	0	0	0	0	""	"s1:1→1"	"e7+f5+su(3)+g2+su(2)"
12	52	16	138	0	1	0	0	0	0	0	0	"s1:3→1"	""	"e7+f5+su(3)+g2+su(2)"
12	52	16	145	1	0	0	0	0	0	0	0	"s1:12→1"	"s1:1→1"	"e7+f5+su(3)+g2+su(2)"
12	52	17	145	1	0	0	0	0	0	0	0	"{s1:10→1, 12→1, s1:3→1, s1:3→1, 10→1, 12→1, s1:3→1, 12→1, s1:3→1, 9→1, s1:3→1, 9→1, 10→1, 12→1, s1:3→1, 9→1, 12→1, s1:3→2, s1:3→2, 10→1, 12→1, s1:3→2, 12→1, s1:3→2, 9→1, s1:3→2, 9→1, 10→1, 12→1, s1:3→2, 9→1, 12→1, s1:3→3, s1:3→3, 10→1, 12→1, s1:3→3, 12→1, s1:3→3, 9→1, s1:3→3, 9→1, 12→1, s1:3→4, s1:3→4, 12→1, s1:3→4, 9→1, s1:3→5, s1:9→1, s1:9→1, 10→1, 12→1, s1:9→1, 12→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"	"e7+f5+su(3)+g2+su(2)"
12	53	14	178	0	1	0	0	0	0	0	0	"s1:12→1"	""	"e6+f5+4 su(3)"
12	53	14	185	1	0	0	0	0	0	0	0	""	"s1:11→1"	"e6+f5+4 su(3)"
12	53	15	158	0	0	1	0	0	0	0	0	"s1:12→1"	""	"e6+f5+4 su(3)"
12	53	15	185	1	0	0	0	0	0	0	0	"{s1:12→1, s1:12→2, s1:12→3, s1:12→4, s1:12→5}"	"{s1:11→1, s1:11→1, s1:11→1, s1:11→1, s1:11→1}"	"e6+f5+4 su(3)"
12	53	16	134	0	0	0	1	0	0	0	0	"s1:12→1"	""	"e6+f5+4 su(3)"
