"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+3 su(3)+g2+su(2)"	16	183	0	1	1	0	0	0	0	0	10
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+4 su(3)+g2+su(2)"	16	175	0	2	1	0	0	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+4 su(3)+g2+su(2)"	17	175	0	2	1	0	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+su(3)+2(g2+su(2))"	15	190	1	0	1	0	0	0	0	0	27
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+so(8)+su(3)+3(g2+su(2))"	16	181	2	1	1	0	0	0	0	0	9
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	17	218	1	0	0	0	0	0	0	0	7
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	19	218	1	0	0	0	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	20	218	1	0	0	0	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+2 su(3)+2(g2+su(2))"	16	158	1	1	0	1	0	0	0	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+2 su(3)+2(g2+su(2))"	17	158	1	1	0	1	0	0	0	0	19
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+2 su(3)+2(g2+su(2))"	18	158	1	1	0	1	0	0	0	0	10
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+2 su(3)+2(g2+su(2))"	19	158	1	1	0	1	0	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+2 su(3)+g2+su(2)"	12	167	0	0	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3(g2+su(2))"	16	165	2	0	0	1	0	0	0	0	12
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3(g2+su(2))"	17	165	2	0	0	1	0	0	0	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3(g2+su(2))"	18	165	2	0	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	20	150	1	2	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	21	150	1	2	0	1	0	0	0	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	22	150	1	2	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+2(g2+su(2))"	24	150	1	2	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+3 su(3)+g2+su(2)"	14	159	0	1	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+4 su(3)+g2+su(2)"	20	151	0	2	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+so(8)+2 su(3)+g2+su(2)"	15	139	0	0	1	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+so(8)+3 su(3)+g2+su(2)"	21	131	0	1	1	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+so(8)+su(3)+2(g2+su(2))"	17	138	1	0	1	1	0	0	0	0	15
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+so(8)+su(3)+2(g2+su(2))"	18	138	1	0	1	1	0	0	0	0	8
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+so(8)+su(3)+2(g2+su(2))"	19	138	1	0	1	1	0	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+so(8)+su(3)+2(g2+su(2))"	20	138	1	0	1	1	0	0	0	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+2(g2+su(2))"	16	166	1	0	0	1	0	0	0	0	24
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+2(g2+su(2))"	17	166	1	0	0	1	0	0	0	0	14
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+2(g2+su(2))"	18	166	1	0	0	1	0	0	0	0	7
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+2(g2+su(2))"	19	166	1	0	0	1	0	0	0	0	4
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+3(g2+su(2))"	16	157	2	1	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+3(g2+su(2))"	17	157	2	1	0	1	0	0	0	0	8
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+3(g2+su(2))"	18	157	2	1	0	1	0	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"3 f5+su(3)+3(g2+su(2))"	19	157	2	1	0	1	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"4 f5+su(3)+2(g2+su(2))"	18	114	1	0	0	2	0	0	0	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"4 f5+su(3)+2(g2+su(2))"	19	114	1	0	0	2	0	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	17	132	1	1	0	0	1	0	0	0	10
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	18	132	1	1	0	0	1	0	0	0	13
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	19	132	1	1	0	0	1	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	21	132	1	1	0	0	1	0	0	0	9
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	23	132	1	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	24	132	1	1	0	0	1	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	26	132	1	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	27	132	1	1	0	0	1	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	32	132	1	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	35	132	1	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+g2+su(2)"	12	141	0	0	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	27	130	2	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	35	130	2	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	39	130	2	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3(g2+su(2))"	17	139	2	0	0	0	1	0	0	0	8
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3(g2+su(2))"	18	139	2	0	0	0	1	0	0	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3(g2+su(2))"	30	139	2	0	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3 su(3)+2(g2+su(2))"	18	124	1	2	0	0	1	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3 su(3)+2(g2+su(2))"	19	124	1	2	0	0	1	0	0	0	9
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3 su(3)+2(g2+su(2))"	23	124	1	2	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3 su(3)+g2+su(2)"	15	133	0	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+3 su(3)+g2+su(2)"	21	133	0	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+4 su(3)+g2+su(2)"	18	125	0	2	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+4 su(3)+g2+su(2)"	23	125	0	2	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+5 su(3)+g2+su(2)"	21	117	0	3	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+so(8)+2 su(3)+g2+su(2)"	16	113	0	0	1	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+so(8)+3 su(3)+g2+su(2)"	19	105	0	1	1	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+so(8)+su(3)+2(g2+su(2))"	18	112	1	0	1	0	1	0	0	0	12
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+so(8)+su(3)+2(g2+su(2))"	19	112	1	0	1	0	1	0	0	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+2(g2+su(2))"	17	140	1	0	0	0	1	0	0	0	18
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+2(g2+su(2))"	18	140	1	0	0	0	1	0	0	0	4
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+2(g2+su(2))"	19	140	1	0	0	0	1	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+3(g2+su(2))"	17	131	2	1	0	0	1	0	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+3(g2+su(2))"	18	131	2	1	0	0	1	0	0	0	7
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+3(g2+su(2))"	19	131	2	1	0	0	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+2 f5+su(3)+3(g2+su(2))"	21	131	2	1	0	0	1	0	0	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+3 f5+2 su(3)+g2+su(2)"	17	89	0	0	0	1	1	0	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e6+3 f5+su(3)+2(g2+su(2))"	19	88	1	0	0	1	1	0	0	0	7
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+2 su(3)+2(g2+su(2))"	18	105	1	1	0	0	0	1	0	0	4
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+2 su(3)+2(g2+su(2))"	19	105	1	1	0	0	0	1	0	0	8
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+2 su(3)+2(g2+su(2))"	20	105	1	1	0	0	0	1	0	0	9
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+2 su(3)+2(g2+su(2))"	21	105	1	1	0	0	0	1	0	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+2 su(3)+2(g2+su(2))"	22	105	1	1	0	0	0	1	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+2 su(3)+2(g2+su(2))"	19	77	1	1	0	0	0	0	1	0	7
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+2 su(3)+2(g2+su(2))"	20	77	1	1	0	0	0	0	1	0	15
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+2 su(3)+2(g2+su(2))"	21	77	1	1	0	0	0	0	1	0	8
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	103	2	1	0	0	0	1	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	75	2	1	0	0	0	0	1	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+3(g2+su(2))"	18	112	2	0	0	0	0	1	0	0	9
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+3(g2+su(2))"	19	112	2	0	0	0	0	1	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+3(g2+su(2))"	19	84	2	0	0	0	0	0	1	0	11
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+3 su(3)+2(g2+su(2))"	19	97	1	2	0	0	0	1	0	0	4
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+3 su(3)+2(g2+su(2))"	21	97	1	2	0	0	0	1	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+3 su(3)+2(g2+su(2))"	20	69	1	2	0	0	0	0	1	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+3 su(3)+2(g2+su(2))"	21	69	1	2	0	0	0	0	1	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+3 su(3)+g2+su(2)"	21	106	0	1	0	0	0	1	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+3 su(3)+g2+su(2)"	21	78	0	1	0	0	0	0	1	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+4 su(3)+g2+su(2)"	21	98	0	2	0	0	0	1	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+4 su(3)+g2+su(2)"	21	70	0	2	0	0	0	0	1	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+so(8)+su(3)+2(g2+su(2))"	19	85	1	0	1	0	0	1	0	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+so(8)+su(3)+2(g2+su(2))"	20	57	1	0	1	0	0	0	1	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+su(3)+2(g2+su(2))"	18	113	1	0	0	0	0	1	0	0	6
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+su(3)+2(g2+su(2))"	19	113	1	0	0	0	0	1	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+su(3)+2(g2+su(2))"	20	113	1	0	0	0	0	1	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+su(3)+2(g2+su(2))"	19	85	1	0	0	0	0	0	1	0	7
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+su(3)+2(g2+su(2))"	20	85	1	0	0	0	0	0	1	0	4
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+su(3)+3(g2+su(2))"	18	104	2	1	0	0	0	1	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+su(3)+3(g2+su(2))"	19	104	2	1	0	0	0	1	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+2 f5+su(3)+3(g2+su(2))"	20	104	2	1	0	0	0	1	0	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+su(3)+3(g2+su(2))"	19	76	2	1	0	0	0	0	1	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+su(3)+3(g2+su(2))"	20	76	2	1	0	0	0	0	1	0	5
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+su(3)+3(g2+su(2))"	21	76	2	1	0	0	0	0	1	0	3
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+2 f5+su(3)+3(g2+su(2))"	22	76	2	1	0	0	0	0	1	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7'+3 f5+su(3)+2(g2+su(2))"	20	61	1	0	0	1	0	1	0	0	2
12	2	"2 f5+2 su(3)+g2+su(2)"	"e7+3 f5+su(3)+2(g2+su(2))"	21	33	1	0	0	1	0	0	1	0	2
12	3	"0"	"e7'"	12	243	0	0	0	0	0	1	0	0	2
12	3	"0"	"e8+2 su(3)"	21	84	0	2	0	0	0	0	0	1	3
12	3	"0"	"e8+2 su(3)"	22	84	0	2	0	0	0	0	0	1	5
12	3	"0"	"e8+g2+su(2)"	21	91	1	1	0	0	0	0	0	1	14
12	3	"0"	"e8+so(7)+2 su(2)"	21	89	2	1	0	0	0	0	0	1	5
12	3	"0"	"e8+so(7)+2 su(2)"	22	89	2	1	0	0	0	0	0	1	11
12	3	"0"	"e8+su(3)"	21	92	0	1	0	0	0	0	0	1	3
12	3	"0"	"e8+su(3)+g2+su(2)"	21	83	1	2	0	0	0	0	0	1	4
12	3	"0"	"e8+su(3)+g2+su(2)"	22	83	1	2	0	0	0	0	0	1	7
12	4	"2 f5+su(3)+g2+su(2)"	"2 f5+2(g2+su(2))"	17	226	1	0	0	0	0	0	0	0	2
12	4	"2 f5+su(3)+g2+su(2)"	"2 f5+2(g2+su(2))"	18	226	1	0	0	0	0	0	0	0	3
12	4	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+3(g2+su(2))"	15	189	1	1	1	0	0	0	0	0	2
12	4	"2 f5+su(3)+g2+su(2)"	"3 f5+2(g2+su(2))"	16	174	1	0	0	1	0	0	0	0	9
12	4	"2 f5+su(3)+g2+su(2)"	"3 f5+2(g2+su(2))"	17	174	1	0	0	1	0	0	0	0	3
12	4	"2 f5+su(3)+g2+su(2)"	"3 f5+2(g2+su(2))"	18	174	1	0	0	1	0	0	0	0	3
12	4	"2 f5+su(3)+g2+su(2)"	"3 f5+2(g2+su(2))"	19	174	1	0	0	1	0	0	0	0	2
12	4	"2 f5+su(3)+g2+su(2)"	"3 f5+3(g2+su(2))"	16	165	1	1	0	1	0	0	0	0	6
12	4	"2 f5+su(3)+g2+su(2)"	"3 f5+3(g2+su(2))"	17	165	1	1	0	1	0	0	0	0	4
12	4	"2 f5+su(3)+g2+su(2)"	"e6+2 f5+2(g2+su(2))"	17	148	1	0	0	0	1	0	0	0	11
12	4	"2 f5+su(3)+g2+su(2)"	"e6+2 f5+2(g2+su(2))"	18	148	1	0	0	0	1	0	0	0	6
12	4	"2 f5+su(3)+g2+su(2)"	"e6+2 f5+2(g2+su(2))"	19	148	1	0	0	0	1	0	0	0	2
12	4	"2 f5+su(3)+g2+su(2)"	"e6+2 f5+2 su(3)+g2+su(2)"	17	141	0	1	0	0	1	0	0	0	2
12	4	"2 f5+su(3)+g2+su(2)"	"e6+2 f5+3(g2+su(2))"	17	139	1	1	0	0	1	0	0	0	8
12	4	"2 f5+su(3)+g2+su(2)"	"e6+2 f5+3(g2+su(2))"	18	139	1	1	0	0	1	0	0	0	5
12	4	"2 f5+su(3)+g2+su(2)"	"e7'+2 f5+2(g2+su(2))"	18	121	1	0	0	0	0	1	0	0	9
12	4	"2 f5+su(3)+g2+su(2)"	"e7+2 f5+2(g2+su(2))"	18	93	1	0	0	0	0	0	1	0	4
12	4	"2 f5+su(3)+g2+su(2)"	"e7+2 f5+2(g2+su(2))"	19	93	1	0	0	0	0	0	1	0	6
12	4	"2 f5+su(3)+g2+su(2)"	"e7'+2 f5+3(g2+su(2))"	18	112	1	1	0	0	0	1	0	0	6
12	4	"2 f5+su(3)+g2+su(2)"	"e7+2 f5+3(g2+su(2))"	19	84	1	1	0	0	0	0	1	0	6
12	4	"2 f5+su(3)+g2+su(2)"	"e8+2 f5+2(g2+su(2))"	22	-22	1	0	0	0	0	0	0	1	5
12	4	"2 f5+su(3)+g2+su(2)"	"e8+2 f5+3(g2+su(2))"	23	-31	1	1	0	0	0	0	0	1	3
12	5	"2 f5+2(g2+su(2))"	"2 f5+so(8)+su(3)+2(g2+su(2))"	15	190	0	1	1	0	0	0	0	0	2
12	5	"2 f5+2(g2+su(2))"	"3 f5+su(3)+2(g2+su(2))"	20	166	0	1	0	1	0	0	0	0	2
12	6	"f5+2(g2+su(2))"	"2 e6+f5+su(3)+2(g2+su(2))"	18	114	0	1	0	0	2	0	0	0	2
12	6	"f5+2(g2+su(2))"	"2 f5+so(8)+su(3)+2(g2+su(2))"	15	190	0	1	1	1	0	0	0	0	2
12	6	"f5+2(g2+su(2))"	"3 f5+3(g2+su(2))"	16	165	1	1	0	2	0	0	0	0	3
12	6	"f5+2(g2+su(2))"	"3 f5+su(3)+2(g2+su(2))"	16	166	0	1	0	2	0	0	0	0	2
12	6	"f5+2(g2+su(2))"	"e6+2 f5+3(g2+su(2))"	17	139	1	1	0	1	1	0	0	0	2
12	6	"f5+2(g2+su(2))"	"e6+2 f5+su(3)+2(g2+su(2))"	17	140	0	1	0	1	1	0	0	0	2
12	6	"f5+2(g2+su(2))"	"e6+f5+2 su(3)+2(g2+su(2))"	16	184	0	2	0	0	1	0	0	0	7
12	6	"f5+2(g2+su(2))"	"e6+f5+3(g2+su(2))"	15	191	1	1	0	0	1	0	0	0	9
12	6	"f5+2(g2+su(2))"	"e6+f5+so(8)+3(g2+su(2))"	17	163	1	1	1	0	1	0	0	0	3
12	6	"f5+2(g2+su(2))"	"e6+f5+so(8)+su(3)+2(g2+su(2))"	16	164	0	1	1	0	1	0	0	0	2
12	6	"f5+2(g2+su(2))"	"e6+f5+so(8)+su(3)+2(g2+su(2))"	17	164	0	1	1	0	1	0	0	0	4
12	6	"f5+2(g2+su(2))"	"e6+f5+su(3)+2(g2+su(2))"	15	192	0	1	0	0	1	0	0	0	6
12	6	"f5+2(g2+su(2))"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	16	162	2	1	0	0	0	1	0	0	6
12	6	"f5+2(g2+su(2))"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	17	162	2	1	0	0	0	1	0	0	7
12	6	"f5+2(g2+su(2))"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	18	162	2	1	0	0	0	1	0	0	5
12	6	"f5+2(g2+su(2))"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	20	162	2	1	0	0	0	1	0	0	3
12	6	"f5+2(g2+su(2))"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	24	162	2	1	0	0	0	1	0	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	134	2	1	0	0	0	0	1	0	11
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	18	134	2	1	0	0	0	0	1	0	9
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	19	134	2	1	0	0	0	0	1	0	4
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	21	134	2	1	0	0	0	0	1	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	33	134	2	1	0	0	0	0	1	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	37	134	2	1	0	0	0	0	1	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	40	134	2	1	0	0	0	0	1	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	42	134	2	1	0	0	0	0	1	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	43	134	2	1	0	0	0	0	1	0	2
12	6	"f5+2(g2+su(2))"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	44	134	2	1	0	0	0	0	1	0	3
