"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
69	4	72	241	0	3	0	0	1	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1}"	""
69	4	72	248	1	2	0	0	1	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→2, s1:69→1 / s2:1→1 / s3:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→2}"	"{s4:68→1, s4:68→1, s4:71→1, s4:72→1, s4:68→1, s4:2→1, s4:2→1, s4:71→1, s4:72→1, s4:2→1}"
69	4	72	254	2	1	0	0	1	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2}"	"{s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1}"
69	4	72	255	2	1	0	0	1	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→2, s1:1→1 / s2:69→1 / s3:69→3, s1:1→1 / s2:69→1 / s3:69→4, s1:1→1 / s2:69→1 / s3:69→5, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s4:1→5}"	"{s3:71→1 / s4:68→1, s3:71→1 / s4:68→1, s3:71→1 / s4:68→1, s3:71→1 / s4:68→1, s3:71→1 / s4:68→1, s3:71→1 / s4:68→1, s3:71→1 / s4:2→1, s3:2→1 / s4:71→1, s3:2→1 / s4:71→1, s3:2→1 / s4:71→1, s3:2→1 / s4:71→1, s3:2→1 / s4:71→1}"
69	4	85	267	0	3	0	1	0	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1}"	""
69	28	72	254	2	1	0	1	0	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2}"	"{s3:71→1 / s4:71→1, s3:71→1 / s4:71→1}"
69	28	73	241	0	3	0	1	0	0	0	0	"s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1"	""
69	28	73	248	1	2	0	1	0	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1}"	"{s4:71→1, s4:72→1}"
69	28	98	265	0	3	1	0	0	0	0	0	"s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1"	""
69	28	98	272	1	2	1	0	0	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1}"	"{s4:71→1, s4:72→1}"
69	47	72	214	0	3	0	0	0	0	1	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1}"	""
69	47	72	221	1	2	0	0	0	0	1	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→4, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→4, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→5, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→5, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→1}"	"{s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1}"
69	47	72	227	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→4, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→5, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→4}"	"{s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1}"
69	47	72	242	0	3	0	0	0	1	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1}"	""
69	47	72	249	1	2	0	0	0	1	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→4, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→4, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→5, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→5, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→1}"	"{s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1, s4:72→1, s4:71→1}"
69	47	72	255	2	1	0	0	0	1	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→4, s1:1→1 / s2:69→1 / s3:69→1 / s4:69→5, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→2, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→3, s1:1→1 / s2:69→1 / s3:69→2 / s4:69→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→2, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→3, s1:69→1 / s2:1→1 / s3:1→2 / s4:1→4}"	"{s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1, s3:71→1 / s4:71→1}"
69	47	73	269	0	3	0	0	1	0	0	0	"{s1:1→1 / s2:69→1 / s3:69→1 / s4:69→1, s1:69→1 / s2:1→1 / s3:1→1 / s4:1→1}"	""
69	67	72	255	1	2	0	0	0	0	0	1	"s1:69→1 / s2:1→1 / s3:1→1"	"s4:2→1"
69	67	72	262	2	1	0	0	0	0	0	1	"{s1:69→1 / s2:1→1 / s4:1→1, s1:69→1 / s2:1→1 / s4:1→2}"	"{s3:2→1 / s4:71→1, s3:2→1 / s4:71→1}"
