"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
69	1	"5 e8+6 f5+su(3)+11(g2+su(2))"	"5 e8+e6+6 f5+su(3)+11(g2+su(2))"	69	264	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	1	"5 e8+6 f5+su(3)+11(g2+su(2))"	"5 e8+e7'+6 f5+su(3)+11(g2+su(2))"	69	237	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	1	"5 e8+6 f5+su(3)+11(g2+su(2))"	"5 e8+e7+6 f5+su(3)+11(g2+su(2))"	69	209	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	2	"5 e8+6 f5+11(g2+su(2))"	"5 e8+e6+6 f5+11(g2+su(2))"	69	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	2	"5 e8+6 f5+11(g2+su(2))"	"5 e8+e7'+6 f5+11(g2+su(2))"	69	245	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	2	"5 e8+6 f5+11(g2+su(2))"	"5 e8+e7+6 f5+11(g2+su(2))"	69	217	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	3	"5 e8+6 f5+11(g2+su(2))"	"5 e8+e6+6 f5+11(g2+su(2))"	69	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	3	"5 e8+6 f5+11(g2+su(2))"	"5 e8+e7'+6 f5+11(g2+su(2))"	69	245	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	3	"5 e8+6 f5+11(g2+su(2))"	"5 e8+e7+6 f5+11(g2+su(2))"	69	217	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	4	"5 e8+6 f5+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f5+2 su(3)+10(g2+su(2))"	69	265	0	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1, 69→1, s1:69→1}"	""
69	9	"5 e8+6 f5+12(g2+su(2))"	"5 e8+e6+6 f5+12(g2+su(2))"	69	263	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	9	"5 e8+6 f5+12(g2+su(2))"	"5 e8+e7'+6 f5+12(g2+su(2))"	69	236	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	9	"5 e8+6 f5+12(g2+su(2))"	"5 e8+e7+6 f5+12(g2+su(2))"	69	208	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	16	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	18	"6 e8+5 f5+10(g2+su(2))"	"6 e8+5 f5+11(g2+su(2))"	69	154	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	19	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	20	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1, s1:69→1}"
69	21	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
69	22	"5 e8+e7'+5 f5+11(g2+su(2))"	"5 e8+e7'+5 f5+so(8)+11(g2+su(2))"	69	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	22	"5 e8+e7'+5 f5+11(g2+su(2))"	"5 e8+e7'+6 f5+11(g2+su(2))"	69	245	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	23	"6 e8+5 f5+10(g2+su(2))"	"6 e8+5 f5+11(g2+su(2))"	69	154	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	24	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1, s1:69→1}"
69	25	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1, s1:69→1}"
69	27	"5 e8+5 f5+so(8)+11(g2+su(2))"	"5 e8+e7'+5 f5+so(8)+11(g2+su(2))"	69	269	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	27	"5 e8+5 f5+so(8)+11(g2+su(2))"	"5 e8+e7+5 f5+so(8)+11(g2+su(2))"	69	241	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	27	"5 e8+5 f5+so(8)+11(g2+su(2))"	"6 e8+5 f5+so(8)+11(g2+su(2))"	69	126	0	0	0	0	0	0	0	1	"s1:1→1"	""
69	28	"5 e8+e6+5 f5+2 su(3)+10(g2+su(2))"	"5 e8+2 e6+5 f5+2 su(3)+10(g2+su(2))"	69	239	0	0	0	0	1	0	0	0	"s1:69→1"	""
69	28	"5 e8+e6+5 f5+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f5+2 su(3)+10(g2+su(2))"	69	265	0	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1, 69→1, s1:69→1}"	""
69	29	"5 e8+e7'+5 f5+11(g2+su(2))"	"5 e8+e7'+5 f5+so(8)+11(g2+su(2))"	69	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	29	"5 e8+e7'+5 f5+11(g2+su(2))"	"5 e8+e7'+6 f5+11(g2+su(2))"	69	245	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	30	"5 e8+e7'+5 f5+11(g2+su(2))"	"5 e8+e7'+5 f5+so(8)+11(g2+su(2))"	69	269	0	0	1	0	0	0	0	0	"s1:1→1"	""
69	30	"5 e8+e7'+5 f5+11(g2+su(2))"	"5 e8+e7'+6 f5+11(g2+su(2))"	69	245	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	34	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	35	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	36	"5 e8+5 f5+so(8)+su(3)+11(g2+su(2))"	"5 e8+e7'+5 f5+so(8)+su(3)+11(g2+su(2))"	69	261	0	0	0	0	0	1	0	0	"s1:1→1"	""
69	36	"5 e8+5 f5+so(8)+su(3)+11(g2+su(2))"	"5 e8+e7+5 f5+so(8)+su(3)+11(g2+su(2))"	69	233	0	0	0	0	0	0	1	0	"s1:1→1"	""
69	36	"5 e8+5 f5+so(8)+su(3)+11(g2+su(2))"	"6 e8+5 f5+so(8)+su(3)+11(g2+su(2))"	69	118	0	0	0	0	0	0	0	1	"s1:1→1"	""
69	37	"5 e8+6 f5+so(8)+2 su(3)+10(g2+su(2))"	"5 e8+7 f5+so(8)+2 su(3)+10(g2+su(2))"	69	263	0	0	0	1	0	0	0	0	"s1:1→1"	""
69	37	"5 e8+6 f5+so(8)+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f5+so(8)+2 su(3)+10(g2+su(2))"	69	237	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	41	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:1→1"
69	42	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	43	"5 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	""	"s1:69→1"
69	44	"5 e8+e6+5 f5+3 su(3)+10(g2+su(2))"	"5 e8+2 e6+5 f5+3 su(3)+10(g2+su(2))"	69	231	0	0	0	0	1	0	0	0	"s1:69→1"	""
69	44	"5 e8+e6+5 f5+3 su(3)+10(g2+su(2))"	"5 e8+e6+6 f5+3 su(3)+10(g2+su(2))"	69	257	0	0	0	1	0	0	0	0	"s1:69→1"	""
69	47	"4 e8+2 e7+5 f5+10(g2+su(2))+2(so(7)+2 su(2))"	"4 e8+2 e7+e7'+5 f5+10(g2+su(2))+2(so(7)+2 su(2))"	69	266	0	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1, 69→1, s1:69→1}"	""
69	47	"4 e8+2 e7+5 f5+10(g2+su(2))+2(so(7)+2 su(2))"	"4 e8+3 e7+5 f5+10(g2+su(2))+2(so(7)+2 su(2))"	69	238	0	0	0	0	0	0	1	0	"{s1:1→1, s1:69→1}"	""
69	47	"4 e8+2 e7+5 f5+10(g2+su(2))+2(so(7)+2 su(2))"	"4 e8+3 e7+5 f5+10(g2+su(2))+2(so(7)+2 su(2))"	70	238	0	0	0	0	0	0	1	0	"s1:1→1, 69→1"	""
69	48	"5 e8+e6+5 f5+2 su(3)+11(g2+su(2))"	"5 e8+2 e6+5 f5+2 su(3)+11(g2+su(2))"	69	230	0	0	0	0	1	0	0	0	"s1:1→1"	""
69	48	"5 e8+e6+5 f5+2 su(3)+11(g2+su(2))"	"5 e8+e6+6 f5+2 su(3)+11(g2+su(2))"	69	256	0	0	0	1	0	0	0	0	"s1:1→1"	""
