"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
69	2	"5 e8+6 f4+11(g2+su(2))"	"5 e8+e7'+6 f4+su(3)+11(g2+su(2))"	69	237	0	1	0	0	0	1	0	0	2
69	2	"5 e8+6 f4+11(g2+su(2))"	"5 e8+e7+6 f4+su(3)+11(g2+su(2))"	69	209	0	1	0	0	0	0	1	0	2
69	4	"5 e8+6 f4+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+2 su(3)+10(g2+su(2))"	69	265	0	0	0	0	1	0	0	0	3
69	4	"5 e8+6 f4+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+so(8)+2 su(3)+10(g2+su(2))"	69	237	0	0	1	0	1	0	0	0	2
69	4	"5 e8+6 f4+2 su(3)+10(g2+su(2))"	"5 e8+e6+7 f4+2 su(3)+10(g2+su(2))"	69	213	0	0	0	1	1	0	0	0	2
69	20	"5 e8+e7+5 f4+10(g2+su(2))"	"5 e8+e7+5 f4+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	3
69	21	"5 e8+e7+5 f4+10(g2+su(2))"	"5 e8+e7+5 f4+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	2
69	24	"5 e8+e7+5 f4+10(g2+su(2))"	"5 e8+e7+5 f4+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	3
69	25	"5 e8+e7+5 f4+10(g2+su(2))"	"5 e8+e7+5 f4+11(g2+su(2))"	69	269	0	1	0	0	0	0	0	0	3
69	27	"5 e8+5 f4+so(8)+11(g2+su(2))"	"6 e8+5 f4+so(8)+12(g2+su(2))"	75	117	1	1	0	0	0	0	0	1	3
69	27	"5 e8+5 f4+so(8)+11(g2+su(2))"	"6 e8+5 f4+so(8)+su(3)+11(g2+su(2))"	75	118	0	1	0	0	0	0	0	1	2
69	28	"5 e8+e6+5 f4+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+2 su(3)+10(g2+su(2))"	69	265	0	0	0	1	0	0	0	0	3
69	28	"5 e8+e6+5 f4+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+so(8)+2 su(3)+10(g2+su(2))"	69	237	0	0	1	1	0	0	0	0	2
69	36	"5 e8+5 f4+so(8)+su(3)+11(g2+su(2))"	"6 e8+5 f4+so(8)+12(g2+su(2))"	75	117	1	0	0	0	0	0	0	1	3
69	47	"4 e8+2 e7+5 f4+10(g2+su(2))+2(so(7)+2 su(2))"	"4 e8+2 e7+e6+6 f4+10(g2+su(2))+2(so(7)+2 su(2))"	69	241	0	0	0	1	1	0	0	0	2
