"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e6+5 f5+10(g2+su(2))"	57	233	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:57→1"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7'+5 f5+10(g2+su(2))"	58	206	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:57→1"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+5 f5+10(g2+su(2))"	58	178	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:57→1"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+5 f5+10(g2+su(2))"	61	178	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:54→1, s1:1→1 / s2:54→2, s1:1→1 / s2:54→3, s1:1→1 / s2:54→4, s1:1→1 / s2:54→5}"	"{s2:57→1, s2:57→1, s2:57→1, s2:57→1, s2:57→1}"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+5 f5+2 su(3)+9(g2+su(2))"	61	171	0	1	0	0	0	0	1	0	"s1:1→1 / s2:54→1"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	57	234	0	1	0	0	1	0	0	0	"{s1:1→1 / s2:55→1, s1:1→1 / s2:57→1}"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7'+5 f5+su(3)+9(g2+su(2))"	58	207	0	1	0	0	0	1	0	0	"{s1:1→1 / s2:55→1, s1:1→1 / s2:57→1}"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	59	179	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:55→1, s1:1→1 / s2:57→1}"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	61	179	0	1	0	0	0	0	1	0	"s1:1→1 / s2:55→1, 57→1"	""
57	3	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e6+5 f5+10(g2+su(2))"	57	233	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:57→1"
